DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-02-15 00:00:00;13;11;3;7;10;21;10
2020-02-15 00:15:00;20;9;2;8;10;12;5
2020-02-15 00:30:00;13;11;2;7;16;16;12
2020-02-15 00:45:00;10;7;0;1;3;12;6
2020-02-15 01:00:00;10;6;1;3;7;17;6
2020-02-15 01:15:00;18;5;1;2;6;9;5
2020-02-15 01:30:00;7;12;4;2;8;8;3
2020-02-15 01:45:00;23;10;0;3;4;9;0
2020-02-15 02:00:00;18;8;0;3;4;7;3
2020-02-15 02:15:00;9;6;1;1;2;5;3
2020-02-15 02:30:00;10;2;0;4;4;6;5
2020-02-15 02:45:00;8;3;1;3;4;10;4
2020-02-15 03:00:00;7;4;1;2;4;7;3
2020-02-15 03:15:00;7;1;0;1;1;6;5
2020-02-15 03:30:00;4;6;1;1;2;8;3
2020-02-15 03:45:00;12;6;0;2;3;6;2
2020-02-15 04:00:00;4;2;0;2;2;6;1
2020-02-15 04:15:00;10;9;2;3;5;4;1
2020-02-15 04:30:00;12;8;4;5;9;10;6
2020-02-15 04:45:00;11;8;3;4;9;21;9
2020-02-15 05:00:00;15;8;0;7;6;39;28
2020-02-15 05:15:00;24;14;1;6;8;50;35
2020-02-15 05:30:00;31;20;0;6;9;49;32
2020-02-15 05:45:00;91;40;1;10;14;30;15
2020-02-15 06:00:00;68;38;1;7;13;24;15
2020-02-15 06:15:00;63;45;4;9;11;32;16
2020-02-15 06:30:00;26;34;1;7;12;33;14
2020-02-15 06:45:00;20;27;2;8;13;18;21
2020-02-15 07:00:00;24;21;1;5;10;32;27
2020-02-15 07:15:00;26;25;3;8;18;26;28
2020-02-15 07:30:00;41;26;1;7;15;39;39
2020-02-15 07:45:00;46;48;3;11;22;38;41
2020-02-15 08:00:00;45;32;4;12;25;34;33
2020-02-15 08:15:00;43;36;7;12;25;26;28
2020-02-15 08:30:00;47;56;1;8;15;36;28
2020-02-15 08:45:00;52;44;7;10;30;47;30
2020-02-15 09:00:00;54;50;4;16;38;55;46
2020-02-15 09:15:00;48;38;2;13;27;66;61
2020-02-15 09:30:00;73;35;2;14;32;76;52
2020-02-15 09:45:00;91;67;2;15;28;69;64
2020-02-15 10:00:00;93;57;3;18;36;64;58
2020-02-15 10:15:00;115;62;5;21;35;86;60
2020-02-15 10:30:00;103;60;5;16;38;82;81
2020-02-15 10:45:00;101;68;7;14;37;85;76
2020-02-15 11:00:00;114;61;7;19;33;83;88
2020-02-15 11:15:00;115;78;6;15;32;88;74
2020-02-15 11:30:00;112;61;3;10;39;91;82
2020-02-15 11:45:00;96;61;7;7;25;73;55
2020-02-15 12:00:00;106;73;8;12;31;102;95
2020-02-15 12:15:00;122;70;6;16;36;90;90
2020-02-15 12:30:00;91;60;3;5;32;94;69
2020-02-15 12:45:00;101;89;7;15;32;86;69
2020-02-15 13:00:00;103;95;8;16;34;87;86
2020-02-15 13:15:00;129;82;8;16;32;82;70
2020-02-15 13:30:00;113;73;11;20;41;82;73
2020-02-15 13:45:00;108;93;7;17;32;103;84
2020-02-15 14:00:00;140;74;3;13;35;86;78
2020-02-15 14:15:00;135;92;4;20;38;94;96
2020-02-15 14:30:00;162;90;11;22;38;97;85
2020-02-15 14:45:00;140;106;8;23;49;97;93
2020-02-15 15:00:00;108;88;3;11;24;88;83
2020-02-15 15:15:00;117;78;7;11;33;81;69
2020-02-15 15:30:00;110;82;14;20;31;100;91
2020-02-15 15:45:00;97;77;8;21;34;86;88
2020-02-15 16:00:00;96;83;10;26;38;99;99
2020-02-15 16:15:00;124;75;6;18;33;96;87
2020-02-15 16:30:00;108;83;5;15;37;112;101
2020-02-15 16:45:00;104;79;6;8;28;89;86
2020-02-15 17:00:00;98;75;11;17;32;100;87
2020-02-15 17:15:00;104;68;4;17;40;96;91
2020-02-15 17:30:00;112;72;9;20;42;85;89
2020-02-15 17:45:00;129;89;10;16;45;83;70
2020-02-15 18:00:00;108;77;7;16;52;99;91
2020-02-15 18:15:00;106;76;8;15;37;90;77
2020-02-15 18:30:00;92;70;8;12;28;85;97
2020-02-15 18:45:00;110;65;11;15;37;88;73
2020-02-15 19:00:00;94;68;4;13;21;80;71
2020-02-15 19:15:00;98;60;6;14;33;66;58
2020-02-15 19:30:00;71;55;10;16;30;55;63
2020-02-15 19:45:00;94;61;8;24;47;70;46
2020-02-15 20:00:00;73;51;4;15;26;59;41
2020-02-15 20:15:00;71;63;3;16;28;66;43
2020-02-15 20:30:00;57;34;4;11;18;41;33
2020-02-15 20:45:00;50;27;2;14;26;45;40
2020-02-15 21:00:00;39;22;2;19;21;48;33
2020-02-15 21:15:00;39;24;3;13;24;54;34
2020-02-15 21:30:00;30;22;2;7;17;49;16
2020-02-15 21:45:00;42;27;3;11;26;43;23
2020-02-15 22:00:00;43;24;2;5;10;39;26
2020-02-15 22:15:00;53;31;2;14;26;35;20
2020-02-15 22:30:00;36;17;4;12;25;27;19
2020-02-15 22:45:00;30;13;1;6;12;34;16
2020-02-15 23:00:00;28;28;6;9;18;26;18
2020-02-15 23:15:00;25;16;4;8;17;29;8
2020-02-15 23:30:00;22;11;3;7;14;29;10
2020-02-15 23:45:00;36;18;0;10;20;25;10
