DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-10-28 00:00:00;3;8;1;0;3;9;2;1;0;0;0;0;0;12
2019-10-28 00:15:00;9;5;3;3;6;9;2;0;0;0;0;0;0;0
2019-10-28 00:30:00;8;6;1;1;3;3;2;2;0;0;0;0;0;0
2019-10-28 00:45:00;6;6;4;0;8;10;1;1;0;0;0;0;0;0
2019-10-28 01:00:00;6;6;3;1;7;10;1;3;0;0;0;0;0;0
2019-10-28 01:15:00;11;5;1;1;6;9;3;0;0;0;0;0;0;0
2019-10-28 01:30:00;8;2;3;0;2;4;2;3;0;0;0;0;0;0
2019-10-28 01:45:00;6;3;2;0;2;3;1;1;0;0;0;0;0;0
2019-10-28 02:00:00;5;2;2;1;5;7;2;1;0;0;0;0;0;0
2019-10-28 02:15:00;4;1;4;2;2;2;2;0;0;0;0;0;0;0
2019-10-28 02:30:00;3;2;4;2;5;6;4;3;0;0;0;0;0;0
2019-10-28 02:45:00;4;4;1;0;3;5;1;0;0;0;0;0;0;0
2019-10-28 03:00:00;8;4;0;0;6;8;0;2;0;0;0;0;0;0
2019-10-28 03:15:00;5;1;4;0;1;1;2;1;0;0;0;0;0;0
2019-10-28 03:30:00;2;4;3;0;3;6;2;3;0;0;0;0;0;0
2019-10-28 03:45:00;8;2;3;2;3;10;0;2;0;0;0;0;0;0
2019-10-28 04:00:00;11;2;0;0;6;12;3;2;0;0;0;0;0;0
2019-10-28 04:15:00;10;6;7;3;5;7;4;2;0;0;0;0;0;0
2019-10-28 04:30:00;11;4;8;2;14;15;4;4;0;0;0;0;0;0
2019-10-28 04:45:00;26;12;23;4;15;18;6;10;0;0;0;0;0;0
2019-10-28 05:00:00;32;13;38;3;19;32;11;14;0;0;0;0;0;0
2019-10-28 05:15:00;52;23;108;6;28;27;14;22;0;0;0;0;0;0
2019-10-28 05:30:00;66;37;82;19;30;50;21;23;0;0;0;0;0;0
2019-10-28 05:45:00;63;66;73;18;44;64;18;21;0;0;0;0;0;0
2019-10-28 06:00:00;66;67;49;11;52;68;18;16;0;0;0;0;0;0
2019-10-28 06:15:00;66;57;45;12;48;89;34;20;0;0;0;0;0;4
2019-10-28 06:30:00;72;71;64;27;71;101;22;44;0;0;0;0;0;0
