DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-01-06 00:00:00;0;1;2;17;19;7;11;8;10;2;3
2020-01-06 00:15:00;1;2;0;18;19;14;6;11;12;3;5
2020-01-06 00:30:00;2;2;0;16;17;39;4;10;14;5;2
2020-01-06 00:45:00;1;0;0;15;11;32;4;7;10;3;2
2020-01-06 01:00:00;0;0;2;4;6;10;3;10;12;2;0
2020-01-06 01:15:00;1;2;1;8;15;4;5;9;10;2;2
2020-01-06 01:30:00;0;2;2;10;8;17;3;7;7;2;2
2020-01-06 01:45:00;0;0;0;8;11;5;6;4;2;0;0
2020-01-06 02:00:00;0;0;0;8;8;4;1;4;4;0;0
2020-01-06 02:15:00;1;0;0;7;7;3;0;2;5;1;1
2020-01-06 02:30:00;1;2;0;6;8;0;2;2;4;2;2
2020-01-06 02:45:00;0;1;0;6;4;6;1;3;6;1;1
2020-01-06 03:00:00;0;3;1;6;2;0;2;2;5;0;0
2020-01-06 03:15:00;0;0;0;8;11;2;3;4;6;2;1
2020-01-06 03:30:00;1;1;0;1;3;10;0;4;2;0;0
2020-01-06 03:45:00;1;2;0;8;2;1;2;8;3;0;0
2020-01-06 04:00:00;0;0;0;0;2;32;1;4;4;1;1
2020-01-06 04:15:00;0;3;0;6;10;34;1;3;2;0;0
2020-01-06 04:30:00;0;1;1;4;3;7;1;7;7;0;0
2020-01-06 04:45:00;2;1;2;8;4;0;1;5;3;1;1
2020-01-06 05:00:00;0;0;0;3;6;3;1;7;5;1;1
2020-01-06 05:15:00;1;3;0;13;7;3;3;5;6;3;3
2020-01-06 05:30:00;1;5;1;8;6;3;2;11;8;1;0
2020-01-06 05:45:00;1;2;0;10;2;0;3;11;9;2;2
2020-01-06 06:00:00;1;0;1;8;7;3;2;7;8;1;0
2020-01-06 06:15:00;0;4;0;8;7;1;1;6;7;1;0
2020-01-06 06:30:00;0;2;1;8;5;2;6;9;8;1;1
2020-01-06 06:45:00;0;4;2;12;8;2;5;10;14;4;3
2020-01-06 07:00:00;1;0;0;9;8;3;2;6;7;1;1
2020-01-06 07:15:00;1;3;0;10;11;7;2;10;8;3;3
2020-01-06 07:30:00;2;2;0;7;8;2;2;7;10;4;2
2020-01-06 07:45:00;4;8;3;12;10;7;9;18;16;6;2
2020-01-06 08:00:00;0;4;0;16;9;3;4;15;14;1;1
2020-01-06 08:15:00;2;0;0;9;9;4;1;10;17;6;5
2020-01-06 08:30:00;3;2;0;22;10;4;4;9;9;0;1
2020-01-06 08:45:00;3;5;2;21;15;5;6;29;19;5;3
2020-01-06 09:00:00;2;3;0;16;7;4;10;12;12;3;3
2020-01-06 09:15:00;3;9;1;17;13;4;7;21;19;4;3
2020-01-06 09:30:00;1;5;0;22;10;5;3;17;27;1;1
2020-01-06 09:45:00;4;12;4;28;16;31;15;33;34;1;1
2020-01-06 10:00:00;5;8;0;30;22;7;12;32;17;3;2
2020-01-06 10:15:00;4;8;1;30;17;26;5;24;19;3;2
2020-01-06 10:30:00;4;12;0;39;19;15;13;20;22;3;3
2020-01-06 10:45:00;1;10;2;36;15;7;13;41;30;1;2
2020-01-06 11:00:00;1;9;0;36;22;4;20;29;26;6;4
2020-01-06 11:15:00;6;22;1;44;21;15;6;31;27;2;2
2020-01-06 11:30:00;3;13;0;41;30;7;19;38;38;6;2
2020-01-06 11:45:00;6;19;1;49;29;15;12;34;27;2;1
2020-01-06 12:00:00;8;15;2;43;32;19;11;47;28;6;7
2020-01-06 12:15:00;4;20;1;46;20;45;17;39;29;3;2
2020-01-06 12:30:00;8;13;0;45;26;12;31;41;33;7;6
2020-01-06 12:45:00;8;17;2;54;35;18;27;39;39;2;2
2020-01-06 13:00:00;8;19;1;82;35;8;20;43;37;6;7
2020-01-06 13:15:00;6;23;4;49;37;7;36;55;45;5;7
2020-01-06 13:30:00;8;16;0;54;34;23;22;48;42;1;1
2020-01-06 13:45:00;4;21;1;68;43;19;23;61;58;6;5
2020-01-06 14:00:00;10;12;1;68;41;28;29;68;48;5;3
2020-01-06 14:15:00;9;20;2;56;35;15;31;48;44;6;4
2020-01-06 14:30:00;9;19;0;80;48;13;33;34;38;7;5
2020-01-06 14:45:00;9;16;4;66;42;64;29;43;49;6;7
2020-01-06 15:00:00;10;24;1;61;40;31;34;52;42;7;4
2020-01-06 15:15:00;10;16;2;69;39;12;30;45;31;5;4
2020-01-06 15:30:00;4;13;0;66;46;7;44;37;35;7;6
2020-01-06 15:45:00;10;33;5;61;43;40;36;50;45;4;0
2020-01-06 16:00:00;8;16;3;56;52;46;33;43;33;5;2
2020-01-06 16:15:00;8;16;1;70;51;44;34;44;44;4;3
2020-01-06 16:30:00;9;21;0;66;48;23;40;33;40;8;5
2020-01-06 16:45:00;7;17;2;67;45;7;34;52;45;9;6
2020-01-06 17:00:00;6;24;3;68;55;17;41;52;38;2;2
2020-01-06 17:15:00;8;11;1;64;52;48;44;43;44;6;4
2020-01-06 17:30:00;10;13;0;65;46;17;68;48;38;8;5
2020-01-06 17:45:00;6;21;4;68;33;17;45;50;38;6;3
2020-01-06 18:00:00;10;12;1;56;33;64;39;42;45;9;6
2020-01-06 18:15:00;4;13;2;50;41;16;49;49;38;4;4
2020-01-06 18:30:00;7;11;1;63;37;29;53;38;35;4;4
2020-01-06 18:45:00;10;14;2;42;37;10;40;36;44;10;4
2020-01-06 19:00:00;9;10;0;41;38;560;32;41;35;8;4
2020-01-06 19:15:00;9;11;8;47;38;72;46;44;38;4;3
2020-01-06 19:30:00;10;8;0;41;38;33;34;33;35;2;1
2020-01-06 19:45:00;5;13;4;39;33;33;33;33;45;4;1
2020-01-06 20:00:00;3;9;1;55;43;66;38;31;27;2;2
2020-01-06 20:15:00;1;9;2;47;28;80;21;25;24;3;4
2020-01-06 20:30:00;8;9;0;29;29;20;21;24;27;5;5
2020-01-06 20:45:00;6;16;2;35;29;15;38;26;23;4;4
2020-01-06 21:00:00;5;9;0;30;28;10;17;19;21;3;4
2020-01-06 21:15:00;9;5;4;31;30;19;23;30;39;5;5
2020-01-06 21:30:00;0;8;0;23;25;12;18;20;18;5;5
2020-01-06 21:45:00;4;3;0;33;23;13;16;24;25;8;8
2020-01-06 22:00:00;3;5;0;24;27;19;18;26;27;5;5
2020-01-06 22:15:00;0;7;1;22;22;16;13;23;18;3;4
2020-01-06 22:30:00;2;1;0;18;18;5;12;20;15;2;2
2020-01-06 22:45:00;2;4;0;18;14;5;12;14;17;3;2
2020-01-06 23:00:00;2;3;0;17;13;4;11;18;10;1;0
2020-01-06 23:15:00;1;3;2;22;13;3;11;6;7;2;2
2020-01-06 23:30:00;1;6;0;7;7;8;7;8;4;0;0
2020-01-06 23:45:00;1;0;1;12;9;23;5;10;12;4;4
