DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-05-21 00:00:00;8;4;0;16;4;0;0;0;0;0
2020-05-21 00:15:00;7;3;1;2;1;0;0;0;0;0
2020-05-21 00:30:00;5;3;0;9;1;0;0;0;0;0
2020-05-21 00:45:00;8;3;0;5;5;1;0;0;0;0
2020-05-21 01:00:00;4;0;0;4;2;0;0;0;0;0
2020-05-21 01:15:00;4;6;0;3;4;0;0;0;0;0
2020-05-21 01:30:00;4;2;0;4;3;0;0;0;0;0
2020-05-21 01:45:00;6;3;0;2;2;0;0;0;0;0
2020-05-21 02:00:00;5;5;0;3;2;2;0;0;0;0
2020-05-21 02:15:00;2;4;0;3;0;0;0;0;0;0
2020-05-21 02:30:00;6;1;0;4;2;1;0;0;0;0
2020-05-21 02:45:00;0;0;0;3;3;0;0;0;0;0
2020-05-21 03:00:00;5;1;0;2;1;0;0;0;0;0
2020-05-21 03:15:00;0;1;0;2;0;0;0;0;0;0
2020-05-21 03:30:00;2;2;0;3;0;0;0;0;0;0
2020-05-21 03:45:00;3;4;0;1;1;0;0;0;0;0
2020-05-21 04:00:00;4;1;0;2;1;0;0;0;0;0
2020-05-21 04:15:00;4;2;0;0;1;0;0;0;0;0
2020-05-21 04:30:00;3;1;0;3;1;0;0;0;0;0
2020-05-21 04:45:00;2;2;0;3;2;0;0;0;0;0
2020-05-21 05:00:00;4;0;0;2;0;0;0;0;0;0
2020-05-21 05:15:00;6;5;0;6;1;0;0;0;0;0
2020-05-21 05:30:00;7;9;1;7;4;0;0;0;0;0
2020-05-21 05:45:00;10;4;0;8;0;0;0;0;0;0
2020-05-21 06:00:00;9;7;7;10;2;0;0;0;0;0
2020-05-21 06:15:00;10;7;2;11;2;0;0;0;0;0
2020-05-21 06:30:00;3;1;1;9;3;0;0;0;0;0
2020-05-21 06:45:00;5;6;0;3;1;0;0;0;0;0
2020-05-21 07:00:00;7;4;0;9;2;0;0;0;0;0
2020-05-21 07:15:00;11;5;0;6;4;0;0;0;0;0
2020-05-21 07:30:00;4;7;0;8;2;0;0;0;0;0
2020-05-21 07:45:00;7;7;0;8;2;0;0;0;0;0
2020-05-21 08:00:00;6;1;0;18;3;0;0;0;0;0
2020-05-21 08:15:00;11;5;0;10;0;0;0;0;0;0
2020-05-21 08:30:00;10;8;0;12;3;0;0;0;0;0
2020-05-21 08:45:00;23;5;0;10;6;0;0;0;0;0
2020-05-21 09:00:00;19;6;0;22;7;0;0;0;0;0
2020-05-21 09:15:00;23;7;0;14;3;0;0;0;0;0
2020-05-21 09:30:00;26;6;0;26;8;0;0;0;0;0
2020-05-21 09:45:00;42;10;0;29;8;0;0;0;0;0
2020-05-21 10:00:00;27;13;0;20;10;0;0;0;0;0
2020-05-21 10:15:00;24;18;1;28;8;4;0;0;0;0
2020-05-21 10:30:00;36;14;0;24;7;0;0;0;0;0
2020-05-21 10:45:00;38;15;0;32;5;0;0;0;0;0
2020-05-21 11:00:00;45;19;2;36;13;0;0;0;0;0
2020-05-21 11:15:00;33;15;0;39;8;0;0;0;0;0
2020-05-21 11:30:00;29;11;0;29;16;0;0;0;0;0
2020-05-21 11:45:00;33;20;0;26;9;1;0;0;0;0
2020-05-21 12:00:00;41;22;1;35;11;0;0;0;0;0
2020-05-21 12:15:00;26;21;0;34;15;0;1;0;0;0
2020-05-21 12:30:00;44;28;0;28;10;0;0;0;0;0
2020-05-21 12:45:00;41;17;1;47;14;0;0;0;0;0
2020-05-21 13:00:00;47;16;0;33;11;0;0;0;0;0
2020-05-21 13:15:00;35;21;0;43;15;0;0;0;0;0
2020-05-21 13:30:00;42;21;0;24;8;1;0;0;0;0
2020-05-21 13:45:00;43;18;1;51;5;0;0;0;0;0
2020-05-21 14:00:00;38;19;3;41;15;0;0;0;0;0
2020-05-21 14:15:00;41;14;0;48;6;0;0;0;0;0
2020-05-21 14:30:00;41;12;0;47;16;0;1;0;0;0
2020-05-21 14:45:00;32;17;1;41;20;0;0;0;0;0
2020-05-21 15:00:00;39;19;0;28;6;0;0;0;0;0
2020-05-21 15:15:00;42;11;0;35;13;0;0;0;0;0
2020-05-21 15:30:00;50;11;0;41;13;0;0;0;0;0
2020-05-21 15:45:00;35;13;0;43;12;0;0;0;0;0
2020-05-21 16:00:00;32;9;1;52;21;1;0;0;0;0
2020-05-21 16:15:00;30;17;1;35;15;0;0;0;0;0
2020-05-21 16:30:00;36;19;0;36;8;0;0;0;0;0
2020-05-21 16:45:00;47;22;0;49;20;0;3;0;0;0
2020-05-21 17:00:00;34;17;1;38;12;1;0;0;0;0
2020-05-21 17:15:00;38;16;0;54;22;0;0;0;0;0
2020-05-21 17:30:00;33;8;0;59;16;0;0;0;0;0
2020-05-21 17:45:00;42;21;0;52;21;0;0;0;0;0
2020-05-21 18:00:00;25;18;0;34;10;0;0;0;0;0
2020-05-21 18:15:00;37;19;0;44;9;1;0;0;0;0
2020-05-21 18:30:00;31;30;0;48;7;0;0;0;0;0
2020-05-21 18:45:00;31;11;0;32;13;0;0;0;0;0
2020-05-21 19:00:00;39;9;0;41;19;0;0;0;0;0
2020-05-21 19:15:00;18;10;0;52;19;0;0;0;0;0
2020-05-21 19:30:00;27;8;0;35;23;0;0;0;0;0
2020-05-21 19:45:00;25;13;0;34;10;0;0;0;0;0
2020-05-21 20:00:00;30;15;0;36;14;0;0;0;0;0
2020-05-21 20:15:00;33;10;8;45;13;0;0;0;0;0
2020-05-21 20:30:00;22;6;0;32;14;0;0;0;0;0
2020-05-21 20:45:00;36;11;0;35;12;0;0;0;0;0
2020-05-21 21:00:00;14;5;0;22;8;0;0;0;0;0
2020-05-21 21:15:00;17;8;0;21;11;0;0;0;0;0
2020-05-21 21:30:00;16;3;0;23;11;0;0;0;0;0
2020-05-21 21:45:00;15;5;0;25;10;0;0;0;0;0
2020-05-21 22:00:00;16;7;3;10;8;0;0;0;0;0
2020-05-21 22:15:00;7;5;0;16;3;0;0;0;0;0
