DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-03 00:00:00;33;18;0;0;0;0;51;43;0;0;0;0;0;0;0
2019-10-03 00:15:00;40;19;2;0;2;1;52;48;0;0;0;2;0;0;0
2019-10-03 00:30:00;33;17;1;2;0;0;42;38;0;0;0;0;0;0;0
2019-10-03 00:45:00;32;23;0;1;1;0;29;24;0;0;0;2;0;0;0
2019-10-03 01:00:00;28;17;2;0;0;0;27;23;0;0;0;0;0;0;0
2019-10-03 01:15:00;33;23;1;0;0;0;30;29;0;0;0;1;0;0;0
2019-10-03 01:30:00;13;14;2;0;0;0;25;21;0;0;0;0;0;0;0
2019-10-03 01:45:00;21;12;0;0;0;0;35;24;0;0;0;0;0;0;0
2019-10-03 02:00:00;16;10;0;0;0;0;15;13;0;0;0;0;0;0;0
2019-10-03 02:15:00;11;9;0;0;1;0;20;16;0;0;0;1;0;0;0
2019-10-03 02:30:00;3;6;0;0;0;0;20;13;0;0;0;0;0;0;0
2019-10-03 02:45:00;12;12;0;0;0;0;18;12;0;0;0;0;0;0;0
2019-10-03 03:00:00;7;5;0;0;0;0;13;10;0;0;0;0;0;0;0
2019-10-03 03:15:00;10;4;0;0;0;1;8;9;0;0;0;0;0;0;0
2019-10-03 03:30:00;15;4;0;0;0;0;12;9;0;0;0;0;0;0;0
2019-10-03 03:45:00;7;5;0;0;0;0;14;10;0;0;0;0;0;0;0
2019-10-03 04:00:00;9;4;1;0;1;0;10;8;0;0;0;1;0;0;0
2019-10-03 04:15:00;6;4;0;0;0;0;25;20;0;0;0;0;0;0;0
2019-10-03 04:30:00;2;7;0;0;0;0;5;4;0;0;0;0;0;0;0
2019-10-03 04:45:00;15;6;0;0;0;0;20;16;0;0;0;0;0;0;0
2019-10-03 05:00:00;12;6;1;0;0;0;36;34;0;0;0;0;0;0;0
2019-10-03 05:15:00;31;10;1;0;0;0;25;18;0;0;0;0;0;0;0
2019-10-03 05:30:00;27;24;0;0;3;0;41;33;0;0;0;3;0;0;0
2019-10-03 05:45:00;24;20;0;0;0;1;55;57;0;0;0;1;0;0;0
2019-10-03 06:00:00;20;14;0;0;1;0;63;77;0;0;0;0;0;0;0
2019-10-03 06:15:00;14;15;1;0;0;0;72;89;0;0;0;0;0;0;0
2019-10-03 06:30:00;17;16;0;0;1;0;46;58;0;0;0;1;0;0;0
2019-10-03 06:45:00;24;12;1;0;1;1;43;43;0;0;0;1;0;0;0
2019-10-03 07:00:00;23;14;1;0;0;1;44;33;0;0;0;0;0;0;0
2019-10-03 07:15:00;20;13;0;0;2;1;48;55;0;0;0;2;0;0;0
2019-10-03 07:30:00;14;23;0;0;0;0;39;41;0;0;0;0;0;0;0
2019-10-03 07:45:00;22;14;0;0;3;0;35;36;0;0;0;3;0;0;0
2019-10-03 08:00:00;22;18;3;0;1;1;55;63;0;0;0;1;0;0;0
2019-10-03 08:15:00;15;27;1;0;1;2;61;67;0;0;0;2;0;0;0
2019-10-03 08:30:00;34;42;2;2;4;1;62;71;0;0;0;4;4;0;0
2019-10-03 08:45:00;39;42;2;0;3;3;65;90;0;0;0;4;0;0;0
2019-10-03 09:00:00;37;45;3;0;0;2;67;78;0;0;0;0;0;0;0
2019-10-03 09:15:00;40;42;3;0;4;1;57;87;0;0;0;6;0;0;1
2019-10-03 09:30:00;50;39;4;0;3;3;82;97;0;0;0;6;0;0;0
2019-10-03 09:45:00;52;61;5;0;11;2;96;122;0;0;0;10;0;0;2
2019-10-03 10:00:00;47;64;6;1;3;0;82;111;0;0;0;4;0;0;0
2019-10-03 10:15:00;61;54;4;1;1;2;79;110;0;0;0;1;0;0;0
2019-10-03 10:30:00;55;66;2;0;4;0;70;107;0;0;0;4;0;0;5
2019-10-03 10:45:00;55;69;7;1;7;2;87;142;0;0;0;7;3;0;2
2019-10-03 11:00:00;59;67;5;0;3;1;73;105;0;0;0;4;0;0;0
2019-10-03 11:15:00;64;68;8;3;5;3;82;124;0;0;0;7;2;0;0
2019-10-03 11:30:00;48;58;9;2;3;3;68;116;0;0;0;5;1;0;0
2019-10-03 11:45:00;69;80;6;1;7;2;86;138;0;0;0;7;0;0;0
2019-10-03 12:00:00;52;64;4;2;4;5;61;121;0;0;0;4;0;0;3
2019-10-03 12:15:00;53;82;5;4;7;0;79;140;0;0;0;9;13;0;0
2019-10-03 12:30:00;58;76;7;2;10;6;70;147;36;0;0;11;7;0;6
2019-10-03 12:45:00;60;77;8;1;2;4;64;126;0;0;0;5;7;0;1
2019-10-03 13:00:00;65;76;2;3;4;3;79;148;0;0;0;4;1;0;0
2019-10-03 13:15:00;54;72;3;2;7;10;76;159;0;0;0;8;19;0;6
2019-10-03 13:30:00;73;95;8;0;10;1;61;167;0;0;0;10;0;0;3
2019-10-03 13:45:00;77;96;13;3;8;6;57;160;0;0;0;11;1;0;0
2019-10-03 14:00:00;62;80;18;3;14;5;49;147;0;0;0;15;11;0;6
2019-10-03 14:15:00;67;92;9;5;5;3;51;185;0;0;0;7;4;0;1
2019-10-03 14:30:00;64;68;8;2;7;8;45;161;1;0;0;8;0;1;3
2019-10-03 14:45:00;68;86;6;4;13;10;43;186;0;0;0;13;0;0;0
2019-10-03 15:00:00;79;89;10;1;8;5;43;141;0;0;0;12;0;0;10
2019-10-03 15:15:00;59;84;5;1;10;7;51;157;0;0;0;10;0;0;1
2019-10-03 15:30:00;69;77;5;6;3;8;41;159;2;0;0;5;1;0;1
2019-10-03 15:45:00;68;68;9;2;7;3;87;157;0;0;0;8;3;0;4
2019-10-03 16:00:00;59;72;7;1;13;6;65;171;0;0;0;17;5;0;1
2019-10-03 16:15:00;52;61;8;1;7;7;65;126;0;0;0;7;1;0;9
2019-10-03 16:30:00;73;78;5;1;4;8;75;186;0;0;0;5;0;0;1
2019-10-03 16:45:00;59;77;10;0;9;6;63;157;0;0;0;11;0;0;2
