DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-04-03 00:00:00;1;2;2;2;1;4;1;4
2020-04-03 00:15:00;3;4;2;3;5;6;7;2
2020-04-03 00:30:00;0;2;1;2;2;5;4;4
2020-04-03 00:45:00;4;4;2;3;2;3;11;2
2020-04-03 01:00:00;5;4;1;1;1;3;2;2
2020-04-03 01:15:00;0;3;4;2;0;4;4;5
2020-04-03 01:30:00;3;6;6;2;1;4;0;1
2020-04-03 01:45:00;4;4;6;2;1;3;2;1
2020-04-03 02:00:00;4;3;3;2;2;2;2;2
2020-04-03 02:15:00;10;4;3;1;0;2;2;2
2020-04-03 02:30:00;3;3;1;4;2;4;3;2
2020-04-03 02:45:00;4;0;1;5;4;5;4;1
2020-04-03 03:00:00;1;1;1;1;0;1;5;2
2020-04-03 03:15:00;4;2;1;2;3;4;4;1
2020-04-03 03:30:00;2;1;0;4;6;7;7;2
2020-04-03 03:45:00;4;6;1;3;1;5;6;1
2020-04-03 04:00:00;2;3;2;4;2;5;1;3
2020-04-03 04:15:00;10;2;1;5;3;7;5;5
2020-04-03 04:30:00;8;7;8;9;6;9;6;5
2020-04-03 04:45:00;15;5;2;4;4;7;8;2
2020-04-03 05:00:00;16;8;8;3;3;6;11;2
2020-04-03 05:15:00;19;11;24;12;12;16;22;9
2020-04-03 05:30:00;27;23;25;16;11;29;19;10
2020-04-03 05:45:00;50;39;43;29;32;68;31;13
2020-04-03 06:00:00;26;19;20;15;22;47;27;15
2020-04-03 06:15:00;28;31;20;25;27;66;39;34
2020-04-03 06:30:00;55;48;22;41;57;106;40;42
2020-04-03 06:45:00;44;50;35;53;71;148;45;36
2020-04-03 07:00:00;44;30;19;42;49;106;59;56
2020-04-03 07:15:00;49;39;22;43;60;117;48;58
2020-04-03 07:30:00;46;53;29;42;46;116;51;56
2020-04-03 07:45:00;47;34;19;53;59;138;56;57
2020-04-03 08:00:00;45;42;20;64;34;72;49;44
2020-04-03 08:15:00;36;33;19;46;48;90;38;34
2020-04-03 08:30:00;39;42;17;60;50;69;48;36
2020-04-03 08:45:00;46;40;19;138;58;96;40;33
2020-04-03 09:00:00;49;43;15;65;34;70;46;33
2020-04-03 09:15:00;51;35;15;37;35;72;53;44
2020-04-03 09:30:00;51;48;28;41;37;74;49;45
2020-04-03 09:45:00;50;40;16;98;34;70;48;53
2020-04-03 10:00:00;52;46;18;30;31;63;42;32
2020-04-03 10:15:00;47;51;24;48;73;74;53;43
2020-04-03 10:30:00;52;57;16;74;39;72;50;42
2020-04-03 10:45:00;52;73;19;43;49;81;47;50
2020-04-03 11:00:00;56;50;26;48;73;84;54;50
2020-04-03 11:15:00;60;53;22;26;44;76;57;59
2020-04-03 11:30:00;43;48;29;27;37;86;56;40
2020-04-03 11:45:00;59;56;16;27;38;70;43;47
2020-04-03 12:00:00;64;77;26;27;40;70;61;63
2020-04-03 12:15:00;59;73;37;33;47;75;50;71
2020-04-03 12:30:00;62;60;35;43;38;82;51;62
