DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-10-03 00:00:00;0;31;2;1;6;1;29;17;0;0
2019-10-03 00:15:00;0;31;0;3;3;2;21;15;0;0
2019-10-03 00:30:00;0;17;1;1;1;1;27;14;0;0
2019-10-03 00:45:00;0;19;0;0;2;4;19;8;0;0
2019-10-03 01:00:00;0;27;0;0;1;1;17;10;0;0
2019-10-03 01:15:00;0;26;0;1;2;1;16;13;0;0
2019-10-03 01:30:00;0;15;1;0;0;2;13;3;0;0
2019-10-03 01:45:00;0;19;0;1;1;0;13;7;0;0
2019-10-03 02:00:00;0;13;0;2;3;4;14;6;0;0
2019-10-03 02:15:00;0;6;1;0;2;1;14;6;0;0
2019-10-03 02:30:00;0;12;0;0;0;1;8;6;0;0
2019-10-03 02:45:00;0;12;0;0;0;0;4;2;0;0
2019-10-03 03:00:00;0;6;0;0;1;0;8;4;0;0
2019-10-03 03:15:00;0;9;0;0;0;1;6;5;0;0
2019-10-03 03:30:00;0;10;0;0;0;10;7;3;0;0
2019-10-03 03:45:00;0;12;0;0;0;3;6;6;0;0
2019-10-03 04:00:00;0;12;0;2;2;0;11;8;0;0
2019-10-03 04:15:00;0;15;0;1;1;1;4;1;0;0
2019-10-03 04:30:00;0;12;0;0;0;3;8;5;0;0
2019-10-03 04:45:00;0;11;0;0;1;2;7;8;0;0
2019-10-03 05:00:00;0;15;0;0;1;9;6;5;0;0
2019-10-03 05:15:00;0;11;0;0;1;8;10;9;0;0
2019-10-03 05:30:00;0;20;6;4;12;23;22;26;0;0
2019-10-03 05:45:00;0;45;9;30;38;11;23;20;0;0
2019-10-03 06:00:00;0;99;23;61;75;4;23;30;0;0
2019-10-03 06:15:00;0;40;8;15;24;7;17;15;0;0
2019-10-03 06:30:00;0;36;3;3;8;6;19;15;0;0
2019-10-03 06:45:00;0;25;7;5;3;2;20;7;0;0
2019-10-03 07:00:00;0;20;0;0;1;3;19;9;0;0
2019-10-03 07:15:00;0;14;0;0;1;1;12;10;0;0
2019-10-03 07:30:00;0;18;0;0;2;4;23;9;0;0
2019-10-03 07:45:00;0;27;0;0;1;1;17;9;0;0
2019-10-03 08:00:00;0;27;0;0;0;7;25;16;0;0
2019-10-03 08:15:00;0;29;0;1;0;2;21;11;0;0
2019-10-03 08:30:00;0;24;0;1;2;2;19;21;0;0
2019-10-03 08:45:00;0;32;1;0;1;6;28;22;0;0
2019-10-03 09:00:00;0;54;1;4;2;10;34;29;0;0
2019-10-03 09:15:00;0;35;0;1;2;12;32;21;0;0
2019-10-03 09:30:00;0;40;3;1;0;10;36;26;0;0
2019-10-03 09:45:00;0;41;1;1;4;15;45;48;0;0
2019-10-03 10:00:00;0;51;4;3;5;15;42;49;0;0
2019-10-03 10:15:00;0;59;2;5;2;9;53;40;0;0
2019-10-03 10:30:00;0;63;2;2;1;6;40;47;0;0
2019-10-03 10:45:00;0;77;3;3;5;9;63;46;0;0
2019-10-03 11:00:00;0;54;0;1;3;10;41;45;0;0
2019-10-03 11:15:00;0;72;0;6;2;14;69;56;0;0
2019-10-03 11:30:00;0;71;3;8;2;18;70;74;0;0
2019-10-03 11:45:00;0;62;5;6;6;18;63;63;0;0
2019-10-03 12:00:00;0;73;1;4;6;8;55;62;0;0
2019-10-03 12:15:00;0;57;2;1;6;15;63;63;0;0
2019-10-03 12:30:00;0;73;3;4;4;11;73;57;0;0
2019-10-03 12:45:00;0;77;3;3;2;11;69;62;0;0
2019-10-03 13:00:00;0;75;1;4;2;31;59;62;0;0
2019-10-03 13:15:00;0;73;2;3;7;22;63;74;0;0
2019-10-03 13:30:00;0;77;2;2;7;32;70;83;0;0
2019-10-03 13:45:00;0;77;1;3;7;25;74;71;0;0
2019-10-03 14:00:00;0;70;11;17;17;26;66;77;0;0
2019-10-03 14:15:00;0;76;8;8;13;27;67;81;0;0
2019-10-03 14:30:00;0;70;4;12;13;32;68;65;0;0
2019-10-03 14:45:00;0;82;7;10;9;19;78;85;0;0
2019-10-03 15:00:00;0;80;8;6;8;23;71;71;0;0
2019-10-03 15:15:00;0;67;5;5;6;25;70;74;0;0
2019-10-03 15:30:00;0;70;6;7;6;22;64;76;0;0
2019-10-03 15:45:00;0;89;8;8;12;29;67;67;0;0
2019-10-03 16:00:00;0;74;4;8;10;18;68;76;0;0
2019-10-03 16:15:00;0;74;6;6;12;26;46;64;0;0
2019-10-03 16:30:00;0;76;3;6;6;26;71;73;0;0
2019-10-03 16:45:00;0;88;9;14;13;21;75;80;0;0
2019-10-03 17:00:00;0;66;5;16;21;29;70;71;0;0
2019-10-03 17:15:00;0;83;6;12;17;26;76;71;0;0
2019-10-03 17:30:00;0;72;12;7;8;21;66;61;0;0
2019-10-03 17:45:00;0;91;8;10;16;35;77;87;0;0
2019-10-03 18:00:00;0;81;7;10;12;20;74;80;0;0
2019-10-03 18:15:00;0;59;6;11;8;26;73;73;0;0
2019-10-03 18:30:00;0;65;8;11;8;23;85;82;0;0
2019-10-03 18:45:00;0;60;7;13;18;13;79;77;0;0
2019-10-03 19:00:00;0;72;16;10;9;17;80;85;0;0
2019-10-03 19:15:00;0;72;10;9;14;11;78;82;0;0
2019-10-03 19:30:00;0;70;4;4;9;12;73;72;0;0
2019-10-03 19:45:00;0;71;9;4;7;8;58;64;0;0
2019-10-03 20:00:00;0;64;2;5;6;10;54;57;0;0
2019-10-03 20:15:00;0;47;4;4;4;6;52;48;0;0
2019-10-03 20:30:00;0;55;6;2;3;13;40;54;0;0
2019-10-03 20:45:00;0;52;2;7;6;10;52;52;0;0
2019-10-03 21:00:00;0;62;1;4;5;22;49;55;0;0
2019-10-03 21:15:00;0;53;2;5;5;22;48;36;0;0
2019-10-03 21:30:00;0;45;4;6;7;31;30;27;0;0
2019-10-03 21:45:00;0;54;3;4;0;20;37;31;0;0
