DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-01-24 00:00:00;7;9;12;7;1;1;0
2020-01-24 00:15:00;16;11;10;5;0;3;0
2020-01-24 00:30:00;9;5;7;8;2;1;0
2020-01-24 00:45:00;7;6;10;7;0;2;0
2020-01-24 01:00:00;11;9;10;7;1;2;0
2020-01-24 01:15:00;4;5;3;2;0;3;0
2020-01-24 01:30:00;6;5;8;2;0;1;0
2020-01-24 01:45:00;10;10;8;8;0;2;0
2020-01-24 02:00:00;9;14;10;3;1;1;0
2020-01-24 02:15:00;7;6;5;3;1;0;0
2020-01-24 02:30:00;8;4;9;5;1;1;0
2020-01-24 02:45:00;4;2;5;2;0;3;0
2020-01-24 03:00:00;8;8;11;2;0;1;0
2020-01-24 03:15:00;8;7;5;2;0;0;0
2020-01-24 03:30:00;10;7;12;4;0;1;0
2020-01-24 03:45:00;5;9;8;7;0;0;0
2020-01-24 04:00:00;11;8;9;3;0;1;0
2020-01-24 04:15:00;9;6;17;7;1;1;0
2020-01-24 04:30:00;15;17;23;17;0;0;0
2020-01-24 04:45:00;15;17;45;15;3;2;0
2020-01-24 05:00:00;32;37;109;57;6;9;0
2020-01-24 05:15:00;32;46;216;124;6;19;0
2020-01-24 05:30:00;56;72;220;145;6;22;0
2020-01-24 05:45:00;127;163;195;132;14;16;0
2020-01-24 06:00:00;172;210;194;112;18;22;0
2020-01-24 06:15:00;95;137;224;152;16;41;3
2020-01-24 06:30:00;79;104;231;229;17;49;0
2020-01-24 06:45:00;62;115;211;223;105;47;0
2020-01-24 07:00:00;71;108;231;184;26;49;0
2020-01-24 07:15:00;60;94;235;186;56;58;0
2020-01-24 07:30:00;101;129;271;251;44;70;1
2020-01-24 07:45:00;91;119;252;183;106;61;0
2020-01-24 08:00:00;79;118;218;172;25;55;0
2020-01-24 08:15:00;76;124;207;161;30;34;6
2020-01-24 08:30:00;64;111;182;153;20;39;0
2020-01-24 08:45:00;87;105;165;157;22;35;0
2020-01-24 09:00:00;70;85;135;139;22;28;0
2020-01-24 09:15:00;77;114;116;138;29;23;0
2020-01-24 09:30:00;73;112;125;119;33;23;1
2020-01-24 09:45:00;80;104;118;122;23;21;0
2020-01-24 10:00:00;85;120;102;126;23;23;0
2020-01-24 10:15:00;89;133;104;96;19;27;0
2020-01-24 10:30:00;83;135;122;114;22;26;0
2020-01-24 10:45:00;91;123;116;110;19;24;0
2020-01-24 11:00:00;89;119;104;132;23;28;4
2020-01-24 11:15:00;95;141;124;116;18;27;0
2020-01-24 11:30:00;99;139;116;104;25;31;0
2020-01-24 11:45:00;98;135;125;123;29;28;0
2020-01-24 12:00:00;162;211;144;138;28;38;0
2020-01-24 12:15:00;127;185;137;119;80;30;4
2020-01-24 12:30:00;173;236;138;156;162;27;4
2020-01-24 12:45:00;122;184;128;126;23;31;0
2020-01-24 13:00:00;171;223;169;149;24;61;0
2020-01-24 13:15:00;164;222;220;180;21;65;0
2020-01-24 13:30:00;161;235;248;177;54;61;1
2020-01-24 13:45:00;152;246;203;172;24;32;1
2020-01-24 14:00:00;197;263;144;145;21;33;2
2020-01-24 14:15:00;201;252;127;124;18;30;0
2020-01-24 14:30:00;245;288;120;144;36;36;0
2020-01-24 14:45:00;231;311;120;163;237;25;2
2020-01-24 15:00:00;226;287;140;146;28;27;0
2020-01-24 15:15:00;204;260;96;124;18;32;0
2020-01-24 15:30:00;187;270;126;158;23;26;0
2020-01-24 15:45:00;202;253;132;160;29;44;0
2020-01-24 16:00:00;189;261;115;136;79;37;0
2020-01-24 16:15:00;177;233;112;130;28;25;1
2020-01-24 16:30:00;151;242;132;157;13;28;0
2020-01-24 16:45:00;160;218;140;154;29;25;3
2020-01-24 17:00:00;154;223;121;133;30;30;0
2020-01-24 17:15:00;140;198;101;111;25;29;0
2020-01-24 17:30:00;138;190;127;147;16;25;0
2020-01-24 17:45:00;141;190;139;145;28;30;0
2020-01-24 18:00:00;107;158;123;131;19;30;0
2020-01-24 18:15:00;105;177;105;119;16;29;0
2020-01-24 18:30:00;108;142;93;118;12;19;0
2020-01-24 18:45:00;103;152;105;120;22;28;0
2020-01-24 19:00:00;90;132;105;106;21;26;0
2020-01-24 19:15:00;64;95;66;86;9;18;0
2020-01-24 19:30:00;75;132;75;87;13;28;0
2020-01-24 19:45:00;74;96;91;89;10;32;0
2020-01-24 20:00:00;79;129;69;80;6;16;0
2020-01-24 20:15:00;56;89;71;69;8;13;0
2020-01-24 20:30:00;48;70;64;52;2;9;0
2020-01-24 20:45:00;55;67;117;86;5;12;0
2020-01-24 21:00:00;51;73;158;66;5;15;0
2020-01-24 21:15:00;48;75;200;87;5;16;0
2020-01-24 21:30:00;62;81;116;81;5;13;0
2020-01-24 21:45:00;131;161;59;50;5;11;0
2020-01-24 22:00:00;184;224;58;43;9;8;0
2020-01-24 22:15:00;104;117;43;32;4;10;0
2020-01-24 22:30:00;38;51;39;39;1;7;0
2020-01-24 22:45:00;47;60;45;39;8;10;0
2020-01-24 23:00:00;36;37;37;27;5;6;0
2020-01-24 23:15:00;32;33;23;19;0;3;0
2020-01-24 23:30:00;28;34;36;13;0;3;0
2020-01-24 23:45:00;21;25;28;24;2;5;0
