DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-07-20 00:00:00;5;4;3;2;6;4;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:15:00;4;4;0;3;7;1;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:30:00;1;2;3;1;5;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 00:45:00;2;1;1;3;3;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:00:00;1;2;2;0;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:15:00;1;2;1;2;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:30:00;1;4;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 01:45:00;1;1;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:30:00;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:00:00;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:15:00;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:30:00;0;2;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 03:45:00;0;0;1;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:00:00;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:15:00;1;4;1;0;4;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:30:00;1;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 04:45:00;4;2;3;2;6;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 05:00:00;5;9;1;3;23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 05:15:00;6;13;9;2;56;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 05:30:00;6;12;10;3;42;23;4;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 05:45:00;9;15;20;8;64;33;7;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 06:00:00;6;10;21;10;30;23;13;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0
2020-07-20 06:15:00;8;25;24;16;60;29;10;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-20 06:30:00;21;31;30;15;83;26;14;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 06:45:00;14;34;31;14;92;33;11;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 07:00:00;19;37;34;15;103;37;24;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 07:15:00;24;37;55;25;82;30;28;2;0;11;0;0;0;0;0;0;0;1;0;0;0;0
2020-07-20 07:30:00;37;45;50;18;99;40;46;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 07:45:00;24;40;44;26;106;33;44;10;0;9;0;0;0;1;3;0;0;0;0;0;0;0
2020-07-20 08:00:00;42;41;43;30;78;17;33;6;0;22;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 08:15:00;27;50;29;25;77;40;16;5;0;9;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-20 08:30:00;19;36;35;22;85;30;23;5;0;16;0;1;3;1;0;0;0;0;0;1;0;0
2020-07-20 08:45:00;26;37;36;15;65;22;25;5;0;6;0;0;0;0;1;0;0;0;0;0;1;0
2020-07-20 09:00:00;26;30;27;21;71;19;33;5;0;9;0;0;0;0;0;0;0;0;0;1;0;0
2020-07-20 09:15:00;20;33;29;29;55;19;26;3;0;8;0;3;0;0;0;0;0;1;2;3;0;9
2020-07-20 09:30:00;23;37;21;17;64;27;32;3;0;10;0;5;3;1;0;0;0;0;0;1;0;0
2020-07-20 09:45:00;25;39;33;24;73;24;50;3;0;15;0;2;0;2;9;11;0;7;0;0;0;0
2020-07-20 10:00:00;32;37;35;26;60;18;41;3;0;11;0;2;5;3;1;1;0;0;0;0;0;35
2020-07-20 10:15:00;32;40;33;37;81;19;25;4;0;13;0;0;0;1;0;0;0;2;3;0;0;0
2020-07-20 10:30:00;27;38;35;27;56;15;35;8;0;11;0;0;0;1;5;0;0;0;0;0;0;10
2020-07-20 10:45:00;29;46;44;29;68;16;31;6;0;13;0;1;4;3;0;0;0;0;0;0;0;0
2020-07-20 11:00:00;24;42;31;24;66;13;41;5;0;14;0;1;0;1;0;0;0;1;0;9;0;0
2020-07-20 11:15:00;32;39;34;15;79;26;40;12;0;16;0;1;0;1;1;0;0;0;0;1;0;0
2020-07-20 11:30:00;31;39;39;20;78;21;47;3;0;9;0;1;0;0;0;0;0;0;0;2;1;0
2020-07-20 11:45:00;32;35;26;29;66;22;30;3;0;13;0;0;0;3;3;0;0;0;0;4;4;0
2020-07-20 12:00:00;40;52;22;26;69;19;44;5;0;18;0;0;1;2;0;0;0;0;0;4;14;0
2020-07-20 12:15:00;27;41;29;36;66;19;31;4;0;13;0;1;3;3;0;0;0;0;0;0;0;0
2020-07-20 12:30:00;20;41;27;20;55;21;38;5;0;7;0;2;3;3;4;0;0;2;5;0;0;0
2020-07-20 12:45:00;7;10;7;1;11;5;11;1;0;3;0;1;1;0;0;0;0;0;0;1;0;0
2020-07-20 13:00:00;29;40;28;26;69;11;46;5;0;12;0;5;0;0;0;1;0;0;2;0;0;0
2020-07-20 13:15:00;34;31;34;36;70;10;40;5;0;11;0;3;1;1;0;0;0;0;0;1;0;0
2020-07-20 13:30:00;36;36;30;41;85;10;40;11;0;7;0;0;0;3;0;0;0;0;0;4;0;0
2020-07-20 13:45:00;37;37;35;25;87;14;25;6;0;12;0;1;0;2;0;0;0;3;1;0;2;3
2020-07-20 14:00:00;45;54;28;23;62;13;35;6;0;15;0;2;0;8;0;0;0;0;0;0;0;2
2020-07-20 14:15:00;45;55;46;37;72;8;34;6;0;20;0;3;0;1;0;0;0;1;0;1;0;0
2020-07-20 14:30:00;49;64;46;32;83;15;38;4;0;19;0;0;0;3;6;0;0;1;2;1;2;0
2020-07-20 14:45:00;32;65;49;36;91;17;25;5;0;14;0;2;2;0;0;0;0;0;0;1;0;0
2020-07-20 15:00:00;47;59;37;32;64;9;52;4;0;16;0;2;11;10;0;0;0;0;0;4;0;0
2020-07-20 15:15:00;32;57;32;40;73;13;42;4;0;18;0;0;0;1;0;0;0;1;0;0;0;0
2020-07-20 15:30:00;54;54;33;31;83;17;52;14;0;23;0;4;0;2;0;0;0;0;0;0;0;0
2020-07-20 15:45:00;48;55;40;44;60;12;55;6;0;10;0;3;4;1;0;0;0;0;0;0;0;0
2020-07-20 16:00:00;52;58;45;49;78;16;58;9;0;27;0;0;0;0;0;0;0;0;0;0;2;0
2020-07-20 16:15:00;56;62;50;34;92;23;59;6;0;13;0;1;0;0;0;0;0;0;0;2;0;0
2020-07-20 16:30:00;55;52;32;36;92;15;60;16;0;17;0;3;0;0;0;0;0;0;0;0;0;0
2020-07-20 16:45:00;46;52;34;35;96;12;48;9;0;15;0;1;0;0;0;0;0;0;0;0;0;0
2020-07-20 17:00:00;39;57;36;35;85;6;35;9;0;13;0;1;7;0;0;1;0;2;2;4;1;0
2020-07-20 17:15:00;45;54;27;20;73;11;59;1;0;19;0;4;0;1;6;0;0;0;0;1;0;4
2020-07-20 17:30:00;40;48;32;26;89;10;28;7;0;16;0;2;0;3;2;0;0;2;2;1;0;5
2020-07-20 17:45:00;30;34;32;24;79;16;30;6;0;12;0;0;0;0;0;0;0;0;0;3;2;0
2020-07-20 18:00:00;30;36;30;26;77;11;40;2;0;11;0;1;2;1;2;0;0;1;2;0;0;0
2020-07-20 18:15:00;31;35;37;33;61;10;31;6;0;15;0;6;0;1;3;0;0;0;0;0;0;0
2020-07-20 18:30:00;35;43;24;26;58;7;25;1;0;20;0;0;0;0;0;0;0;1;4;2;4;0
2020-07-20 18:45:00;23;39;27;20;37;12;19;5;0;13;0;4;0;0;0;0;0;1;4;1;0;0
2020-07-20 19:00:00;24;32;20;21;42;6;24;4;0;10;0;0;0;0;0;0;0;3;7;1;2;0
2020-07-20 19:15:00;27;31;28;26;38;4;24;5;0;5;0;1;0;1;0;0;0;0;0;0;0;0
2020-07-20 19:30:00;13;16;16;14;54;10;13;2;0;8;0;1;2;0;0;0;0;0;0;2;0;0
2020-07-20 19:45:00;16;25;19;21;39;11;18;3;0;7;0;0;0;1;4;0;0;0;0;0;0;0
2020-07-20 20:00:00;17;20;21;27;41;8;20;4;0;5;0;0;0;0;0;0;0;0;0;1;2;0
2020-07-20 20:15:00;23;21;16;16;45;10;21;0;0;11;0;0;0;1;0;0;0;1;1;0;0;0
2020-07-20 20:30:00;11;16;17;10;48;4;15;1;0;3;0;0;6;0;0;0;0;0;0;0;0;0
2020-07-20 20:45:00;13;16;16;12;41;3;11;6;0;5;0;3;7;0;0;0;0;1;1;0;0;0
2020-07-20 21:00:00;13;21;8;7;36;7;16;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 21:15:00;8;16;13;8;35;5;14;6;0;5;0;0;0;1;7;0;0;0;0;0;0;0
2020-07-20 21:30:00;11;13;7;4;37;9;20;3;0;5;0;3;0;2;0;0;0;0;0;0;0;0
2020-07-20 21:45:00;18;25;11;13;23;6;8;2;0;0;0;1;0;0;0;0;0;0;0;1;1;0
2020-07-20 22:00:00;25;20;20;20;27;2;9;0;0;8;0;3;2;0;0;0;0;0;0;1;0;0
2020-07-20 22:15:00;15;19;13;9;31;4;12;1;0;8;0;1;11;4;0;0;0;0;0;0;0;0
2020-07-20 22:30:00;5;14;4;5;21;2;3;2;0;4;0;1;0;0;0;0;0;0;0;2;3;0
2020-07-20 22:45:00;13;9;11;12;18;9;4;1;0;4;0;0;0;0;0;0;0;0;0;2;8;0
2020-07-20 23:00:00;3;9;7;4;18;2;7;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 23:15:00;4;8;7;3;5;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-20 23:30:00;3;7;7;8;12;2;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
2020-07-20 23:45:00;2;3;3;0;6;2;6;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
