DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-12-23 00:00:00;4;4;0;0;5;6;7;5;5;1;1944;0;0
2019-12-23 00:15:00;6;3;0;0;9;11;6;2;5;3;1898;0;0
2019-12-23 00:30:00;5;2;0;0;5;4;5;5;6;1;101;0;0
2019-12-23 00:45:00;3;2;0;0;2;1;5;2;5;0;829;0;0
2019-12-23 01:00:00;2;4;0;0;5;8;3;0;1;0;1730;0;0
2019-12-23 01:15:00;1;6;0;0;11;10;2;0;3;3;1154;0;0
2019-12-23 01:30:00;1;4;0;1;3;4;2;2;5;2;402;0;0
2019-12-23 01:45:00;3;2;0;0;4;10;2;2;0;2;1249;2;0
2019-12-23 02:00:00;1;1;0;0;1;3;0;0;1;0;2286;0;0
2019-12-23 02:15:00;0;4;1;0;2;2;0;1;1;0;1260;0;0
2019-12-23 02:30:00;1;0;0;0;0;0;0;0;1;0;723;0;0
2019-12-23 02:45:00;2;2;0;0;2;1;4;2;1;0;1812;0;0
2019-12-23 03:00:00;1;2;0;0;0;2;2;0;1;0;1618;0;0
2019-12-23 03:15:00;1;1;0;0;1;1;3;1;1;0;818;0;0
2019-12-23 03:30:00;2;0;0;0;4;4;2;1;3;1;797;0;0
2019-12-23 03:45:00;2;0;0;1;5;6;3;1;1;0;1426;1;0
2019-12-23 04:00:00;0;0;0;0;2;7;0;0;1;1;1914;3;0
2019-12-23 04:15:00;1;2;0;1;5;3;5;4;1;1;871;0;0
2019-12-23 04:30:00;1;1;0;0;6;6;4;2;3;0;271;0;0
2019-12-23 04:45:00;0;2;0;0;6;2;2;1;1;1;1331;0;0
2019-12-23 05:00:00;1;2;0;0;10;12;6;4;2;3;1560;0;0
2019-12-23 05:15:00;1;4;0;0;10;4;8;5;1;2;1143;0;0
2019-12-23 05:30:00;1;4;1;0;10;11;32;16;11;5;263;1;1
2019-12-23 05:45:00;2;2;1;0;14;19;28;16;11;11;678;1;1
2019-12-23 06:00:00;4;7;0;1;11;16;19;12;16;7;1197;0;2
2019-12-23 06:15:00;8;5;0;0;12;9;25;18;23;10;1064;1;2
2019-12-23 06:30:00;11;4;0;3;21;16;30;21;18;8;4;2;0
2019-12-23 06:45:00;4;6;1;0;14;15;34;22;32;10;51;0;0
2019-12-23 07:00:00;12;6;1;3;28;27;28;16;30;14;4;2;3
2019-12-23 07:15:00;8;4;1;1;29;30;27;21;32;13;3;0;1
2019-12-23 07:30:00;14;14;0;1;27;34;32;22;33;16;2;1;1
2019-12-23 07:45:00;18;8;0;2;39;40;40;24;41;16;22;1;1
2019-12-23 08:00:00;15;12;2;1;30;37;27;16;34;12;364;1;1
2019-12-23 08:15:00;28;10;1;1;39;44;48;29;37;6;5;0;2
2019-12-23 08:30:00;23;18;0;3;40;47;46;24;39;16;1;1;0
2019-12-23 08:45:00;14;14;0;3;37;60;54;17;50;20;5;0;0
2019-12-23 09:00:00;22;18;1;2;54;53;55;24;60;24;3;0;1
2019-12-23 09:15:00;27;16;1;7;60;56;55;22;57;21;5;1;2
2019-12-23 09:30:00;31;17;2;2;51;48;56;23;62;22;5;0;3
2019-12-23 09:45:00;34;17;1;4;58;56;67;42;63;21;5;4;0
2019-12-23 10:00:00;36;24;1;5;70;61;70;25;63;18;6;0;1
2019-12-23 10:15:00;43;20;4;3;69;70;58;30;62;26;5;2;4
2019-12-23 10:30:00;36;36;2;2;71;61;77;35;60;27;2;3;2
2019-12-23 10:45:00;52;37;2;3;86;85;78;42;69;27;4;0;2
