DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-10-25 00:00:00;3;4;12;3;2;9;9;3;2;2;6;4;11;24;14;3;0;0;21;0;0;0;0;0
2019-10-25 00:15:00;6;7;6;3;4;13;4;0;6;3;5;2;15;17;8;2;0;0;30;0;0;0;0;0
2019-10-25 00:30:00;3;2;1;4;2;7;6;5;10;6;8;6;5;18;10;1;0;1;30;0;0;0;0;0
2019-10-25 00:45:00;0;3;6;2;1;5;4;0;2;3;3;0;4;13;7;1;0;0;30;0;0;0;0;0
2019-10-25 01:00:00;1;0;2;1;0;6;4;3;5;2;7;0;13;22;8;0;0;0;34;0;0;0;0;0
2019-10-25 01:15:00;1;1;1;3;1;4;4;4;4;1;4;2;4;9;4;0;0;3;39;0;0;0;0;0
2019-10-25 01:30:00;2;2;1;3;2;4;3;0;3;4;3;1;5;10;6;1;0;0;39;0;0;0;0;0
2019-10-25 01:45:00;2;0;1;3;2;3;2;2;5;3;4;1;3;12;11;1;0;0;36;0;0;0;0;0
2019-10-25 02:00:00;2;1;2;2;3;4;2;0;2;0;2;0;3;9;8;1;0;0;39;0;0;0;0;0
2019-10-25 02:15:00;1;1;1;0;0;3;1;0;3;0;4;0;3;11;9;0;0;0;39;0;0;0;0;0
2019-10-25 02:30:00;1;4;2;0;2;8;3;1;2;2;1;0;6;11;5;1;0;0;39;0;0;0;0;0
2019-10-25 02:45:00;0;0;0;0;4;5;0;0;1;3;2;0;4;10;6;0;0;0;36;0;0;0;0;0
2019-10-25 03:00:00;1;1;1;2;0;6;5;3;6;0;1;0;1;5;4;0;0;1;39;0;0;0;0;0
2019-10-25 03:15:00;0;0;1;3;0;1;4;1;3;0;2;2;3;6;6;2;0;0;39;0;0;0;0;0
2019-10-25 03:30:00;0;0;1;1;1;8;3;4;4;5;7;0;4;7;4;0;0;0;36;0;0;0;0;0
2019-10-25 03:45:00;0;0;1;4;1;9;5;0;2;1;4;1;4;14;12;1;0;1;39;0;0;0;0;0
2019-10-25 04:00:00;0;0;1;0;1;8;3;3;4;1;4;2;7;20;12;0;0;0;39;0;0;0;0;0
