DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-09-24 00:00:00;10;7;0;1;0;2;16;2;0;0;0
2020-09-24 00:15:00;12;6;2;2;0;3;14;4;0;4;0
2020-09-24 00:30:00;1;5;1;2;0;4;12;2;0;0;0
2020-09-24 00:45:00;7;1;1;0;0;0;5;3;0;2;1
2020-09-24 01:00:00;9;6;0;0;0;1;10;4;0;3;0
2020-09-24 01:15:00;5;4;0;2;0;3;5;1;0;0;0
2020-09-24 01:30:00;4;4;0;0;0;1;5;1;0;4;0
2020-09-24 01:45:00;9;5;0;0;0;2;10;3;0;0;0
2020-09-24 02:00:00;3;5;1;1;1;4;7;1;0;1;0
2020-09-24 02:15:00;7;7;1;1;1;1;12;2;0;0;0
2020-09-24 02:30:00;4;3;0;0;0;0;8;2;0;0;0
2020-09-24 02:45:00;2;3;0;0;0;0;8;1;0;0;0
2020-09-24 03:00:00;3;2;0;0;0;1;12;2;0;0;0
2020-09-24 03:15:00;5;4;1;0;0;0;10;4;0;0;0
2020-09-24 03:30:00;5;3;1;0;0;5;8;1;0;1;0
2020-09-24 03:45:00;3;2;1;3;0;4;11;3;0;1;0
2020-09-24 04:00:00;4;7;0;0;0;1;12;2;0;2;0
2020-09-24 04:15:00;10;9;4;1;0;2;16;2;0;0;0
2020-09-24 04:30:00;12;10;0;0;0;3;25;8;0;0;0
2020-09-24 04:45:00;14;12;3;2;0;2;41;21;0;1;0
2020-09-24 05:00:00;34;22;6;2;0;4;86;70;0;1;0
2020-09-24 05:15:00;41;16;10;7;1;13;118;121;0;2;1
2020-09-24 05:30:00;45;28;22;5;0;6;117;103;0;3;0
2020-09-24 05:45:00;104;36;28;17;3;23;101;97;0;2;0
2020-09-24 06:00:00;132;54;58;17;3;22;111;98;0;4;0
2020-09-24 06:15:00;118;52;40;27;7;35;113;107;1;8;0
2020-09-24 06:30:00;75;55;47;30;16;44;131;139;2;5;3
2020-09-24 06:45:00;83;45;50;50;21;73;106;118;0;12;1
2020-09-24 07:00:00;93;49;44;41;21;64;107;127;3;12;2
2020-09-24 07:15:00;59;35;40;69;26;100;122;131;3;19;3
2020-09-24 07:30:00;67;36;54;40;22;67;139;169;0;10;1
2020-09-24 07:45:00;105;54;47;51;14;62;119;141;2;15;0
2020-09-24 08:00:00;71;44;44;39;16;53;126;134;1;9;0
2020-09-24 08:15:00;86;33;32;34;12;49;111;105;1;7;1
2020-09-24 08:30:00;69;36;35;22;10;37;100;111;5;11;1
2020-09-24 08:45:00;87;33;35;22;3;29;96;91;3;9;1
2020-09-24 09:00:00;90;36;37;30;3;35;86;92;2;9;2
2020-09-24 09:15:00;92;29;25;25;3;33;90;93;3;14;1
2020-09-24 09:30:00;99;33;20;24;12;34;88;68;1;11;1
2020-09-24 09:45:00;83;33;36;16;3;21;70;67;2;7;2
2020-09-24 10:00:00;94;34;22;15;6;26;81;70;3;10;2
2020-09-24 10:15:00;104;36;16;21;3;25;81;68;4;13;2
2020-09-24 10:30:00;100;45;34;22;10;31;104;66;0;11;2
2020-09-24 10:45:00;99;39;24;19;2;24;80;72;1;12;0
2020-09-24 11:00:00;118;50;38;21;4;24;82;61;1;8;3
2020-09-24 11:15:00;126;34;42;18;1;17;83;81;0;10;0
2020-09-24 11:30:00;120;38;32;22;4;25;75;82;2;18;3
2020-09-24 11:45:00;84;40;35;17;2;19;79;54;3;10;3
2020-09-24 12:00:00;97;45;42;14;3;17;89;76;1;8;0
2020-09-24 12:15:00;97;41;49;21;4;24;99;63;1;10;0
2020-09-24 12:30:00;115;42;38;19;1;21;94;84;0;17;3
2020-09-24 12:45:00;126;39;43;20;5;28;86;84;1;9;1
2020-09-24 13:00:00;134;50;37;21;7;27;118;112;4;18;3
2020-09-24 13:15:00;115;38;36;21;8;27;98;108;0;12;0
2020-09-24 13:30:00;126;46;39;19;8;31;138;145;2;8;0
2020-09-24 13:45:00;136;49;36;19;7;26;117;124;1;14;3
2020-09-24 14:00:00;142;59;63;18;6;24;102;84;2;11;1
2020-09-24 14:15:00;203;82;78;16;7;27;102;90;1;12;0
2020-09-24 14:30:00;197;86;85;26;8;30;88;74;2;21;1
2020-09-24 14:45:00;229;88;100;15;6;22;95;77;3;16;1
2020-09-24 15:00:00;192;78;65;19;2;26;94;81;2;15;0
2020-09-24 15:15:00;185;75;73;19;5;23;97;92;1;17;5
2020-09-24 15:30:00;211;90;89;29;5;32;111;99;0;7;2
2020-09-24 15:45:00;198;84;83;23;5;25;82;78;0;17;1
2020-09-24 16:00:00;182;87;67;23;11;33;113;95;3;8;3
2020-09-24 16:15:00;181;69;78;26;6;32;97;96;1;23;3
2020-09-24 16:30:00;196;95;93;23;8;29;115;92;2;15;3
2020-09-24 16:45:00;179;95;84;22;8;31;109;101;2;12;0
2020-09-24 17:00:00;196;86;82;27;6;34;115;101;0;17;1
2020-09-24 17:15:00;159;92;88;18;4;24;97;94;1;14;3
2020-09-24 17:30:00;164;79;74;31;7;31;109;81;1;16;0
2020-09-24 17:45:00;137;74;71;22;4;26;109;92;0;16;1
2020-09-24 18:00:00;120;69;60;17;7;28;117;96;1;11;0
2020-09-24 18:15:00;137;60;56;17;7;27;99;78;1;11;1
2020-09-24 18:30:00;106;55;43;18;4;22;89;85;2;12;2
2020-09-24 18:45:00;109;39;32;25;8;30;90;64;1;13;1
2020-09-24 19:00:00;113;45;37;7;1;9;87;55;0;14;0
2020-09-24 19:15:00;97;39;34;13;2;16;78;38;0;9;0
2020-09-24 19:30:00;88;36;27;13;5;19;75;50;2;13;0
2020-09-24 19:45:00;84;39;22;13;3;15;76;48;3;11;0
2020-09-24 20:00:00;78;28;27;12;3;19;81;58;1;11;0
2020-09-24 20:15:00;75;28;24;16;3;18;85;35;0;7;0
2020-09-24 20:30:00;41;19;11;10;1;14;57;20;0;3;0
2020-09-24 20:45:00;41;24;14;11;1;11;70;61;2;10;1
2020-09-24 21:00:00;70;27;15;2;1;5;94;85;0;8;0
2020-09-24 21:15:00;49;19;12;9;2;13;99;86;1;5;0
2020-09-24 21:30:00;52;18;8;4;1;6;64;41;1;2;0
2020-09-24 21:45:00;95;40;32;5;0;6;40;20;1;5;0
2020-09-24 22:00:00;134;56;51;7;0;8;48;36;0;6;1
2020-09-24 22:15:00;73;33;19;3;1;5;48;16;0;5;0
2020-09-24 22:30:00;35;19;4;3;0;4;30;12;0;4;0
2020-09-24 22:45:00;26;15;0;4;0;6;22;7;0;5;0
2020-09-24 23:00:00;20;7;6;2;1;4;18;7;0;5;0
2020-09-24 23:15:00;20;10;5;2;1;5;30;9;1;5;0
2020-09-24 23:30:00;14;9;3;4;0;5;13;6;0;4;0
2020-09-24 23:45:00;12;6;0;2;0;3;21;5;0;2;0
