DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-02-20 00:00:00;7;4;12;2;3;4;3;1;4;2;0;0;0;0
2020-02-20 00:15:00;5;4;13;3;12;7;4;3;4;6;0;0;0;0
2020-02-20 00:30:00;5;4;19;1;3;2;3;1;3;3;0;0;0;0
2020-02-20 00:45:00;3;7;13;0;8;3;6;3;1;2;0;0;0;0
2020-02-20 01:00:00;1;1;7;0;4;2;1;0;4;2;0;0;0;0
2020-02-20 01:15:00;1;3;6;1;6;2;1;0;3;3;0;0;0;0
2020-02-20 01:30:00;1;0;6;0;2;5;1;0;2;2;0;0;0;0
2020-02-20 01:45:00;2;3;2;0;5;1;1;0;1;0;0;0;0;0
2020-02-20 02:00:00;1;1;3;0;9;6;1;0;1;3;0;0;0;0
2020-02-20 02:15:00;2;0;2;1;4;4;2;0;2;4;0;0;0;0
2020-02-20 02:30:00;4;1;3;0;3;6;0;0;1;2;0;0;0;0
2020-02-20 02:45:00;3;3;4;0;2;1;0;0;0;2;0;0;0;0
2020-02-20 03:00:00;1;1;7;0;3;1;2;0;0;0;0;0;0;0
2020-02-20 03:15:00;1;1;6;1;2;1;1;0;1;0;0;0;0;0
2020-02-20 03:30:00;2;3;4;1;4;6;3;0;1;1;0;0;0;0
2020-02-20 03:45:00;5;4;9;4;2;2;1;2;1;2;0;0;0;0
2020-02-20 04:00:00;2;4;4;0;5;3;1;1;2;4;0;0;0;0
2020-02-20 04:15:00;6;6;6;0;5;6;1;0;1;3;0;0;0;0
2020-02-20 04:30:00;6;8;14;1;5;6;3;0;6;7;0;0;0;0
2020-02-20 04:45:00;16;20;14;3;9;11;1;1;8;8;0;0;0;0
2020-02-20 05:00:00;45;41;20;4;13;5;2;2;5;9;0;0;0;0
2020-02-20 05:15:00;99;92;33;15;7;21;9;3;8;14;0;0;0;0
2020-02-20 05:30:00;107;81;54;33;28;16;16;5;19;21;0;0;0;0
2020-02-20 05:45:00;117;76;62;47;23;30;25;12;48;54;0;0;0;0
2020-02-20 06:00:00;85;47;48;35;22;26;17;7;30;54;0;0;0;0
2020-02-20 06:15:00;100;68;68;37;47;50;28;6;31;37;0;0;0;0
2020-02-20 06:30:00;144;100;80;57;56;49;26;10;32;34;0;0;0;0
2020-02-20 06:45:00;145;85;106;76;51;44;35;21;27;34;0;0;0;0
2020-02-20 07:00:00;143;91;100;71;52;60;41;23;32;35;0;0;0;0
2020-02-20 07:15:00;137;91;103;74;65;68;59;35;46;56;0;0;0;0
2020-02-20 07:30:00;161;126;110;79;88;68;77;43;76;67;0;0;0;0
2020-02-20 07:45:00;134;110;74;75;65;60;48;36;53;47;0;0;0;0
2020-02-20 08:00:00;161;112;125;88;66;62;48;21;54;49;0;0;0;0
2020-02-20 08:15:00;124;91;106;63;63;64;49;23;51;55;0;0;0;0
2020-02-20 08:30:00;97;58;89;55;76;71;50;31;40;54;0;0;0;0
2020-02-20 08:45:00;75;66;86;73;49;56;34;28;28;34;0;0;0;0
2020-02-20 09:00:00;90;57;103;58;59;46;41;21;46;45;0;0;0;0
2020-02-20 09:15:00;63;38;89;43;52;49;33;13;42;41;0;0;0;0
2020-02-20 09:30:00;47;27;98;51;53;55;35;14;28;39;0;0;0;0
2020-02-20 09:45:00;54;41;97;52;58;63;37;18;35;45;0;0;0;0
2020-02-20 10:00:00;57;44;94;51;71;60;38;14;36;47;0;0;0;0
2020-02-20 10:15:00;44;43;106;59;70;60;36;20;48;33;0;0;0;0
2020-02-20 10:30:00;47;41;97;50;67;58;38;24;45;53;0;0;0;0
2020-02-20 10:45:00;54;36;92;48;75;57;34;13;48;47;0;0;0;0
2020-02-20 11:00:00;63;46;85;39;72;62;36;19;46;70;0;0;0;0
2020-02-20 11:15:00;59;50;99;57;71;62;28;16;58;64;0;0;0;0
2020-02-20 11:30:00;49;41;94;53;55;47;34;20;42;58;0;0;0;0
2020-02-20 11:45:00;62;45;77;53;60;65;32;14;43;55;0;0;0;0
2020-02-20 12:00:00;68;53;78;62;74;74;39;18;50;50;0;0;0;0
2020-02-20 12:15:00;65;28;76;49;90;52;31;19;55;49;0;0;0;0
2020-02-20 12:30:00;68;41;81;60;69;55;42;21;41;55;0;0;0;0
2020-02-20 12:45:00;57;46;84;54;68;69;45;9;54;66;0;0;0;0
2020-02-20 13:00:00;77;62;94;65;75;68;37;21;58;53;0;0;0;0
2020-02-20 13:15:00;75;56;101;61;54;68;35;29;49;57;0;0;0;0
2020-02-20 13:30:00;98;75;107;56;85;69;40;24;45;60;0;0;0;0
2020-02-20 13:45:00;105;70;78;53;81;56;39;24;49;62;0;0;0;0
2020-02-20 14:00:00;61;47;83;48;67;64;26;12;47;60;0;0;0;0
2020-02-20 14:15:00;54;42;77;46;80;76;38;13;77;96;0;0;0;0
2020-02-20 14:30:00;65;50;102;63;69;76;38;24;83;91;0;0;0;0
2020-02-20 14:45:00;73;49;71;44;71;76;51;24;87;86;0;0;0;0
2020-02-20 15:00:00;65;38;82;63;67;88;56;22;92;78;0;0;0;0
2020-02-20 15:15:00;65;44;91;57;86;75;42;20;90;95;0;0;0;0
2020-02-20 15:30:00;54;43;97;59;82;77;44;22;80;78;0;0;0;0
2020-02-20 15:45:00;73;53;89;56;74;63;57;35;89;82;0;0;0;0
2020-02-20 16:00:00;62;49;89;70;69;73;56;33;79;94;0;0;0;0
2020-02-20 16:15:00;70;49;100;73;87;78;49;39;80;78;0;0;0;0
2020-02-20 16:30:00;67;42;102;52;83;71;48;30;75;71;0;0;0;0
2020-02-20 16:45:00;62;51;101;69;72;68;55;37;74;67;0;0;0;0
2020-02-20 17:00:00;68;56;98;59;84;82;57;37;78;76;0;0;0;0
2020-02-20 17:15:00;79;49;88;61;79;78;54;37;68;67;0;0;0;0
2020-02-20 17:30:00;70;43;103;72;75;76;47;31;74;76;0;0;0;0
2020-02-20 17:45:00;82;56;91;65;82;93;49;24;81;75;0;0;0;0
2020-02-20 18:00:00;71;51;86;64;83;74;48;23;59;78;0;0;0;0
2020-02-20 18:15:00;69;57;85;67;85;81;50;25;75;75;0;0;0;0
2020-02-20 18:30:00;61;43;85;68;97;73;36;19;60;69;0;0;0;0
2020-02-20 18:45:00;45;32;77;51;102;88;36;16;51;59;0;0;0;0
