DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-02-10 00:00:00;1;1;0;0;1;2;0;0
2020-02-10 00:15:00;2;3;1;0;4;1;0;0
2020-02-10 00:30:00;0;1;0;0;3;3;0;0
2020-02-10 00:45:00;0;4;0;0;1;1;0;0
2020-02-10 01:00:00;0;2;0;0;1;2;0;0
2020-02-10 01:15:00;1;0;0;0;3;3;0;0
2020-02-10 01:30:00;0;0;0;0;0;2;0;0
2020-02-10 01:45:00;1;1;0;0;0;2;0;0
2020-02-10 02:00:00;0;1;0;0;1;1;0;0
2020-02-10 02:15:00;0;0;0;0;0;0;0;0
2020-02-10 02:30:00;0;1;0;0;1;1;0;0
2020-02-10 02:45:00;1;1;0;0;2;1;0;0
2020-02-10 03:00:00;0;1;0;0;2;1;0;0
2020-02-10 03:15:00;0;0;0;0;0;3;0;0
2020-02-10 03:30:00;0;2;0;0;3;7;0;0
2020-02-10 03:45:00;0;1;0;0;1;1;0;0
2020-02-10 04:00:00;0;1;0;0;2;4;0;0
2020-02-10 04:15:00;0;2;0;0;5;5;0;0
2020-02-10 04:30:00;3;4;2;0;8;19;0;0
2020-02-10 04:45:00;6;6;0;0;19;33;0;0
2020-02-10 05:00:00;9;20;3;0;44;73;19;0
2020-02-10 05:15:00;14;32;3;0;90;127;19;0
2020-02-10 05:30:00;22;25;9;0;120;142;12;0
2020-02-10 05:45:00;16;43;1;0;76;59;43;1
2020-02-10 06:00:00;15;48;0;0;61;42;27;2
2020-02-10 06:15:00;23;63;2;0;88;49;18;0
2020-02-10 06:30:00;47;113;1;0;105;82;17;1
2020-02-10 06:45:00;26;63;4;0;107;89;16;4
2020-02-10 07:00:00;28;58;6;0;75;61;23;0
2020-02-10 07:15:00;28;66;4;0;77;62;15;1
2020-02-10 07:30:00;41;69;6;0;94;80;17;0
2020-02-10 07:45:00;56;59;9;0;96;88;17;0
2020-02-10 08:00:00;55;92;10;0;64;53;18;1
2020-02-10 08:15:00;44;79;8;0;58;53;26;0
2020-02-10 08:30:00;34;53;10;0;58;39;8;1
2020-02-10 08:45:00;25;41;12;0;45;28;3;0
2020-02-10 09:00:00;19;53;5;0;44;26;0;2
2020-02-10 09:15:00;27;40;16;0;42;34;1;9
2020-02-10 09:30:00;24;48;14;0;34;35;4;0
2020-02-10 09:45:00;22;39;19;0;25;36;3;1
2020-02-10 10:00:00;18;27;11;0;40;37;4;7
2020-02-10 10:15:00;20;53;6;0;30;36;0;1
2020-02-10 10:30:00;24;26;9;0;32;25;6;2
2020-02-10 10:45:00;25;36;13;0;33;24;3;6
2020-02-10 11:00:00;30;32;8;0;28;26;28;1
2020-02-10 11:15:00;30;35;17;0;35;29;12;8
2020-02-10 11:30:00;34;49;13;0;42;45;3;4
2020-02-10 11:45:00;29;45;13;0;40;39;8;5
2020-02-10 12:00:00;29;45;9;0;55;33;1;18
2020-02-10 12:15:00;37;47;12;0;48;25;11;1
2020-02-10 12:30:00;20;33;13;0;35;39;5;3
2020-02-10 12:45:00;30;46;16;0;61;60;15;9
2020-02-10 13:00:00;36;51;18;0;70;57;24;9
2020-02-10 13:15:00;38;50;17;0;76;110;15;3
2020-02-10 13:30:00;38;59;10;0;115;132;29;5
2020-02-10 13:45:00;52;57;15;0;84;112;13;5
2020-02-10 14:00:00;77;112;12;0;60;52;16;17
2020-02-10 14:15:00;147;169;10;0;58;50;17;13
2020-02-10 14:30:00;69;91;10;0;62;44;17;16
2020-02-10 14:45:00;66;67;12;0;48;40;7;19
2020-02-10 15:00:00;63;80;13;0;45;35;1;14
2020-02-10 15:15:00;83;81;16;0;118;79;1;13
2020-02-10 15:30:00;69;63;15;0;77;56;0;16
2020-02-10 15:45:00;53;79;16;0;61;47;0;48
2020-02-10 16:00:00;86;133;20;0;94;55;4;17
2020-02-10 16:15:00;90;131;20;0;87;66;0;11
