DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-01-21 00:00:00;8;5;2;1;5;5;0
2020-01-21 00:15:00;5;4;5;1;9;8;0
2020-01-21 00:30:00;4;2;1;1;2;2;0
2020-01-21 00:45:00;3;4;3;3;8;9;0
2020-01-21 01:00:00;1;1;0;1;3;4;0
2020-01-21 01:15:00;5;4;2;1;5;4;0
2020-01-21 01:30:00;2;5;2;1;5;5;0
2020-01-21 01:45:00;1;1;1;1;8;4;0
2020-01-21 02:00:00;6;6;1;0;4;4;0
2020-01-21 02:15:00;4;5;2;2;9;10;0
2020-01-21 02:30:00;2;2;2;0;5;4;0
2020-01-21 02:45:00;2;5;4;1;11;6;0
2020-01-21 03:00:00;3;4;3;6;7;3;0
2020-01-21 03:15:00;5;2;2;3;5;4;0
2020-01-21 03:30:00;3;0;0;2;6;7;0
2020-01-21 03:45:00;4;6;5;3;4;2;0
2020-01-21 04:00:00;2;3;2;1;11;8;0
2020-01-21 04:15:00;9;11;4;1;8;6;0
2020-01-21 04:30:00;8;6;3;0;9;5;0
2020-01-21 04:45:00;19;9;4;6;14;6;0
2020-01-21 05:00:00;25;16;10;6;18;5;0
2020-01-21 05:15:00;35;31;19;7;34;17;0
2020-01-21 05:30:00;45;28;19;5;49;17;0
2020-01-21 05:45:00;66;52;37;12;55;24;0
2020-01-21 06:00:00;57;39;39;20;62;29;0
2020-01-21 06:15:00;77;53;45;29;68;30;0
2020-01-21 06:30:00;67;41;38;22;88;42;0
2020-01-21 06:45:00;95;60;57;36;102;47;0
2020-01-21 07:00:00;111;68;61;34;105;35;1
2020-01-21 07:15:00;115;74;71;36;96;34;1
2020-01-21 07:30:00;114;69;65;50;93;32;2
2020-01-21 07:45:00;116;71;65;80;98;39;2
2020-01-21 08:00:00;79;64;61;39;94;35;0
2020-01-21 08:15:00;78;56;47;38;90;39;1
2020-01-21 08:30:00;74;47;46;35;86;38;1
2020-01-21 08:45:00;67;45;40;82;85;53;0
2020-01-21 09:00:00;61;33;32;179;80;41;0
2020-01-21 09:15:00;65;39;31;31;69;26;2
2020-01-21 09:30:00;66;32;26;35;62;47;3
2020-01-21 09:45:00;69;43;33;25;61;34;1
2020-01-21 10:00:00;61;42;34;28;77;46;1
2020-01-21 10:15:00;67;47;34;28;62;47;0
2020-01-21 10:30:00;59;44;37;39;73;54;1
2020-01-21 10:45:00;90;51;43;31;66;32;0
2020-01-21 11:00:00;63;34;29;26;70;39;2
2020-01-21 11:15:00;62;49;39;39;70;39;2
2020-01-21 11:30:00;69;54;42;45;76;62;5
2020-01-21 11:45:00;74;48;43;42;84;54;4
2020-01-21 12:00:00;79;50;45;59;77;68;5
2020-01-21 12:15:00;71;40;30;42;88;59;4
2020-01-21 12:30:00;76;57;51;46;86;52;5
2020-01-21 12:45:00;81;58;56;37;91;49;2
2020-01-21 13:00:00;60;46;41;42;83;43;2
2020-01-21 13:15:00;96;64;58;28;90;45;3
2020-01-21 13:30:00;83;45;43;36;96;56;1
2020-01-21 13:45:00;78;52;47;40;97;52;4
2020-01-21 14:00:00;77;43;40;42;93;55;0
2020-01-21 14:15:00;75;47;46;43;105;64;1
2020-01-21 14:30:00;76;45;42;47;95;68;0
2020-01-21 14:45:00;79;51;39;43;79;39;0
2020-01-21 15:00:00;69;38;30;42;105;58;1
2020-01-21 15:15:00;78;46;37;48;84;36;2
2020-01-21 15:30:00;80;56;54;81;88;52;0
2020-01-21 15:45:00;97;55;51;66;94;48;1
2020-01-21 16:00:00;
2020-01-21 16:15:00;
2020-01-21 16:30:00;93;54;53;130;135;65;0
2020-01-21 16:45:00;78;68;67;58;101;42;1
2020-01-21 17:00:00;95;52;46;78;129;59;2
2020-01-21 17:15:00;86;48;45;60;102;42;1
2020-01-21 17:30:00;69;44;37;83;98;37;3
2020-01-21 17:45:00;65;43;41;26;87;46;2
2020-01-21 18:00:00;64;36;32;43;73;31;0
2020-01-21 18:15:00;74;38;32;19;89;27;0
2020-01-21 18:30:00;51;26;18;20;64;29;0
2020-01-21 18:45:00;36;27;21;15;61;19;0
2020-01-21 19:00:00;46;18;11;19;46;18;0
2020-01-21 19:15:00;35;20;16;8;48;16;0
2020-01-21 19:30:00;38;18;13;18;45;15;0
2020-01-21 19:45:00;26;12;11;8;31;14;0
2020-01-21 20:00:00;24;18;16;8;27;9;0
2020-01-21 20:15:00;16;10;10;9;36;8;1
2020-01-21 20:30:00;13;12;10;4;27;10;0
2020-01-21 20:45:00;16;10;10;7;38;12;0
2020-01-21 21:00:00;26;10;9;5;46;16;0
2020-01-21 21:15:00;26;13;10;8;48;8;0
2020-01-21 21:30:00;11;4;3;6;31;6;0
2020-01-21 21:45:00;11;10;6;4;32;8;0
2020-01-21 22:00:00;7;11;11;6;26;15;0
2020-01-21 22:15:00;16;9;8;6;38;13;0
2020-01-21 22:30:00;12;5;3;2;22;17;0
2020-01-21 22:45:00;9;5;3;1;19;10;0
2020-01-21 23:00:00;15;5;1;6;14;2;0
2020-01-21 23:15:00;14;14;7;2;15;7;0
2020-01-21 23:30:00;5;0;0;1;10;4;0
