DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-01-28 00:00:00;6;6;5;2;6;4;0
2020-01-28 00:15:00;8;5;1;1;4;2;0
2020-01-28 00:30:00;5;4;3;2;9;6;0
2020-01-28 00:45:00;2;3;2;2;5;2;0
2020-01-28 01:00:00;1;2;2;0;7;8;0
2020-01-28 01:15:00;3;3;3;1;4;4;0
2020-01-28 01:30:00;3;2;2;2;6;5;0
2020-01-28 01:45:00;2;3;1;1;8;6;0
2020-01-28 02:00:00;5;5;4;0;7;3;0
2020-01-28 02:15:00;3;5;3;0;10;4;0
2020-01-28 02:30:00;2;0;0;0;6;5;0
2020-01-28 02:45:00;4;9;7;2;7;5;0
2020-01-28 03:00:00;2;1;1;1;4;4;0
2020-01-28 03:15:00;5;3;2;2;7;4;0
2020-01-28 03:30:00;2;1;1;3;4;5;0
2020-01-28 03:45:00;3;5;3;3;9;8;0
2020-01-28 04:00:00;6;5;4;1;7;7;0
2020-01-28 04:15:00;10;9;5;2;13;8;0
2020-01-28 04:30:00;8;7;3;5;10;1;0
2020-01-28 04:45:00;18;11;7;5;13;11;0
2020-01-28 05:00:00;26;12;8;4;17;8;0
2020-01-28 05:15:00;39;21;14;12;39;15;0
2020-01-28 05:30:00;41;27;23;9;51;14;0
2020-01-28 05:45:00;69;44;37;15;52;29;0
2020-01-28 06:00:00;57;33;29;15;54;34;0
2020-01-28 06:15:00;73;38;31;17;79;46;0
2020-01-28 06:30:00;72;45;40;16;82;37;1
2020-01-28 06:45:00;102;58;61;33;105;50;1
2020-01-28 07:00:00;104;62;61;34;87;34;1
2020-01-28 07:15:00;108;72;63;36;82;32;2
2020-01-28 07:30:00;122;68;64;33;88;35;3
2020-01-28 07:45:00;100;66;59;45;105;33;1
2020-01-28 08:00:00;77;62;55;52;86;32;0
2020-01-28 08:15:00;85;57;51;53;88;35;1
2020-01-28 08:30:00;62;41;41;42;80;32;1
2020-01-28 08:45:00;63;41;35;26;72;34;0
2020-01-28 09:00:00;61;38;29;27;80;27;0
2020-01-28 09:15:00;69;52;38;33;81;32;1
2020-01-28 09:30:00;56;45;37;31;67;39;2
2020-01-28 09:45:00;60;34;30;33;53;31;1
2020-01-28 10:00:00;77;41;38;36;53;43;1
2020-01-28 10:15:00;66;45;39;37;64;34;1
2020-01-28 10:30:00;74;45;34;33;61;35;1
2020-01-28 10:45:00;73;47;41;28;76;35;0
2020-01-28 11:00:00;63;50;43;124;66;41;0
2020-01-28 11:15:00;71;41;33;45;60;49;1
2020-01-28 11:30:00;80;52;41;111;73;41;2
2020-01-28 11:45:00;68;44;42;141;86;41;4
2020-01-28 12:00:00;65;44;37;54;83;47;3
2020-01-28 12:15:00;55;45;42;38;82;40;7
2020-01-28 12:30:00;86;56;50;35;78;42;3
2020-01-28 12:45:00;72;49;49;32;81;36;2
2020-01-28 13:00:00;88;42;35;69;72;27;2
2020-01-28 13:15:00;77;62;55;33;78;45;0
2020-01-28 13:30:00;53;37;30;148;89;46;0
2020-01-28 13:45:00;78;49;41;45;82;44;2
2020-01-28 14:00:00;59;46;44;174;82;39;0
2020-01-28 14:15:00;62;48;42;52;79;53;0
2020-01-28 14:30:00;81;59;47;53;85;58;1
2020-01-28 14:45:00;57;43;31;38;101;41;1
2020-01-28 15:00:00;66;38;30;58;99;46;1
2020-01-28 15:15:00;81;50;42;42;102;47;1
2020-01-28 15:30:00;93;54;44;54;101;63;3
2020-01-28 15:45:00;79;63;59;124;103;64;2
2020-01-28 16:00:00;96;65;57;94;108;64;3
2020-01-28 16:15:00;77;57;54;66;99;45;1
2020-01-28 16:30:00;96;63;57;65;105;57;0
2020-01-28 16:45:00;85;61;62;52;94;48;1
2020-01-28 17:00:00;105;54;53;61;93;45;3
2020-01-28 17:15:00;69;50;47;54;106;54;0
2020-01-28 17:30:00;56;34;31;38;100;54;3
2020-01-28 17:45:00;67;43;41;30;91;33;1
2020-01-28 18:00:00;57;37;29;36;85;32;0
2020-01-28 18:15:00;63;33;27;21;82;34;1
2020-01-28 18:30:00;39;22;21;27;65;28;0
2020-01-28 18:45:00;37;27;21;8;52;14;0
2020-01-28 19:00:00;32;22;16;10;48;13;0
2020-01-28 19:15:00;29;17;12;14;57;19;0
2020-01-28 19:30:00;26;14;12;2;41;10;1
2020-01-28 19:45:00;26;15;11;5;33;10;0
2020-01-28 20:00:00;21;16;16;12;48;19;0
2020-01-28 20:15:00;30;11;6;12;27;13;0
2020-01-28 20:30:00;23;11;7;4;26;9;0
2020-01-28 20:45:00;24;20;14;11;30;9;0
2020-01-28 21:00:00;19;7;4;8;33;11;0
2020-01-28 21:15:00;24;17;11;8;35;12;0
2020-01-28 21:30:00;10;2;1;8;24;7;0
2020-01-28 21:45:00;12;14;10;5;42;22;0
2020-01-28 22:00:00;10;9;6;8;27;18;0
2020-01-28 22:15:00;15;8;8;12;38;13;0
2020-01-28 22:30:00;12;15;13;4;20;9;0
2020-01-28 22:45:00;15;7;5;7;16;7;0
2020-01-28 23:00:00;12;4;3;3;15;10;0
2020-01-28 23:15:00;10;13;8;1;9;8;0
2020-01-28 23:30:00;8;7;6;5;7;5;0
