DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-23 00:00:00;5;11;11;4;12;0;17;5
2020-02-23 00:15:00;11;14;14;6;8;0;21;15
2020-02-23 00:30:00;14;15;18;4;5;0;29;10
2020-02-23 00:45:00;10;17;18;4;8;0;15;10
2020-02-23 01:00:00;9;14;14;2;2;0;17;12
2020-02-23 01:15:00;8;19;17;2;5;0;16;6
2020-02-23 01:30:00;12;13;12;1;7;0;19;7
2020-02-23 01:45:00;10;14;14;5;7;0;11;6
2020-02-23 02:00:00;6;16;17;2;5;0;9;6
2020-02-23 02:15:00;7;10;10;1;2;0;6;7
2020-02-23 02:30:00;2;9;9;3;5;0;6;3
2020-02-23 02:45:00;1;10;10;0;2;0;5;5
2020-02-23 03:00:00;8;15;16;2;6;0;6;6
2020-02-23 03:15:00;3;8;8;1;0;0;4;9
2020-02-23 03:30:00;3;10;9;0;4;0;2;3
2020-02-23 03:45:00;1;5;5;2;3;0;5;3
2020-02-23 04:00:00;4;3;4;1;5;0;7;4
2020-02-23 04:15:00;1;4;4;0;2;0;7;4
2020-02-23 04:30:00;4;6;7;2;1;0;3;1
2020-02-23 04:45:00;1;5;5;2;4;0;1;3
2020-02-23 05:00:00;1;6;6;1;4;0;4;4
2020-02-23 05:15:00;4;10;10;3;1;0;3;3
2020-02-23 05:30:00;4;12;13;1;0;0;10;4
2020-02-23 05:45:00;6;8;8;1;0;0;11;5
2020-02-23 06:00:00;7;6;6;1;4;0;8;7
2020-02-23 06:15:00;7;5;5;2;3;0;13;3
2020-02-23 06:30:00;6;9;8;1;2;0;5;3
2020-02-23 06:45:00;6;3;3;4;2;0;5;4
2020-02-23 07:00:00;6;5;6;1;3;0;11;6
2020-02-23 07:15:00;10;7;7;2;6;0;13;6
2020-02-23 07:30:00;6;12;12;2;4;0;10;3
2020-02-23 07:45:00;15;15;15;3;8;0;10;5
2020-02-23 08:00:00;8;8;9;1;5;0;10;6
2020-02-23 08:15:00;8;12;11;4;7;0;9;6
2020-02-23 08:30:00;8;13;13;8;11;0;15;4
2020-02-23 08:45:00;20;20;21;7;10;0;29;9
2020-02-23 09:00:00;20;21;19;8;10;0;22;12
2020-02-23 09:15:00;16;29;30;5;11;0;20;17
2020-02-23 09:30:00;24;30;27;10;13;0;32;20
2020-02-23 09:45:00;35;39;42;9;15;0;34;17
2020-02-23 10:00:00;45;23;23;6;9;0;23;17
2020-02-23 10:15:00;36;41;39;3;11;0;33;21
2020-02-23 10:30:00;39;42;39;11;9;0;31;15
2020-02-23 10:45:00;32;36;37;15;39;0;48;23
2020-02-23 11:00:00;38;46;44;9;14;0;36;19
2020-02-23 11:15:00;42;40;38;11;16;0;43;17
2020-02-23 11:30:00;58;45;45;16;17;0;50;23
2020-02-23 11:45:00;41;43;44;13;19;0;50;24
2020-02-23 12:00:00;42;41;41;18;21;0;45;27
2020-02-23 12:15:00;45;38;39;11;19;0;46;17
2020-02-23 12:30:00;43;51;48;14;8;0;48;29
2020-02-23 12:45:00;39;37;38;18;24;0;47;31
2020-02-23 13:00:00;45;49;48;12;18;0;47;32
2020-02-23 13:15:00;49;52;52;22;21;0;58;40
2020-02-23 13:30:00;58;53;51;18;29;0;57;31
2020-02-23 13:45:00;52;44;43;11;18;0;60;29
2020-02-23 14:00:00;38;45;44;11;14;0;43;24
2020-02-23 14:15:00;46;42;46;15;19;0;46;42
2020-02-23 14:30:00;63;45;45;9;20;0;58;34
2020-02-23 14:45:00;46;49;48;12;11;0;51;24
2020-02-23 15:00:00;52;50;49;11;15;0;45;29
2020-02-23 15:15:00;47;33;32;7;7;0;47;34
2020-02-23 15:30:00;58;41;41;13;18;0;55;35
