DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-09-03 00:00:00;11;9;4;7;4;4;0
2019-09-03 00:15:00;3;5;3;0;8;7;0
2019-09-03 00:30:00;3;4;2;2;4;4;0
2019-09-03 00:45:00;3;2;1;1;5;5;0
2019-09-03 01:00:00;5;4;4;3;6;5;0
2019-09-03 01:15:00;3;2;3;0;6;4;0
2019-09-03 01:30:00;3;1;1;1;3;3;0
2019-09-03 01:45:00;6;7;4;1;5;2;0
2019-09-03 02:00:00;5;7;4;1;3;3;0
2019-09-03 02:15:00;6;4;5;1;3;3;0
2019-09-03 02:30:00;0;1;1;0;7;1;0
2019-09-03 02:45:00;5;8;5;0;3;6;0
2019-09-03 03:00:00;7;4;2;0;6;5;0
2019-09-03 03:15:00;4;4;1;8;6;6;0
2019-09-03 03:30:00;2;3;3;3;7;3;0
2019-09-03 03:45:00;2;2;1;3;8;6;0
2019-09-03 04:00:00;5;7;4;2;8;3;0
2019-09-03 04:15:00;7;4;1;2;10;6;0
2019-09-03 04:30:00;8;7;3;2;7;8;0
2019-09-03 04:45:00;12;13;6;5;11;13;0
2019-09-03 05:00:00;17;14;10;14;11;7;0
2019-09-03 05:15:00;32;18;13;11;25;13;0
2019-09-03 05:30:00;40;26;21;7;35;6;0
2019-09-03 05:45:00;59;37;29;16;41;23;0
2019-09-03 06:00:00;51;39;30;12;41;23;0
2019-09-03 06:15:00;69;49;38;15;76;43;0
2019-09-03 06:30:00;71;42;37;18;94;40;0
2019-09-03 06:45:00;96;52;51;43;100;46;5
2019-09-03 07:00:00;94;68;56;47;78;33;0
2019-09-03 07:15:00;97;63;64;38;111;52;0
2019-09-03 07:30:00;91;65;60;39;69;20;1
2019-09-03 07:45:00;93;65;64;68;77;29;7
2019-09-03 08:00:00;70;65;60;46;90;42;0
2019-09-03 08:15:00;69;55;47;36;61;23;1
2019-09-03 08:30:00;72;55;48;32;74;29;2
2019-09-03 08:45:00;65;40;34;42;72;35;0
2019-09-03 09:00:00;64;36;27;32;84;51;1
2019-09-03 09:15:00;72;44;38;40;66;40;0
2019-09-03 09:30:00;83;57;43;36;73;39;0
2019-09-03 09:45:00;85;59;53;39;64;48;1
2019-09-03 10:00:00;80;43;35;34;61;36;6
2019-09-03 10:15:00;91;42;39;41;76;52;2
2019-09-03 10:30:00;70;37;33;36;73;48;5
2019-09-03 10:45:00;79;45;38;41;79;56;1
2019-09-03 11:00:00;77;43;35;41;65;57;2
2019-09-03 11:15:00;67;40;30;31;83;49;4
2019-09-03 11:30:00;89;52;47;50;86;45;3
2019-09-03 11:45:00;73;48;43;38;93;58;5
2019-09-03 12:00:00;65;51;39;52;98;70;7
2019-09-03 12:15:00;69;45;39;36;77;44;5
2019-09-03 12:30:00;80;62;47;33;75;46;7
2019-09-03 12:45:00;79;49;41;39;87;53;4
2019-09-03 13:00:00;66;63;53;38;75;44;3
2019-09-03 13:15:00;68;55;51;52;102;48;1
2019-09-03 13:30:00;58;41;35;35;74;34;0
2019-09-03 13:45:00;80;49;41;28;99;44;1
2019-09-03 14:00:00;88;55;41;52;83;48;1
2019-09-03 14:15:00;75;43;40;55;81;57;0
2019-09-03 14:30:00;74;52;44;39;95;74;3
2019-09-03 14:45:00;77;48;44;37;103;67;0
2019-09-03 15:00:00;84;55;42;30;90;66;7
2019-09-03 15:15:00;85;58;58;37;90;55;3
2019-09-03 15:30:00;92;66;60;49;103;68;3
2019-09-03 15:45:00;91;64;53;55;97;47;3
2019-09-03 16:00:00;107;55;49;61;130;67;4
2019-09-03 16:15:00;117;70;65;48;127;62;1
2019-09-03 16:30:00;111;65;63;63;134;75;5
2019-09-03 16:45:00;91;62;61;55;115;61;5
2019-09-03 17:00:00;110;57;54;86;132;57;3
2019-09-03 17:15:00;83;62;58;46;120;68;9
2019-09-03 17:30:00;83;62;55;40;102;47;0
2019-09-03 17:45:00;81;51;43;42;95;42;1
2019-09-03 18:00:00;84;46;39;53;96;42;0
2019-09-03 18:15:00;80;45;39;28;79;32;11
2019-09-03 18:30:00;58;28;25;21;78;33;2
2019-09-03 18:45:00;38;40;36;19;66;31;1
2019-09-03 19:00:00;54;28;24;11;62;31;0
2019-09-03 19:15:00;48;26;20;11;70;28;0
2019-09-03 19:30:00;44;24;20;11;51;19;2
2019-09-03 19:45:00;40;22;15;11;46;18;1
2019-09-03 20:00:00;36;28;19;9;48;14;0
2019-09-03 20:15:00;34;22;18;13;49;17;0
2019-09-03 20:30:00;19;16;11;10;46;19;0
2019-09-03 20:45:00;23;11;7;7;30;11;0
2019-09-03 21:00:00;27;17;9;4;30;8;0
2019-09-03 21:15:00;31;16;9;8;40;20;0
2019-09-03 21:30:00;10;3;0;3;25;8;0
2019-09-03 21:45:00;18;12;7;5;39;16;0
2019-09-03 22:00:00;12;17;14;2;27;7;0
2019-09-03 22:15:00;19;14;9;14;25;19;0
2019-09-03 22:30:00;18;8;6;3;20;8;0
2019-09-03 22:45:00;10;8;7;1;24;13;0
2019-09-03 23:00:00;19;12;7;8;17;14;0
2019-09-03 23:15:00;11;7;3;4;13;14;0
2019-09-03 23:30:00;10;7;5;4;15;6;0
2019-09-03 23:45:00;8;7;6;4;13;8;0
