DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-07-21 00:00:00;5;2;0;4;5;6;9;0;0;0
2020-07-21 00:15:00;7;4;4;4;4;0;8;0;0;0
2020-07-21 00:30:00;4;2;1;1;4;5;5;0;0;0
2020-07-21 00:45:00;5;2;1;2;3;3;4;0;0;0
2020-07-21 01:00:00;2;0;0;1;4;5;8;0;0;0
2020-07-21 01:15:00;5;1;0;2;1;4;6;0;0;0
2020-07-21 01:30:00;2;3;0;1;5;3;3;0;0;0
2020-07-21 01:45:00;3;2;0;2;1;8;4;0;0;0
2020-07-21 02:00:00;3;1;0;2;0;1;5;0;0;0
2020-07-21 02:15:00;1;1;1;0;3;3;8;0;0;0
2020-07-21 02:30:00;0;0;1;0;4;0;1;0;0;0
2020-07-21 02:45:00;4;4;0;1;2;2;5;0;0;0
2020-07-21 03:00:00;1;1;0;3;3;7;8;0;0;0
2020-07-21 03:15:00;7;6;0;0;3;5;7;0;0;0
2020-07-21 03:30:00;3;5;2;2;2;8;5;0;0;0
2020-07-21 03:45:00;4;3;0;1;3;3;5;0;0;0
2020-07-21 04:00:00;6;5;1;0;7;4;3;0;0;0
2020-07-21 04:15:00;2;1;0;4;3;6;6;0;0;0
2020-07-21 04:30:00;4;5;4;3;3;5;14;0;0;0
2020-07-21 04:45:00;3;9;8;5;3;8;23;0;0;0
2020-07-21 05:00:00;12;21;41;13;2;13;32;0;0;0
2020-07-21 05:15:00;45;46;76;31;9;22;61;1;0;0
2020-07-21 05:30:00;62;53;79;48;6;49;73;0;0;0
2020-07-21 05:45:00;120;42;49;138;34;32;63;1;0;0
2020-07-21 06:00:00;71;30;44;139;39;21;58;0;0;0
2020-07-21 06:15:00;34;46;54;71;20;21;49;1;0;0
2020-07-21 06:30:00;61;48;60;66;12;44;82;0;0;0
2020-07-21 06:45:00;83;44;63;65;7;30;79;0;0;0
2020-07-21 07:00:00;78;33;58;55;16;18;56;0;0;0
2020-07-21 07:15:00;117;48;73;52;11;24;62;1;0;0
2020-07-21 07:30:00;112;45;51;65;20;26;77;3;0;0
2020-07-21 07:45:00;117;38;61;64;12;20;66;0;0;0
2020-07-21 08:00:00;86;35;57;62;15;22;57;0;0;0
2020-07-21 08:15:00;103;32;50;57;14;18;55;0;0;0
2020-07-21 08:30:00;93;32;33;54;19;21;85;0;0;0
2020-07-21 08:45:00;116;36;41;41;15;18;53;0;0;0
2020-07-21 09:00:00;109;30;36;42;16;16;61;0;0;0
2020-07-21 09:15:00;76;17;28;26;26;15;56;0;0;0
2020-07-21 09:30:00;83;25;27;35;24;30;52;0;0;0
2020-07-21 09:45:00;86;20;22;36;18;23;72;0;0;0
2020-07-21 10:00:00;100;21;27;38;14;12;62;0;0;0
2020-07-21 10:15:00;85;27;23;27;23;13;53;0;0;0
2020-07-21 10:30:00;85;22;32;47;18;7;61;0;0;0
2020-07-21 10:45:00;95;27;24;45;21;17;52;0;0;0
2020-07-21 11:00:00;79;24;17;63;23;21;71;0;0;0
2020-07-21 11:15:00;90;23;19;56;31;13;59;0;0;0
2020-07-21 11:30:00;76;18;15;34;22;12;65;0;0;0
2020-07-21 11:45:00;69;23;16;32;17;14;75;1;0;0
2020-07-21 12:00:00;91;26;24;51;19;22;68;0;0;0
2020-07-21 12:15:00;88;14;23;52;15;18;63;0;0;0
2020-07-21 12:30:00;63;30;34;42;22;21;54;0;0;0
2020-07-21 12:45:00;85;30;29;64;15;27;64;3;0;0
2020-07-21 13:00:00;78;23;38;76;24;25;63;0;0;0
2020-07-21 13:15:00;86;27;40;64;19;27;61;0;0;0
2020-07-21 13:30:00;98;52;73;85;23;34;90;0;0;0
2020-07-21 13:45:00;115;46;65;73;33;30;75;0;0;0
2020-07-21 14:00:00;159;40;57;121;44;27;68;8;1;0
2020-07-21 14:15:00;174;44;47;169;38;23;63;0;1;0
2020-07-21 14:30:00;145;22;27;127;52;14;65;0;1;0
