DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-02-18 00:00:00;0;6;2;2;1;5;1;11;3;1;4;2;3
2020-02-18 00:15:00;0;5;2;2;3;7;1;5;3;0;3;6;4
2020-02-18 00:30:00;0;3;6;0;2;5;0;5;4;0;5;3;1
2020-02-18 00:45:00;0;1;2;0;1;2;0;9;1;0;7;6;3
2020-02-18 01:00:00;0;1;2;0;1;3;2;6;2;0;4;4;1
2020-02-18 01:15:00;0;1;0;0;1;4;1;4;1;0;2;3;0
2020-02-18 01:30:00;0;3;3;0;0;2;0;3;0;1;6;3;1
2020-02-18 01:45:00;0;1;1;0;2;3;0;1;1;0;2;2;0
2020-02-18 02:00:00;0;1;2;0;1;3;0;2;1;0;3;2;1
2020-02-18 02:15:00;0;1;0;0;1;3;1;5;1;0;3;7;1
2020-02-18 02:30:00;0;3;0;0;2;3;1;2;0;1;5;4;0
2020-02-18 02:45:00;0;0;0;0;2;4;0;0;1;2;3;2;1
2020-02-18 03:00:00;0;2;1;1;1;2;0;2;0;1;1;0;0
2020-02-18 03:15:00;0;2;1;0;2;5;1;1;1;0;4;4;1
2020-02-18 03:30:00;0;1;0;0;0;2;0;4;0;0;2;2;0
2020-02-18 03:45:00;0;1;1;0;3;7;2;2;0;0;2;1;0
2020-02-18 04:00:00;0;5;2;0;2;5;1;3;2;1;7;7;3
2020-02-18 04:15:00;0;6;1;0;3;11;0;7;0;0;8;1;4
2020-02-18 04:30:00;0;7;3;0;4;7;1;5;4;0;13;9;6
2020-02-18 04:45:00;0;3;2;1;2;13;6;15;3;0;28;26;6
2020-02-18 05:00:00;0;10;6;1;9;15;9;27;17;4;59;73;10
2020-02-18 05:15:00;0;20;10;1;4;19;12;55;42;4;72;83;13
2020-02-18 05:30:00;0;21;18;2;25;62;15;59;44;5;80;85;17
2020-02-18 05:45:00;0;23;21;5;40;97;27;60;59;2;64;72;36
2020-02-18 06:00:00;0;35;32;1;43;96;25;65;53;3;61;74;22
2020-02-18 06:15:00;0;43;37;2;31;58;18;89;87;8;77;83;28
2020-02-18 06:30:00;0;40;42;5;27;46;17;120;116;5;92;82;47
2020-02-18 06:45:00;0;36;31;4;34;59;13;121;142;8;98;93;45
2020-02-18 07:00:00;0;46;53;3;33;57;13;122;142;5;94;90;59
2020-02-18 07:15:00;0;43;36;3;46;72;21;134;165;11;92;94;66
2020-02-18 07:30:00;0;58;62;7;62;77;26;150;164;14;118;123;79
2020-02-18 07:45:00;0;67;74;9;51;75;24;108;128;13;91;100;85
2020-02-18 08:00:00;0;64;62;7;61;70;20;158;164;12;84;89;90
2020-02-18 08:15:00;0;57;51;7;41;68;18;96;102;11;56;69;49
2020-02-18 08:30:00;0;57;51;7;53;76;21;105;114;14;90;86;62
2020-02-18 08:45:00;0;44;43;8;44;62;26;96;87;15;55;55;66
2020-02-18 09:00:00;0;53;56;11;47;49;13;92;72;7;48;55;42
2020-02-18 09:15:00;0;56;48;10;39;55;24;69;62;14;50;41;39
2020-02-18 09:30:00;0;53;40;7;40;49;17;86;51;14;47;41;42
2020-02-18 09:45:00;0;57;48;9;39;58;16;73;50;14;55;47;44
2020-02-18 10:00:00;0;61;45;11;35;44;19;78;63;9;48;36;38
2020-02-18 10:15:00;0;66;45;6;44;46;21;72;39;10;54;39;40
2020-02-18 10:30:00;0;60;48;11;38;56;33;77;55;9;50;51;47
2020-02-18 10:45:00;0;61;59;7;56;56;30;74;50;18;51;50;54
2020-02-18 11:00:00;0;69;33;9;38;51;27;64;38;10;46;42;41
2020-02-18 11:15:00;0;68;61;10;55;57;69;65;40;12;63;50;47
2020-02-18 11:30:00;0;55;60;15;48;56;23;73;39;11;50;58;48
2020-02-18 11:45:00;0;59;68;5;42;54;19;72;41;11;66;56;44
2020-02-18 12:00:00;0;76;79;9;48;67;30;65;59;16;72;64;44
2020-02-18 12:15:00;0;64;56;6;50;68;24;54;49;13;64;63;38
2020-02-18 12:30:00;0;76;79;11;35;44;19;63;50;14;45;57;47
2020-02-18 12:45:00;0;53;63;6;38;59;22;74;50;13;50;62;45
2020-02-18 13:00:00;0;86;82;11;39;64;21;77;55;14;65;71;43
2020-02-18 13:15:00;0;82;87;12;42;62;22;71;54;14;87;89;51
2020-02-18 13:30:00;0;117;68;5;49;64;20;99;85;12;79;81;40
2020-02-18 13:45:00;0;72;67;23;58;80;34;81;62;12;82;97;51
2020-02-18 14:00:00;0;86;91;6;66;97;25;67;45;11;52;61;41
2020-02-18 14:15:00;0;81;87;11;70;101;21;62;42;16;49;45;45
2020-02-18 14:30:00;0;94;97;6;81;117;39;78;55;15;57;50;43
2020-02-18 14:45:00;0;84;91;12;86;113;29;72;65;10;76;51;58
2020-02-18 15:00:00;0;96;103;18;76;110;44;75;39;17;55;54;49
2020-02-18 15:15:00;0;107;112;17;74;100;35;68;52;21;57;56;44
2020-02-18 15:30:00;0;109;126;13;82;101;26;79;63;18;60;58;42
2020-02-18 15:45:00;0;90;107;18;86;103;45;71;49;31;71;75;61
2020-02-18 16:00:00;0;122;183;16;90;122;57;80;68;20;79;81;75
2020-02-18 16:15:00;0;114;143;9;82;102;40;73;60;7;66;74;48
2020-02-18 16:30:00;0;115;129;15;60;80;32;74;55;16;57;56;39
2020-02-18 16:45:00;0;97;128;11;87;113;44;79;67;15;61;65;47
2020-02-18 17:00:00;0;105;130;10;69;93;33;82;66;18;67;67;60
2020-02-18 17:15:00;0;115;152;17;69;113;36;86;72;20;79;76;55
2020-02-18 17:30:00;0;97;116;10;71;123;23;87;70;11;74;76;43
2020-02-18 17:45:00;0;94;102;9;81;110;36;71;60;10;69;57;67
2020-02-18 18:00:00;0;63;82;14;69;92;32;69;52;14;76;61;54
