DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-02-25 00:00:00;0;5;3;1;1;7;1;5;1;0;5;3;2
2020-02-25 00:15:00;0;7;3;2;1;3;3;9;1;0;3;7;6
2020-02-25 00:30:00;0;5;2;0;3;4;0;6;3;0;4;3;1
2020-02-25 00:45:00;0;1;0;0;2;5;3;6;1;0;5;7;4
2020-02-25 01:00:00;0;6;4;0;2;3;2;7;1;1;6;4;1
2020-02-25 01:15:00;0;0;0;0;2;2;1;3;3;1;3;4;1
2020-02-25 01:30:00;0;2;2;1;0;3;1;2;1;0;2;0;0
2020-02-25 01:45:00;0;6;1;0;0;2;0;0;0;1;2;1;1
2020-02-25 02:00:00;0;1;1;0;0;1;0;0;0;0;1;2;1
2020-02-25 02:15:00;0;1;0;0;1;3;1;4;1;1;2;2;1
2020-02-25 02:30:00;0;4;0;0;0;4;0;4;1;1;4;3;1
2020-02-25 02:45:00;0;1;1;0;2;5;1;4;0;0;4;2;0
2020-02-25 03:00:00;0;2;3;0;1;2;1;0;0;1;2;1;0
2020-02-25 03:15:00;0;2;1;0;0;1;0;1;0;0;5;2;2
2020-02-25 03:30:00;0;1;2;0;1;2;0;3;0;0;1;3;0
2020-02-25 03:45:00;0;3;0;0;1;1;0;2;1;1;1;2;2
2020-02-25 04:00:00;0;1;2;0;1;7;1;5;1;2;8;2;3
2020-02-25 04:15:00;0;9;3;0;3;3;2;1;1;2;6;3;2
2020-02-25 04:30:00;0;3;6;0;2;9;2;10;4;2;17;9;5
2020-02-25 04:45:00;0;3;4;1;3;6;2;14;3;2;22;17;6
2020-02-25 05:00:00;0;9;7;2;5;17;7;17;11;3;38;33;7
2020-02-25 05:15:00;0;7;7;0;5;24;13;35;22;8;60;71;13
2020-02-25 05:30:00;0;28;19;2;21;55;11;48;44;2;69;72;19
2020-02-25 05:45:00;0;26;12;1;32;64;25;60;48;5;63;66;28
2020-02-25 06:00:00;0;24;17;2;28;54;14;60;59;3;56;59;21
2020-02-25 06:15:00;0;32;30;4;25;50;13;74;70;3;73;70;20
2020-02-25 06:30:00;0;32;28;6;22;43;12;101;95;9;75;91;29
2020-02-25 06:45:00;0;33;29;2;27;45;11;101;98;4;75;68;41
2020-02-25 07:00:00;0;30;32;1;23;43;6;86;101;2;70;81;45
2020-02-25 07:15:00;0;36;31;1;30;44;16;77;72;5;77;89;50
2020-02-25 07:30:00;0;48;43;2;48;72;10;107;96;8;81;94;55
2020-02-25 07:45:00;0;41;26;7;29;41;11;71;77;8;66;71;50
2020-02-25 08:00:00;0;50;44;6;40;55;14;66;79;9;75;79;46
2020-02-25 08:15:00;0;42;29;6;47;48;14;76;63;8;66;62;50
2020-02-25 08:30:00;0;51;38;3;38;49;21;74;81;9;71;84;47
2020-02-25 08:45:00;0;54;38;9;46;47;13;54;49;8;57;55;44
2020-02-25 09:00:00;0;41;32;2;44;44;19;56;50;7;56;56;34
2020-02-25 09:15:00;0;39;36;7;32;49;17;51;38;8;40;45;30
2020-02-25 09:30:00;0;33;30;9;42;53;18;63;40;7;44;42;39
2020-02-25 09:45:00;0;50;41;7;46;54;22;64;39;12;46;42;44
2020-02-25 10:00:00;0;60;38;12;46;54;22;72;47;10;49;45;36
2020-02-25 10:15:00;0;46;35;14;50;49;13;67;41;16;56;50;45
2020-02-25 10:30:00;0;45;47;10;48;53;22;63;38;33;52;48;25
2020-02-25 10:45:00;0;64;42;8;53;64;27;63;30;12;55;51;41
2020-02-25 11:00:00;0;54;43;9;43;51;24;61;35;8;44;53;35
2020-02-25 11:15:00;0;53;47;8;47;58;19;66;35;10;63;65;39
2020-02-25 11:30:00;0;54;54;6;46;58;17;58;33;8;52;49;41
2020-02-25 11:45:00;0;59;57;12;40;56;19;57;47;10;71;57;42
2020-02-25 12:00:00;0;84;102;13;70;88;46;66;42;8;73;67;41
