DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-05-15 00:00:00;0;0;0;0;7
2020-05-15 00:15:00;0;0;0;0;10
2020-05-15 00:30:00;0;0;0;0;6
2020-05-15 00:45:00;0;0;0;0;8
2020-05-15 01:00:00;0;0;0;0;5
2020-05-15 01:15:00;0;0;0;0;7
2020-05-15 01:30:00;0;0;0;0;5
2020-05-15 01:45:00;0;0;0;0;3
2020-05-15 02:00:00;0;0;0;0;6
2020-05-15 02:15:00;0;0;0;0;4
2020-05-15 02:30:00;0;0;0;0;4
2020-05-15 02:45:00;0;0;0;0;5
2020-05-15 03:00:00;0;0;0;0;5
2020-05-15 03:15:00;0;0;0;0;1
2020-05-15 03:30:00;0;0;0;0;3
2020-05-15 03:45:00;0;0;0;0;7
2020-05-15 04:00:00;0;0;0;0;5
2020-05-15 04:15:00;0;0;0;0;7
2020-05-15 04:30:00;0;0;0;0;6
2020-05-15 04:45:00;0;0;0;0;25
2020-05-15 05:00:00;0;0;0;0;56
2020-05-15 05:15:00;0;0;0;0;88
2020-05-15 05:30:00;0;0;0;0;137
2020-05-15 05:45:00;0;0;0;0;120
2020-05-15 06:00:00;0;0;0;0;64
2020-05-15 06:15:00;0;0;0;0;77
2020-05-15 06:30:00;0;0;0;0;105
2020-05-15 06:45:00;0;0;0;0;100
2020-05-15 07:00:00;0;0;0;0;81
2020-05-15 07:15:00;0;0;0;0;103
2020-05-15 07:30:00;0;0;0;0;114
2020-05-15 07:45:00;0;0;0;0;78
2020-05-15 08:00:00;0;0;0;0;58
2020-05-15 08:15:00;0;0;0;0;61
2020-05-15 08:30:00;0;0;0;0;75
2020-05-15 08:45:00;0;0;0;0;66
2020-05-15 09:00:00;0;0;0;0;57
2020-05-15 09:15:00;0;0;0;0;74
2020-05-15 09:30:00;0;0;0;0;64
2020-05-15 09:45:00;0;0;0;0;69
2020-05-15 10:00:00;0;0;0;0;77
2020-05-15 10:15:00;0;0;0;0;85
2020-05-15 10:30:00;0;0;0;0;81
2020-05-15 10:45:00;0;0;0;0;87
2020-05-15 11:00:00;0;0;0;0;93
2020-05-15 11:15:00;0;0;0;0;96
2020-05-15 11:30:00;0;0;0;0;95
2020-05-15 11:45:00;0;0;0;0;89
2020-05-15 12:00:00;0;0;0;0;125
2020-05-15 12:15:00;0;0;0;0;106
2020-05-15 12:30:00;0;0;0;0;133
2020-05-15 12:45:00;0;0;0;0;128
2020-05-15 13:00:00;0;0;0;0;99
2020-05-15 13:15:00;0;0;0;0;126
2020-05-15 13:30:00;0;0;0;0;148
2020-05-15 13:45:00;0;0;0;0;137
2020-05-15 14:00:00;0;0;0;0;123
2020-05-15 14:15:00;0;0;0;0;72
2020-05-15 14:30:00;0;0;0;0;105
2020-05-15 14:45:00;0;0;0;0;105
2020-05-15 15:00:00;0;0;0;0;111
2020-05-15 15:15:00;0;0;0;0;117
2020-05-15 15:30:00;0;0;0;0;106
2020-05-15 15:45:00;0;0;0;0;107
2020-05-15 16:00:00;0;0;0;0;105
2020-05-15 16:15:00;0;0;0;0;92
2020-05-15 16:30:00;0;0;0;0;83
2020-05-15 16:45:00;0;0;0;0;93
2020-05-15 17:00:00;0;0;0;0;118
2020-05-15 17:15:00;0;0;0;0;100
2020-05-15 17:30:00;0;0;0;0;28
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;0;0;0;0;79
2020-05-15 19:00:00;0;0;0;0;73
2020-05-15 19:15:00;0;0;0;0;71
2020-05-15 19:30:00;0;0;0;0;58
2020-05-15 19:45:00;0;0;0;0;69
2020-05-15 20:00:00;0;0;0;0;52
2020-05-15 20:15:00;0;0;0;0;38
2020-05-15 20:30:00;0;0;0;0;35
2020-05-15 20:45:00;0;0;0;0;31
2020-05-15 21:00:00;0;0;0;0;57
2020-05-15 21:15:00;0;0;0;0;92
2020-05-15 21:30:00;0;0;0;0;65
2020-05-15 21:45:00;0;0;0;0;32
2020-05-15 22:00:00;0;0;0;0;27
2020-05-15 22:15:00;0;0;0;0;12
2020-05-15 22:30:00;0;0;0;0;22
2020-05-15 22:45:00;0;0;0;0;10
2020-05-15 23:00:00;0;0;0;0;17
2020-05-15 23:15:00;0;0;0;0;10
2020-05-15 23:30:00;0;0;0;0;16
2020-05-15 23:45:00;0;0;0;0;18
