DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-06-25 00:00:00;10;8;5;2;0;2;0;0;0;0;0;0
2020-06-25 00:15:00;25;18;10;0;4;6;0;0;0;0;0;0
2020-06-25 00:30:00;15;10;15;0;1;9;0;0;0;0;0;0
2020-06-25 00:45:00;13;10;5;1;0;3;0;0;0;0;0;0
2020-06-25 01:00:00;13;14;15;0;0;7;0;0;0;0;0;0
2020-06-25 01:15:00;9;6;8;0;0;3;0;0;0;0;0;0
2020-06-25 01:30:00;5;6;3;0;0;3;0;0;0;0;0;0
2020-06-25 01:45:00;2;4;6;0;0;3;0;0;0;0;0;0
2020-06-25 02:00:00;4;4;6;1;0;2;0;0;0;0;0;0
2020-06-25 02:15:00;8;8;4;0;0;0;0;0;0;0;0;0
2020-06-25 02:30:00;9;6;1;0;0;0;0;0;0;0;0;0
2020-06-25 02:45:00;13;8;4;0;0;3;0;0;0;0;0;0
2020-06-25 03:00:00;4;4;2;0;0;1;0;0;0;0;0;0
2020-06-25 03:15:00;8;6;5;0;0;1;0;0;0;0;0;0
2020-06-25 03:30:00;3;2;1;0;0;0;0;0;0;0;0;0
2020-06-25 03:45:00;4;4;4;0;0;1;0;0;0;0;0;0
2020-06-25 04:00:00;6;4;4;0;0;2;0;0;0;0;0;0
2020-06-25 04:15:00;7;5;1;1;1;1;0;0;0;0;0;0
2020-06-25 04:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 04:45:00;24;10;3;1;1;0;0;0;0;0;0;0
2020-06-25 05:00:00;64;32;21;1;0;4;0;0;0;0;0;0
2020-06-25 05:15:00;90;41;19;0;0;3;0;0;0;0;0;0
2020-06-25 05:30:00;119;60;34;0;3;7;0;0;0;0;0;0
2020-06-25 05:45:00;81;51;34;2;3;8;0;0;0;0;0;0
2020-06-25 06:00:00;112;63;55;4;8;22;0;0;0;0;0;0
2020-06-25 06:15:00;129;78;61;8;7;30;0;0;0;0;0;0
2020-06-25 06:30:00;181;107;87;17;12;40;0;0;2;0;0;0
2020-06-25 06:45:00;145;102;76;20;7;34;0;0;0;0;0;0
2020-06-25 07:00:00;187;127;93;44;9;39;0;0;0;0;0;0
2020-06-25 07:15:00;193;177;152;53;8;49;0;0;0;0;0;0
2020-06-25 07:30:00;152;158;130;38;18;69;0;0;3;0;0;0
2020-06-25 07:45:00;110;164;184;35;11;67;1;4;0;0;0;0
2020-06-25 08:00:00;160;130;110;32;8;52;2;0;0;0;0;0
2020-06-25 08:15:00;165;131;107;42;9;60;0;1;5;0;0;0
2020-06-25 08:30:00;170;121;126;57;8;62;0;1;1;0;0;0
2020-06-25 08:45:00;125;116;117;17;6;63;0;0;1;0;0;0
2020-06-25 09:00:00;145;73;92;18;6;51;0;0;0;0;0;0
2020-06-25 09:15:00;165;94;96;13;7;49;0;0;0;0;0;0
