DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-07-19 00:00:00;41;10;16;6;0;1;1;59;0;0;0;0;0
2020-07-19 00:15:00;40;4;12;5;4;4;1;49;0;0;0;0;0
2020-07-19 00:30:00;37;8;16;3;4;4;2;49;0;0;0;0;0
2020-07-19 00:45:00;29;4;9;6;0;0;1;37;0;0;0;0;0
2020-07-19 01:00:00;20;8;12;6;4;4;1;38;0;0;0;0;0
2020-07-19 01:15:00;15;3;6;2;0;0;0;24;0;0;0;0;0
2020-07-19 01:30:00;23;4;8;2;0;0;0;31;0;0;0;0;0
2020-07-19 01:45:00;24;7;11;6;4;4;1;18;0;0;0;0;0
2020-07-19 02:00:00;18;1;7;2;0;0;0;33;0;0;0;0;0
2020-07-19 02:15:00;13;2;7;2;1;1;1;23;0;0;0;0;0
2020-07-19 02:30:00;17;3;4;2;3;3;0;17;0;0;0;0;0
2020-07-19 02:45:00;17;8;11;5;2;2;3;25;0;0;0;0;0
2020-07-19 03:00:00;17;4;5;4;0;0;0;13;0;0;0;0;0
2020-07-19 03:15:00;7;2;4;2;0;1;0;9;0;0;0;0;0
2020-07-19 03:30:00;16;4;3;2;0;0;0;9;0;0;0;0;0
2020-07-19 03:45:00;6;1;5;0;1;1;1;10;0;0;0;0;0
2020-07-19 04:00:00;16;1;1;0;0;0;1;3;0;0;0;0;0
2020-07-19 04:15:00;7;7;6;1;0;0;3;9;0;0;0;0;0
2020-07-19 04:30:00;12;2;3;1;3;2;0;3;0;0;0;0;0
2020-07-19 04:45:00;4;2;4;2;0;0;0;8;0;0;0;0;0
2020-07-19 05:00:00;7;5;4;2;0;0;0;5;0;0;0;0;0
2020-07-19 05:15:00;9;8;5;5;0;0;0;9;0;0;0;0;0
2020-07-19 05:30:00;14;6;9;2;1;1;0;18;0;0;0;0;0
2020-07-19 05:45:00;14;6;8;4;2;2;0;29;0;0;0;0;0
2020-07-19 06:00:00;15;2;2;1;2;2;1;14;0;0;0;0;0
2020-07-19 06:15:00;12;5;9;0;3;3;4;12;0;0;0;0;0
2020-07-19 06:30:00;21;2;4;0;0;0;1;18;0;0;0;0;0
2020-07-19 06:45:00;9;3;2;2;2;2;0;10;0;0;0;0;0
2020-07-19 07:00:00;11;2;3;2;1;2;2;22;0;0;0;0;0
2020-07-19 07:15:00;23;8;11;4;1;1;2;15;0;0;0;0;0
2020-07-19 07:30:00;29;2;6;1;2;2;0;16;0;0;0;0;0
2020-07-19 07:45:00;24;12;14;7;4;4;1;25;0;0;0;0;0
2020-07-19 08:00:00;28;8;14;5;2;4;0;36;0;0;0;0;0
2020-07-19 08:15:00;15;1;6;2;2;2;1;21;0;0;0;0;0
2020-07-19 08:30:00;37;4;20;5;1;1;1;50;0;0;0;0;0
2020-07-19 08:45:00;45;10;16;6;9;10;0;56;0;0;0;0;0
2020-07-19 09:00:00;42;7;11;3;6;7;1;54;0;0;0;0;0
2020-07-19 09:15:00;62;6;14;4;4;4;1;46;0;0;0;0;0
2020-07-19 09:30:00;83;4;17;7;7;8;4;73;0;0;0;0;0
2020-07-19 09:45:00;68;10;18;7;7;6;3;66;0;0;0;0;0
2020-07-19 10:00:00;76;9;13;6;6;8;3;72;0;0;0;0;0
2020-07-19 10:15:00;47;10;14;5;4;5;5;79;0;0;0;0;0
2020-07-19 10:30:00;59;22;30;9;9;9;3;89;0;0;0;0;0
2020-07-19 10:45:00;76;13;21;11;7;7;1;84;0;0;0;0;0
2020-07-19 11:00:00;78;10;26;9;14;13;5;100;0;0;0;0;0
2020-07-19 11:15:00;82;14;22;9;12;10;6;82;1;0;0;0;0
2020-07-19 11:30:00;115;11;22;7;10;8;6;102;0;1;0;0;0
2020-07-19 11:45:00;91;24;30;12;12;14;2;93;2;0;0;0;0
