DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-12-24 00:00:00;6;8;8;4;5;0;14;16
2019-12-24 00:15:00;8;18;19;1;5;0;15;10
2019-12-24 00:30:00;9;12;12;3;6;0;16;4
2019-12-24 00:45:00;7;16;16;4;2;0;13;3
2019-12-24 01:00:00;10;7;7;3;4;0;5;5
2019-12-24 01:15:00;4;10;10;1;4;0;9;4
2019-12-24 01:30:00;5;10;10;1;3;0;10;5
2019-12-24 01:45:00;1;3;3;0;1;0;4;1
2019-12-24 02:00:00;3;6;6;0;0;0;6;3
2019-12-24 02:15:00;4;6;5;1;2;0;4;1
2019-12-24 02:30:00;3;4;4;1;0;0;5;1
2019-12-24 02:45:00;5;4;4;0;0;0;6;1
2019-12-24 03:00:00;2;6;6;1;1;0;3;0
2019-12-24 03:15:00;2;7;6;1;2;0;2;3
2019-12-24 03:30:00;3;7;8;0;2;0;3;2
2019-12-24 03:45:00;3;1;2;1;2;0;3;1
2019-12-24 04:00:00;2;6;6;0;0;0;4;3
2019-12-24 04:15:00;1;2;2;1;2;0;1;1
2019-12-24 04:30:00;3;5;5;4;6;0;5;1
2019-12-24 04:45:00;3;4;4;2;4;0;4;3
2019-12-24 05:00:00;3;5;5;1;3;0;5;2
2019-12-24 05:15:00;10;1;2;0;1;0;4;1
2019-12-24 05:30:00;13;8;8;2;5;0;17;6
2019-12-24 05:45:00;9;9;9;2;4;0;10;6
2019-12-24 06:00:00;15;13;14;4;3;0;8;5
2019-12-24 06:15:00;5;5;4;2;3;0;8;6
2019-12-24 06:30:00;13;15;16;5;11;0;12;6
2019-12-24 06:45:00;10;6;6;1;4;0;12;10
2019-12-24 07:00:00;10;7;7;4;7;0;12;9
2019-12-24 07:15:00;14;13;13;4;6;0;13;4
2019-12-24 07:30:00;11;12;12;4;12;0;23;7
2019-12-24 07:45:00;9;13;14;7;10;0;20;12
2019-12-24 08:00:00;17;15;14;4;8;0;17;2
2019-12-24 08:15:00;17;24;23;10;5;0;27;16
2019-12-24 08:30:00;27;22;24;9;10;0;30;17
2019-12-24 08:45:00;28;30;30;11;10;0;34;21
2019-12-24 09:00:00;38;37;36;14;29;0;38;15
2019-12-24 09:15:00;37;32;33;12;16;0;38;29
2019-12-24 09:30:00;39;33;32;13;22;0;52;25
2019-12-24 09:45:00;67;57;52;11;19;0;52;35
2019-12-24 10:00:00;45;38;39;17;12;0;55;26
2019-12-24 10:15:00;46;62;62;23;26;0;72;45
2019-12-24 10:30:00;61;42;44;18;23;0;66;39
2019-12-24 10:45:00;52;57;54;11;22;0;56;37
2019-12-24 11:00:00;49;52;50;14;21;0;53;35
2019-12-24 11:15:00;63;64;64;17;19;0;44;36
2019-12-24 11:30:00;76;54;55;22;28;0;63;41
2019-12-24 11:45:00;63;64;64;15;20;0;58;36
2019-12-24 12:00:00;52;51;56;22;25;0;55;49
2019-12-24 12:15:00;69;51;49;14;20;0;58;36
2019-12-24 12:30:00;68;47;48;16;21;0;48;28
2019-12-24 12:45:00;55;62;57;9;16;0;54;35
2019-12-24 13:00:00;74;59;58;11;11;0;63;36
2019-12-24 13:15:00;64;61;56;14;18;0;53;31
2019-12-24 13:30:00;60;56;54;18;19;0;61;43
2019-12-24 13:45:00;53;47;44;15;27;0;49;30
2019-12-24 14:00:00;52;48;46;15;19;0;55;26
2019-12-24 14:15:00;43;44;44;21;22;0;56;43
2019-12-24 14:30:00;55;52;53;21;24;0;53;36
2019-12-24 14:45:00;50;51;43;14;19;0;50;27
2019-12-24 15:00:00;47;54;52;16;27;0;45;25
2019-12-24 15:15:00;42;45;47;14;20;0;37;19
2019-12-24 15:30:00;45;38;36;16;21;0;62;38
2019-12-24 15:45:00;50;54;50;15;19;0;48;31
2019-12-24 16:00:00;55;42;39;11;15;0;42;19
2019-12-24 16:15:00;59;52;54;18;24;0;37;20
2019-12-24 16:30:00;47;38;35;21;30;0;41;20
2019-12-24 16:45:00;51;56;52;16;21;0;42;35
2019-12-24 17:00:00;44;41;40;17;57;0;62;36
2019-12-24 17:15:00;56;47;43;15;16;0;52;34
2019-12-24 17:30:00;45;48;49;13;17;0;36;31
2019-12-24 17:45:00;34;44;39;18;28;0;42;23
2019-12-24 18:00:00;41;37;38;11;22;0;32;25
2019-12-24 18:15:00;43;39;41;6;19;0;39;24
2019-12-24 18:30:00;26;26;27;4;12;0;30;10
2019-12-24 18:45:00;15;24;24;0;15;0;26;14
2019-12-24 19:00:00;21;24;24;6;6;0;17;14
