DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-07-04 00:00:00;2;2;0;16;2;15;1;3;0;0;0
2020-07-04 00:15:00;6;6;0;37;7;22;6;9;0;0;0
2020-07-04 00:30:00;5;8;0;17;1;13;2;5;0;0;0
2020-07-04 00:45:00;0;6;0;19;2;14;2;1;0;0;0
2020-07-04 01:00:00;2;4;0;8;0;5;0;0;0;0;0
2020-07-04 01:15:00;5;11;0;16;3;12;1;1;0;0;0
2020-07-04 01:30:00;2;9;0;8;0;6;0;0;0;0;0
2020-07-04 01:45:00;4;4;0;16;1;11;0;4;0;0;0
2020-07-04 02:00:00;3;7;0;3;0;2;1;2;0;0;0
2020-07-04 02:15:00;1;5;0;8;1;3;2;1;0;0;0
2020-07-04 02:30:00;2;4;0;4;1;3;0;2;0;0;0
2020-07-04 02:45:00;0;3;0;8;0;7;1;1;0;0;0
2020-07-04 03:00:00;0;1;0;3;0;2;0;0;0;0;0
2020-07-04 03:15:00;0;9;0;3;0;3;0;0;0;0;0
2020-07-04 03:30:00;1;2;0;6;0;5;1;3;0;0;0
2020-07-04 03:45:00;2;3;0;5;0;4;0;1;0;0;0
2020-07-04 04:00:00;2;3;0;7;0;4;0;0;0;0;0
2020-07-04 04:15:00;1;1;0;4;0;2;1;0;0;0;0
2020-07-04 04:30:00;2;2;0;5;0;5;0;1;0;0;0
2020-07-04 04:45:00;2;1;0;4;0;1;1;1;0;0;0
2020-07-04 05:00:00;2;1;0;2;0;1;1;0;0;0;0
2020-07-04 05:15:00;7;3;0;4;0;2;0;4;0;0;0
2020-07-04 05:30:00;8;3;0;4;3;4;0;6;0;0;0
2020-07-04 05:45:00;9;8;0;6;1;6;2;2;0;0;0
2020-07-04 06:00:00;8;6;0;4;1;4;0;1;0;0;0
2020-07-04 06:15:00;7;11;0;20;1;9;0;2;0;0;0
2020-07-04 06:30:00;13;15;0;16;6;13;0;3;0;0;0
2020-07-04 06:45:00;22;19;0;21;2;14;1;5;0;0;0
2020-07-04 07:00:00;16;18;0;19;3;14;0;4;0;0;0
2020-07-04 07:15:00;21;24;0;25;3;16;2;4;0;0;0
2020-07-04 07:30:00;12;27;0;18;1;12;1;3;0;0;0
2020-07-04 07:45:00;26;31;0;27;0;17;3;3;0;0;0
2020-07-04 08:00:00;31;21;0;23;3;14;5;6;0;0;0
2020-07-04 08:15:00;20;26;0;23;3;13;2;7;0;0;0
2020-07-04 08:30:00;23;28;0;37;5;27;4;9;0;0;0
2020-07-04 08:45:00;33;31;0;47;6;32;3;7;0;0;0
2020-07-04 09:00:00;37;32;0;42;2;23;10;9;2;0;0
2020-07-04 09:15:00;47;33;0;32;3;22;6;13;0;0;0
2020-07-04 09:30:00;48;46;0;56;5;34;4;11;0;0;0
2020-07-04 09:45:00;46;47;0;52;4;39;9;7;0;0;0
2020-07-04 10:00:00;44;34;0;53;9;44;11;9;0;0;0
2020-07-04 10:15:00;44;29;0;42;9;37;10;14;4;2;0
2020-07-04 10:30:00;54;49;0;59;5;40;7;15;0;0;0
2020-07-04 10:45:00;44;41;0;58;10;37;8;13;0;1;0
2020-07-04 11:00:00;37;25;0;54;10;40;8;17;0;0;0
2020-07-04 11:15:00;50;34;0;67;7;48;3;13;2;1;5
2020-07-04 11:30:00;45;37;0;54;5;35;5;15;0;0;0
2020-07-04 11:45:00;42;33;0;58;6;30;14;12;0;0;0
2020-07-04 12:00:00;38;32;0;45;2;27;8;13;0;19;0
2020-07-04 12:15:00;37;32;0;75;7;59;10;13;1;0;0
2020-07-04 12:30:00;32;31;0;59;9;49;10;16;0;0;0
2020-07-04 12:45:00;29;29;0;54;6;40;10;13;1;4;0
2020-07-04 13:00:00;49;38;0;64;6;51;14;20;5;0;2
2020-07-04 13:15:00;33;31;0;82;16;58;8;15;0;0;0
2020-07-04 13:30:00;48;42;0;72;5;43;7;15;0;0;0
2020-07-04 13:45:00;32;32;0;50;8;40;14;13;0;3;0
2020-07-04 14:00:00;30;28;0;68;11;46;2;10;0;11;0
