DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-24 00:00:00;8;0;0;0;13;0;0;0;0;0;0;0;0
2020-07-24 00:15:00;10;1;0;0;17;1;0;0;0;0;0;0;0
2020-07-24 00:30:00;7;0;1;0;16;0;0;0;0;0;0;0;0
2020-07-24 00:45:00;6;0;0;0;15;1;0;0;0;0;0;0;0
2020-07-24 01:00:00;8;0;0;1;9;0;0;0;0;0;0;0;0
2020-07-24 01:15:00;11;1;0;0;8;1;0;0;0;0;0;0;0
2020-07-24 01:30:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-24 01:45:00;15;1;0;0;7;0;0;0;0;0;0;0;0
2020-07-24 02:00:00;4;0;0;0;5;0;0;0;0;0;0;0;0
2020-07-24 02:15:00;7;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-24 02:30:00;7;0;1;0;14;0;0;0;0;0;0;0;0
2020-07-24 02:45:00;6;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-24 03:00:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2020-07-24 03:15:00;0;1;0;0;7;1;0;0;0;0;0;0;0
2020-07-24 03:30:00;9;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-24 03:45:00;7;0;0;0;12;0;0;0;0;0;0;0;0
2020-07-24 04:00:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-24 04:15:00;5;0;0;1;3;0;0;0;0;0;0;0;0
2020-07-24 04:30:00;10;1;0;0;9;0;0;0;0;0;0;0;0
2020-07-24 04:45:00;16;0;0;1;16;0;0;0;0;0;0;0;0
2020-07-24 05:00:00;28;1;0;1;18;0;0;0;0;0;0;0;0
2020-07-24 05:15:00;34;1;0;2;30;0;0;0;0;0;0;0;0
2020-07-24 05:30:00;63;0;1;4;41;2;0;0;0;0;0;0;0
2020-07-24 05:45:00;66;0;1;2;58;0;0;0;0;0;0;0;0
2020-07-24 06:00:00;81;1;1;3;69;0;0;0;0;0;0;0;0
2020-07-24 06:15:00;91;3;4;8;62;2;0;0;0;0;0;0;0
2020-07-24 06:30:00;89;4;4;1;113;1;0;5;0;0;0;0;0
