DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-06-12 00:00:00;26;13;0;0;0;21;12;0;2
2020-06-12 00:15:00;16;9;0;0;1;20;9;0;1
2020-06-12 00:30:00;25;10;0;0;0;27;15;0;0
2020-06-12 00:45:00;14;11;0;0;0;13;7;0;0
2020-06-12 01:00:00;13;10;0;0;0;16;11;0;0
2020-06-12 01:15:00;13;4;0;0;1;19;9;0;0
2020-06-12 01:30:00;20;14;0;0;0;8;10;0;0
2020-06-12 01:45:00;8;4;0;0;0;5;7;0;0
2020-06-12 02:00:00;6;1;0;0;0;7;5;0;0
2020-06-12 02:15:00;10;5;0;0;0;9;4;0;0
2020-06-12 02:30:00;10;2;0;0;0;9;2;0;0
2020-06-12 02:45:00;4;2;0;0;0;10;4;0;0
2020-06-12 03:00:00;8;4;0;0;0;9;5;0;0
2020-06-12 03:15:00;7;2;0;0;0;6;3;0;0
2020-06-12 03:30:00;8;2;0;0;0;9;7;0;0
2020-06-12 03:45:00;5;3;0;0;0;5;1;0;0
2020-06-12 04:00:00;4;9;0;1;0;7;5;0;0
2020-06-12 04:15:00;8;2;0;0;0;8;2;0;0
2020-06-12 04:30:00;10;11;1;0;3;7;5;0;0
2020-06-12 04:45:00;19;10;0;1;0;11;6;0;0
2020-06-12 05:00:00;19;5;0;0;1;19;8;0;0
2020-06-12 05:15:00;23;19;2;1;1;30;16;0;0
2020-06-12 05:30:00;43;32;1;2;3;51;39;0;0
2020-06-12 05:45:00;27;21;2;0;0;41;31;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;40;22;1;0;1;52;44;0;0
2020-06-12 06:30:00;61;43;3;4;6;81;72;0;4
2020-06-12 06:45:00;55;53;4;4;10;60;69;1;4
2020-06-12 07:00:00;54;52;8;7;3;61;55;0;1
2020-06-12 07:15:00;53;53;5;6;15;59;71;1;0
2020-06-12 07:30:00;73;57;3;3;7;63;73;0;0
2020-06-12 07:45:00;60;73;6;4;13;73;64;0;1
2020-06-12 08:00:00;67;54;8;7;9;69;68;6;1
2020-06-12 08:15:00;71;60;4;10;10;70;70;2;0
2020-06-12 08:30:00;85;58;12;12;15;79;99;5;9
2020-06-12 08:45:00;81;65;10;18;17;87;114;67;5
2020-06-12 09:15:00;87;97;8;15;23;95;111;14;2
2020-06-12 09:30:00;114;109;17;17;25;97;131;6;3
