DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-09 00:00:00;5;2;3;2;0;2;2;0;2
2020-06-09 00:15:00;0;1;1;1;2;5;5;0;1
2020-06-09 00:30:00;5;4;6;4;1;9;4;0;0
2020-06-09 00:45:00;3;3;0;1;1;3;2;0;0
2020-06-09 01:00:00;3;0;1;1;0;2;0;0;2
2020-06-09 01:15:00;2;5;1;4;2;2;3;0;0
2020-06-09 01:30:00;0;1;1;0;1;2;0;0;0
2020-06-09 01:45:00;1;1;3;1;0;1;3;0;1
2020-06-09 02:00:00;1;1;0;1;2;2;5;0;4
2020-06-09 02:15:00;2;2;1;2;0;4;4;0;0
2020-06-09 02:30:00;4;0;1;2;0;4;0;0;0
2020-06-09 02:45:00;6;2;2;2;0;0;1;0;0
2020-06-09 03:00:00;2;1;1;1;0;1;0;0;2
2020-06-09 03:15:00;1;2;2;1;0;1;2;0;3
2020-06-09 03:30:00;3;0;0;0;0;1;1;0;1
2020-06-09 03:45:00;1;1;0;1;0;1;2;0;2
2020-06-09 04:00:00;1;2;1;3;0;1;0;0;1
2020-06-09 04:15:00;3;0;1;2;4;5;0;0;1
2020-06-09 04:30:00;5;5;1;7;3;3;7;0;0
2020-06-09 04:45:00;7;4;2;11;5;8;3;0;2
2020-06-09 05:00:00;17;8;2;11;2;18;15;0;2
2020-06-09 05:15:00;33;12;5;16;9;25;19;0;3
2020-06-09 05:30:00;35;24;3;25;13;22;34;0;7
2020-06-09 05:45:00;31;17;5;47;34;47;37;0;4
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;33;15;10;42;34;55;52;0;4
2020-06-09 06:30:00;38;25;8;47;28;75;103;0;10
2020-06-09 06:45:00;48;43;9;30;23;77;106;0;14
2020-06-09 07:00:00;58;31;9;28;19;73;84;0;11
2020-06-09 07:15:00;51;22;6;30;22;77;92;0;14
2020-06-09 07:30:00;49;36;9;26;25;91;76;0;10
2020-06-09 07:45:00;56;37;20;32;20;79;82;0;19
2020-06-09 08:00:00;36;35;19;19;17;63;61;0;15
2020-06-09 08:15:00;38;18;19;35;12;52;48;0;8
2020-06-09 08:30:00;60;29;8;38;19;56;54;0;10
2020-06-09 09:00:00;59;26;16;29;17;43;40;0;17
2020-06-09 09:15:00;61;26;19;36;24;40;47;0;12
2020-06-09 09:30:00;61;27;20;35;32;58;64;0;12
2020-06-09 09:45:00;63;27;22;38;37;53;54;0;24
2020-06-09 10:00:00;49;35;23;39;27;61;59;0;28
2020-06-09 10:15:00;42;30;20;45;34;47;39;0;23
2020-06-09 10:30:00;83;40;26;35;26;51;66;0;22
2020-06-09 10:45:00;58;37;18;31;24;49;57;0;16
2020-06-09 11:00:00;53;30;17;41;35;50;54;0;25
2020-06-09 11:15:00;72;38;16;39;35;46;48;0;17
2020-06-09 11:45:00;64;44;10;47;39;55;53;0;24
2020-06-09 12:00:00;73;49;17;45;41;52;63;0;17
2020-06-09 12:15:00;59;44;13;47;27;43;56;0;28
2020-06-09 12:30:00;57;32;20;47;31;40;53;0;23
2020-06-09 12:45:00;82;46;24;44;42;58;72;0;10
2020-06-09 13:00:00;87;36;15;44;36;61;70;0;10
2020-06-09 13:15:00;90;44;20;52;49;68;69;0;10
2020-06-09 13:30:00;100;46;19;35;33;62;86;0;12
2020-06-09 13:45:00;70;45;28;40;39;72;83;0;9
2020-06-09 14:00:00;79;49;10;56;35;63;85;0;8
2020-06-09 14:15:00;71;53;18;81;53;70;69;0;11
2020-06-09 14:30:00;84;60;16;98;83;80;80;0;5
2020-06-09 14:45:00;75;59;15;74;75;56;71;0;7
2020-06-09 15:00:00;81;60;21;65;62;63;69;0;14
2020-06-09 15:15:00;93;67;17;79;62;67;76;0;22
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;111;78;24;69;61;54;70;0;13
2020-06-09 16:00:00;105;75;19;75;61;74;70;0;14
2020-06-09 16:15:00;118;102;18;67;63;79;79;0;18
2020-06-09 16:30:00;104;96;21;79;57;90;83;0;18
2020-06-09 16:45:00;107;69;25;68;58;82;69;0;14
2020-06-09 17:00:00;123;72;31;64;43;95;89;0;16
2020-06-09 17:15:00;98;77;21;81;57;84;84;0;20
2020-06-09 17:30:00;101;79;23;68;59;91;86;0;16
2020-06-09 17:45:00;89;38;26;68;42;77;69;0;11
2020-06-09 18:00:00;91;67;26;48;41;76;75;0;10
2020-06-09 18:15:00;86;43;14;58;46;89;75;0;11
2020-06-09 18:30:00;55;48;9;54;38;61;61;0;15
2020-06-09 18:45:00;66;36;18;45;31;68;56;0;15
2020-06-09 19:00:00;68;33;17;36;32;55;52;0;5
2020-06-09 19:15:00;60;28;6;27;20;63;54;0;6
2020-06-09 19:30:00;43;21;13;23;22;44;47;0;12
2020-06-09 19:45:00;42;22;13;33;16;38;39;0;4
2020-06-09 20:00:00;59;22;11;17;16;32;37;0;7
2020-06-09 20:15:00;34;21;13;29;13;28;34;0;1
2020-06-09 20:30:00;40;18;15;22;12;26;30;0;4
2020-06-09 20:45:00;31;14;12;20;13;31;22;0;3
2020-06-09 21:00:00;30;13;10;18;5;27;31;0;1
2020-06-09 21:15:00;39;13;8;20;8;22;27;0;4
2020-06-09 21:30:00;37;16;2;28;15;24;24;0;4
2020-06-09 21:45:00;62;25;11;42;27;20;14;0;3
2020-06-09 22:00:00;69;35;11;73;48;18;27;0;3
2020-06-09 22:15:00;86;41;10;49;30;14;22;0;5
2020-06-09 22:30:00;18;7;9;19;8;15;15;0;3
2020-06-09 22:45:00;15;4;5;10;12;10;7;0;5
2020-06-09 23:00:00;14;7;7;8;5;10;10;0;3
2020-06-09 23:15:00;6;8;8;2;2;7;5;0;1
2020-06-09 23:30:00;9;2;2;4;2;3;2;0;1
