DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-02-16 00:00:00;5;7;12;1;0;0;13;0;0
2020-02-16 00:15:00;4;18;23;2;0;0;20;0;0
2020-02-16 00:30:00;3;13;19;6;1;1;16;0;0
2020-02-16 00:45:00;5;9;15;4;0;0;5;0;0
2020-02-16 01:00:00;5;9;12;0;0;0;11;0;0
2020-02-16 01:15:00;4;6;11;0;0;0;9;0;0
2020-02-16 01:30:00;5;7;10;2;0;0;8;0;0
2020-02-16 01:45:00;1;15;15;0;1;0;14;0;0
2020-02-16 02:00:00;2;8;10;1;0;0;5;0;0
2020-02-16 02:15:00;1;3;3;0;0;0;4;0;0
2020-02-16 02:30:00;4;6;6;2;0;0;5;0;0
2020-02-16 02:45:00;1;8;10;0;0;0;10;0;0
2020-02-16 03:00:00;1;7;7;1;0;0;4;0;0
2020-02-16 03:15:00;3;5;8;3;0;0;4;0;0
2020-02-16 03:30:00;3;10;11;5;3;2;7;0;0
2020-02-16 03:45:00;1;2;3;0;0;1;4;0;0
2020-02-16 04:00:00;1;5;5;2;3;1;1;0;0
2020-02-16 04:15:00;1;0;2;1;0;0;1;0;0
2020-02-16 04:30:00;4;7;8;1;0;0;1;0;0
2020-02-16 04:45:00;2;0;2;2;0;0;1;0;0
2020-02-16 05:00:00;3;6;9;5;2;1;11;0;0
2020-02-16 05:15:00;4;5;6;0;0;0;2;0;0
2020-02-16 05:30:00;3;3;7;1;0;0;12;0;0
2020-02-16 05:45:00;3;6;12;2;0;1;12;0;0
2020-02-16 06:00:00;6;8;12;1;0;0;13;0;0
2020-02-16 06:15:00;7;7;10;3;0;1;6;0;0
2020-02-16 06:30:00;4;4;7;3;1;1;6;0;0
2020-02-16 06:45:00;2;5;7;2;1;2;4;0;0
2020-02-16 07:00:00;0;3;3;2;0;0;2;0;0
2020-02-16 07:15:00;1;3;5;5;0;1;6;0;0
2020-02-16 07:30:00;3;6;7;0;0;0;8;0;0
2020-02-16 07:45:00;3;6;9;3;0;0;9;0;0
2020-02-16 08:00:00;4;4;7;3;1;0;4;0;0
2020-02-16 08:15:00;7;15;17;1;0;0;14;0;0
2020-02-16 08:30:00;7;11;25;5;0;0;15;0;0
2020-02-16 08:45:00;8;15;27;5;2;1;23;0;0
