DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-27 00:00:00;10;4;0;0;14;4;0;0;0;1;10;5;4;18;4;0;0
2019-08-27 00:15:00;6;2;1;0;13;4;0;0;0;0;6;2;5;16;5;0;0
2019-08-27 00:30:00;9;8;0;0;13;6;1;1;1;0;9;8;6;19;6;0;0
2019-08-27 00:45:00;11;4;0;0;16;7;0;0;0;0;9;4;7;21;6;0;0
2019-08-27 01:00:00;5;3;0;0;10;4;1;1;0;0;5;3;4;14;4;0;0
2019-08-27 01:15:00;5;0;0;0;8;1;0;0;0;0;5;0;1;9;1;0;0
2019-08-27 01:30:00;10;4;0;0;5;0;2;2;1;0;9;6;0;5;0;0;0
2019-08-27 01:45:00;6;2;0;0;5;3;1;1;0;1;6;2;4;9;3;0;0
2019-08-27 02:00:00;6;0;0;0;4;1;0;0;0;0;5;1;1;5;1;0;0
2019-08-27 02:15:00;8;6;0;0;5;0;2;2;0;0;6;7;0;5;0;0;0
2019-08-27 02:30:00;8;2;0;0;5;2;0;0;0;0;8;1;2;6;2;0;0
2019-08-27 02:45:00;11;3;0;0;8;1;2;2;2;0;9;4;1;9;1;0;0
2019-08-27 03:00:00;4;1;0;0;12;1;2;2;1;0;4;1;1;13;1;0;0
2019-08-27 03:15:00;5;1;0;0;12;3;0;0;0;0;5;1;3;14;3;0;0
2019-08-27 03:30:00;7;2;0;0;3;2;0;0;0;1;7;3;2;5;2;0;0
2019-08-27 03:45:00;11;8;1;0;4;1;0;0;0;0;10;8;1;5;1;0;0
2019-08-27 04:00:00;7;3;2;0;12;3;0;0;0;0;6;3;3;15;3;0;0
2019-08-27 04:15:00;20;5;1;0;10;2;0;0;0;0;20;5;2;11;2;0;0
2019-08-27 04:30:00;26;4;0;0;14;7;1;1;1;0;24;5;7;21;6;0;0
2019-08-27 04:45:00;24;9;1;1;19;4;4;4;3;2;21;7;4;18;4;0;0
2019-08-27 05:00:00;26;13;2;0;19;6;1;1;1;0;24;13;6;26;6;0;0
2019-08-27 05:15:00;28;20;1;0;47;9;5;5;6;3;25;19;7;52;7;0;0
2019-08-27 05:30:00;55;31;1;4;49;24;2;2;1;1;45;32;20;66;22;0;0
2019-08-27 05:45:00;64;42;0;1;70;21;2;2;4;8;61;42;23;89;23;0;0
2019-08-27 06:00:00;62;36;6;0;46;28;5;6;4;4;58;34;29;71;29;0;0
2019-08-27 06:15:00;63;49;3;0;62;32;0;0;0;3;57;48;33;88;33;1;0
2019-08-27 06:30:00;97;127;4;0;73;58;6;9;2;2;77;127;56;114;55;0;7
2019-08-27 06:45:00;124;181;0;1;96;45;6;6;1;2;97;184;47;124;47;0;1
2019-08-27 07:00:00;105;137;3;2;84;52;15;15;4;2;94;134;56;122;56;0;1
2019-08-27 07:15:00;114;165;2;2;89;66;9;9;4;4;96;171;67;135;69;0;0
2019-08-27 07:30:00;136;187;3;2;96;63;9;9;3;3;111;194;57;141;58;0;2
2019-08-27 07:45:00;148;217;2;0;106;62;14;14;6;2;124;226;63;152;63;0;1
2019-08-27 08:00:00;112;188;3;0;90;57;12;12;8;2;92;186;60;125;57;0;2
2019-08-27 08:15:00;123;186;1;2;95;67;11;11;9;3;112;190;69;144;67;0;0
2019-08-27 08:30:00;112;177;2;0;115;55;12;13;9;1;96;185;59;159;59;0;0
2019-08-27 08:45:00;116;164;3;1;101;65;11;12;7;7;113;162;67;152;66;0;5
2019-08-27 09:00:00;112;128;2;0;104;54;14;15;6;1;98;133;55;145;54;0;0
2019-08-27 09:15:00;117;133;3;1;92;47;18;18;7;2;102;137;46;122;45;0;0
2019-08-27 09:30:00;123;138;1;1;100;71;13;14;7;4;116;136;70;154;70;0;0
2019-08-27 09:45:00;113;109;2;0;115;64;10;10;5;6;103;115;64;163;63;0;0
2019-08-27 10:00:00;104;90;2;2;116;86;15;17;9;4;96;90;85;181;83;0;3
2019-08-27 10:15:00;98;98;3;0;126;80;19;19;6;4;87;98;81;173;81;1;3
2019-08-27 10:30:00;116;114;1;0;104;69;21;20;10;4;107;119;61;157;62;0;0
2019-08-27 10:45:00;107;111;4;1;109;81;16;15;4;0;92;110;83;162;82;11;0
2019-08-27 11:00:00;93;99;3;0;94;65;10;11;8;1;83;100;64;149;62;0;0
2019-08-27 11:15:00;104;118;3;2;129;77;11;11;4;4;96;116;82;184;85;0;17
2019-08-27 11:30:00;97;123;1;1;138;92;13;14;11;3;91;127;94;199;92;5;1
2019-08-27 11:45:00;88;104;1;4;125;66;22;24;17;3;83;116;75;169;73;2;1
2019-08-27 12:00:00;105;125;3;5;135;77;14;14;10;8;96;136;81;194;78;0;10
2019-08-27 12:15:00;100;113;6;2;119;90;8;8;9;7;89;123;85;183;82;12;10
2019-08-27 12:30:00;101;112;4;2;131;84;8;8;9;0;95;110;87;200;87;5;0
2019-08-27 12:45:00;99;113;2;3;138;80;15;15;11;2;90;121;86;196;85;2;10
2019-08-27 13:00:00;100;101;4;1;136;89;16;16;10;3;90;113;86;202;87;0;0
2019-08-27 13:15:00;98;131;4;3;140;96;18;18;14;3;86;136;98;207;102;5;0
2019-08-27 13:30:00;100;108;2;2;138;91;26;25;8;0;95;111;92;212;94;0;0
2019-08-27 13:45:00;111;119;5;2;142;89;18;19;5;1;98;125;83;208;86;0;0
2019-08-27 14:00:00;101;127;2;0;136;87;12;13;8;2;92;123;82;202;84;0;0
2019-08-27 14:15:00;113;131;3;1;122;83;15;15;3;1;107;129;85;181;85;0;0
2019-08-27 14:30:00;135;106;3;0;153;99;28;29;12;2;132;109;102;220;100;5;0
2019-08-27 14:45:00;141;132;3;2;138;101;18;18;11;4;121;132;97;208;98;1;0
2019-08-27 15:00:00;116;120;1;1;144;91;21;21;14;3;107;124;95;216;93;1;0
2019-08-27 15:15:00;118;136;2;2;149;113;20;21;12;3;102;136;116;234;117;1;34
2019-08-27 15:30:00;92;130;1;2;178;122;25;23;11;1;83;124;124;259;125;5;2
2019-08-27 15:45:00;116;163;1;0;152;96;25;25;11;5;100;158;98;222;98;0;1
2019-08-27 16:00:00;99;114;4;0;181;140;31;30;15;2;98;117;138;274;141;17;26
2019-08-27 16:15:00;137;129;1;1;199;128;28;29;12;1;121;135;126;284;127;4;0
2019-08-27 16:30:00;149;142;3;1;209;148;42;42;18;1;142;146;150;304;153;2;18
2019-08-27 16:45:00;143;134;3;0;204;158;32;33;14;3;131;141;159;301;162;1;8
2019-08-27 17:00:00;129;114;2;1;233;130;32;32;16;10;117;114;138;304;139;7;11
2019-08-27 17:15:00;126;136;2;1;200;129;28;27;14;2;123;139;136;289;135;0;1
2019-08-27 17:30:00;115;117;1;0;188;118;16;16;8;2;106;120;127;266;124;2;0
2019-08-27 17:45:00;109;102;0;3;181;125;18;19;9;5;103;102;137;276;135;0;15
2019-08-27 18:00:00;96;89;1;0;193;117;19;20;12;1;95;95;120;274;119;3;0
2019-08-27 18:15:00;96;86;1;1;163;79;17;15;7;5;93;91;85;214;87;0;0
2019-08-27 18:30:00;61;91;1;4;141;76;3;3;3;4;63;93;79;200;81;0;1
2019-08-27 18:45:00;69;68;1;1;116;67;9;10;6;4;67;70;73;169;74;1;0
2019-08-27 19:00:00;67;61;0;3;128;45;4;4;3;1;65;61;47;156;48;0;0
2019-08-27 19:15:00;60;61;0;4;102;51;6;8;2;1;54;65;52;136;53;0;1
2019-08-27 19:30:00;49;44;0;1;97;39;3;3;0;0;51;40;39;127;40;0;1
2019-08-27 19:45:00;43;38;1;0;99;48;3;4;3;0;40;42;50;138;51;0;0
2019-08-27 20:00:00;57;30;0;0;85;48;5;5;2;1;53;30;54;125;53;0;0
2019-08-27 20:15:00;49;38;2;0;63;17;3;3;0;2;47;42;17;79;17;0;0
2019-08-27 20:30:00;35;30;0;1;54;26;2;2;0;1;34;28;24;75;24;0;0
2019-08-27 20:45:00;46;25;1;0;49;22;3;3;0;0;39;24;21;69;21;0;0
2019-08-27 21:00:00;36;20;3;1;55;23;7;6;4;2;32;21;25;77;23;0;0
2019-08-27 21:15:00;35;32;0;0;38;15;8;8;3;1;30;33;15;52;14;0;0
2019-08-27 21:30:00;30;14;0;0;33;19;1;1;0;0;29;16;20;51;20;0;0
2019-08-27 21:45:00;35;27;1;0;27;13;3;3;1;0;33;28;15;42;14;0;0
2019-08-27 22:00:00;31;16;0;0;34;14;4;4;0;0;31;16;13;47;13;0;0
2019-08-27 22:15:00;26;14;1;0;34;27;0;0;0;0;28;14;29;58;29;0;0
2019-08-27 22:30:00;28;13;0;1;26;8;1;1;1;0;26;14;6;31;6;0;0
2019-08-27 22:45:00;17;10;0;0;21;5;1;1;1;1;17;11;5;26;4;0;0
2019-08-27 23:00:00;25;18;0;0;23;11;2;1;0;0;22;16;11;34;11;0;0
2019-08-27 23:15:00;12;15;0;0;15;5;4;4;2;0;14;14;5;19;5;0;0
2019-08-27 23:30:00;9;15;0;1;11;9;0;0;0;2;10;15;8;20;9;0;0
2019-08-27 23:45:00;14;8;0;0;14;7;1;1;0;0;11;12;8;21;8;0;0
