DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-11-12 00:00:00;7;0;3;0;0;0;0;0;0;0;0;0
2019-11-12 00:15:00;8;0;7;0;0;0;0;0;0;0;0;0
2019-11-12 00:30:00;11;0;8;0;0;0;0;0;0;0;0;0
2019-11-12 00:45:00;7;0;7;0;0;0;0;0;0;0;0;0
2019-11-12 01:00:00;4;0;2;0;0;0;0;0;0;0;0;0
2019-11-12 01:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2019-11-12 01:30:00;4;0;4;0;0;0;0;0;0;0;0;0
2019-11-12 01:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-11-12 02:00:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-11-12 02:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2019-11-12 02:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2019-11-12 02:45:00;1;0;3;0;0;0;0;0;0;0;0;0
2019-11-12 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-12 03:15:00;1;0;4;0;0;0;0;0;0;0;0;0
2019-11-12 03:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2019-11-12 03:45:00;4;0;3;0;0;0;0;0;0;0;0;0
2019-11-12 04:00:00;2;0;9;0;0;0;0;0;0;0;0;0
2019-11-12 04:15:00;3;0;10;0;0;0;0;0;0;0;0;0
2019-11-12 04:30:00;1;0;15;0;0;0;0;0;0;0;0;0
2019-11-12 04:45:00;3;0;34;0;0;0;0;0;0;0;0;0
2019-11-12 05:00:00;7;0;76;0;0;0;0;0;0;0;0;0
2019-11-12 05:15:00;5;0;124;0;0;0;0;0;0;0;0;0
2019-11-12 05:30:00;13;0;154;0;0;0;0;0;0;0;0;0
2019-11-12 05:45:00;42;0;124;0;0;0;0;0;0;0;0;0
2019-11-12 06:00:00;58;0;141;0;2;0;0;0;0;0;0;0
2019-11-12 06:15:00;57;0;168;0;5;3;0;0;0;2;0;0
2019-11-12 06:30:00;49;0;244;0;8;1;0;0;0;1;0;0
2019-11-12 06:45:00;37;0;246;0;7;2;0;0;0;1;1;0
2019-11-12 07:00:00;41;0;216;0;14;1;0;0;0;0;0;0
2019-11-12 07:15:00;49;0;223;0;10;2;0;0;0;3;3;0
2019-11-12 07:30:00;54;0;143;0;13;2;0;0;0;11;0;0
2019-11-12 07:45:00;82;0;143;0;9;3;0;0;0;1;3;0
2019-11-12 08:00:00;82;0;167;0;9;1;0;0;0;3;0;0
2019-11-12 08:15:00;49;0;127;0;9;1;0;0;0;4;0;0
2019-11-12 08:30:00;65;0;188;0;10;0;0;0;0;4;0;0
2019-11-12 08:45:00;61;0;165;0;8;1;0;0;0;3;0;0
2019-11-12 09:00:00;61;0;131;0;6;0;0;0;0;1;0;0
2019-11-12 09:15:00;69;0;138;0;5;0;0;0;0;3;0;0
2019-11-12 09:30:00;59;0;123;0;11;0;0;0;0;4;0;0
2019-11-12 09:45:00;90;0;133;0;8;1;0;0;0;4;0;0
2019-11-12 10:00:00;77;0;105;0;4;0;0;0;0;2;1;0
2019-11-12 10:15:00;82;0;110;0;2;1;0;0;0;6;0;0
2019-11-12 10:30:00;67;0;96;0;2;3;0;0;0;3;0;0
2019-11-12 10:45:00;90;0;99;0;6;0;0;0;0;2;0;0
2019-11-12 11:00:00;84;0;98;0;3;1;0;0;0;3;2;0
2019-11-12 11:15:00;102;0;88;0;1;9;0;0;0;1;0;0
2019-11-12 11:30:00;101;0;96;0;1;5;0;0;0;2;1;0
2019-11-12 11:45:00;125;0;94;0;0;2;0;0;0;4;0;0
