DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-09-11 00:00:00;4;0;1;4;0;0;0;0;0;0;0;0
2020-09-11 00:15:00;7;0;2;2;0;0;0;0;0;0;0;0
2020-09-11 00:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-09-11 00:45:00;3;0;8;1;0;0;0;0;0;0;0;0
2020-09-11 01:00:00;3;0;5;2;0;0;0;0;0;0;0;0
2020-09-11 01:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-09-11 01:30:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-09-11 01:45:00;3;0;1;2;0;0;0;0;0;0;0;0
2020-09-11 02:00:00;2;0;5;1;0;0;0;0;0;0;0;0
2020-09-11 02:15:00;2;0;1;1;0;0;0;0;0;0;0;0
2020-09-11 02:30:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-09-11 02:45:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-09-11 03:00:00;0;0;2;1;0;0;0;0;0;0;0;0
2020-09-11 03:15:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-09-11 03:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-09-11 03:45:00;1;0;4;2;0;0;0;0;0;0;0;0
2020-09-11 04:00:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-09-11 04:15:00;11;0;2;0;0;0;0;0;0;0;0;0
2020-09-11 04:30:00;11;0;4;4;0;0;0;0;0;0;0;0
2020-09-11 04:45:00;14;0;11;3;0;0;0;0;0;0;0;0
2020-09-11 05:00:00;8;0;22;4;0;0;0;0;0;0;0;0
2020-09-11 05:15:00;13;0;41;5;0;0;0;0;0;0;0;0
2020-09-11 05:30:00;36;0;44;7;0;0;0;1;0;0;0;0
2020-09-11 05:45:00;31;0;26;9;0;0;0;0;0;0;0;0
2020-09-11 06:00:00;54;0;34;7;0;0;0;0;0;0;0;0
2020-09-11 06:15:00;49;0;59;7;0;0;0;1;0;0;0;0
2020-09-11 06:30:00;51;0;78;14;0;0;0;1;0;0;0;0
2020-09-11 06:45:00;54;0;62;11;6;0;16;2;0;0;0;0
2020-09-11 07:00:00;48;0;88;14;5;2;5;0;0;0;0;0
2020-09-11 07:15:00;55;0;121;19;12;2;10;0;0;0;0;0
2020-09-11 07:30:00;86;0;138;32;39;0;13;2;0;0;0;0
2020-09-11 07:45:00;80;0;123;33;6;3;1;0;0;0;0;0
2020-09-11 08:00:00;85;0;99;20;23;0;1;0;0;0;0;0
2020-09-11 08:15:00;56;0;98;17;3;7;0;0;0;0;0;0
2020-09-11 08:30:00;56;0;80;13;0;0;4;0;0;0;0;0
2020-09-11 08:45:00;62;0;76;23;2;3;5;0;0;0;0;0
2020-09-11 09:00:00;41;0;70;17;1;0;7;0;0;0;0;0
2020-09-11 09:15:00;59;0;59;24;11;0;1;1;0;0;0;0
2020-09-11 09:30:00;67;0;73;19;2;0;2;0;0;0;0;0
2020-09-11 09:45:00;72;0;94;23;7;0;5;0;0;0;0;0
2020-09-11 10:00:00;59;0;54;23;11;0;12;0;0;0;0;0
2020-09-11 10:15:00;55;0;63;18;2;5;3;0;0;0;0;0
2020-09-11 10:30:00;65;0;86;28;1;1;0;13;0;0;0;0
2020-09-11 10:45:00;55;0;69;18;1;0;11;1;0;0;5;0
2020-09-11 11:00:00;62;0;65;37;3;2;8;2;12;0;0;0
2020-09-11 11:15:00;67;0;72;25;19;0;37;0;5;0;0;0
2020-09-11 11:30:00;83;0;73;28;1;0;72;0;0;0;0;0
2020-09-11 11:45:00;73;0;69;24;8;5;4;0;0;0;0;0
2020-09-11 12:00:00;99;0;62;22;8;0;9;0;3;0;0;0
2020-09-11 12:15:00;90;0;84;35;3;0;4;0;0;0;0;0
2020-09-11 12:30:00;89;0;94;34;0;9;1;0;0;0;0;0
2020-09-11 12:45:00;98;0;98;32;2;0;5;0;0;0;0;0
