DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-05-28 00:00:00;0;6;1;1;0;4;17;1;0;0
2020-05-28 00:15:00;0;10;0;0;0;5;17;0;0;0
2020-05-28 00:30:00;0;14;0;0;0;4;25;0;0;0
2020-05-28 00:45:00;0;11;0;0;0;3;22;0;0;0
2020-05-28 01:00:00;0;9;0;0;0;2;10;1;0;0
2020-05-28 01:15:00;0;6;0;0;0;3;10;0;0;0
2020-05-28 01:30:00;0;8;0;0;1;3;11;0;0;0
2020-05-28 01:45:00;0;8;0;0;0;2;14;0;0;0
2020-05-28 02:00:00;0;13;2;1;0;0;9;1;2;2
2020-05-28 02:15:00;0;10;0;0;0;0;7;0;0;0
2020-05-28 02:30:00;0;10;1;0;0;5;13;0;1;1
2020-05-28 02:45:00;0;2;0;0;0;2;7;0;0;0
2020-05-28 03:00:00;0;3;0;0;0;1;4;1;0;0
2020-05-28 03:15:00;0;8;0;0;0;2;4;0;1;1
2020-05-28 03:30:00;0;3;0;0;0;3;8;0;0;0
2020-05-28 03:45:00;0;6;0;0;0;3;12;0;0;0
2020-05-28 04:00:00;0;7;0;2;0;0;8;0;0;0
2020-05-28 04:15:00;0;11;0;0;0;7;8;0;0;0
2020-05-28 04:30:00;0;17;0;0;1;7;14;0;3;2
2020-05-28 04:45:00;0;15;1;0;1;9;20;0;3;3
2020-05-28 05:00:00;0;26;0;1;2;60;46;3;1;0
2020-05-28 05:15:00;0;34;3;2;0;109;102;4;3;8
2020-05-28 05:30:00;0;71;3;4;5;135;134;9;7;10
2020-05-28 05:45:00;0;91;13;29;35;139;107;5;11;13
2020-05-28 06:00:00;0;99;14;39;44;112;89;4;8;12
2020-05-28 06:15:00;0;84;3;11;18;110;134;16;10;20
2020-05-28 06:30:00;0;39;2;3;3;67;63;2;9;12
2020-05-28 06:45:00;0;111;4;10;13;158;195;12;15;28
2020-05-28 07:00:00;0;90;10;16;12;136;172;14;17;20
2020-05-28 07:15:00;0;98;13;16;8;168;200;18;15;16
2020-05-28 07:30:00;0;103;11;15;7;158;207;34;16;21
2020-05-28 07:45:00;0;120;6;16;18;173;209;21;16;18
2020-05-28 08:00:00;0;83;5;12;10;118;170;13;9;8
2020-05-28 08:15:00;0;104;7;9;12;114;165;12;10;10
2020-05-28 08:30:00;0;97;4;14;12;103;184;15;5;6
2020-05-28 08:45:00;0;101;6;8;11;68;159;11;8;6
2020-05-28 09:00:00;0;92;10;10;10;72;147;15;6;3
2020-05-28 09:15:00;0;84;7;11;11;50;132;11;4;2
2020-05-28 09:30:00;0;100;10;19;13;61;178;10;8;4
2020-05-28 09:45:00;0;99;9;18;16;53;172;22;9;5
2020-05-28 10:00:00;0;108;5;14;11;43;167;7;10;4
2020-05-28 10:15:00;0;99;12;9;10;43;181;16;13;7
2020-05-28 10:30:00;0;110;10;12;14;57;184;15;5;5
2020-05-28 10:45:00;0;110;9;13;15;54;195;21;18;7
2020-05-28 11:00:00;0;98;10;16;20;51;168;12;10;4
2020-05-28 11:15:00;0;116;13;16;30;42;183;27;16;5
2020-05-28 11:30:00;0;123;8;22;20;66;179;17;11;6
2020-05-28 11:45:00;0;132;13;20;19;57;179;20;15;6
2020-05-28 12:00:00;0;146;17;21;27;48;185;20;6;2
2020-05-28 12:15:00;0;112;11;13;14;50;177;23;10;0
2020-05-28 12:30:00;0;120;18;21;26;63;173;18;7;3
2020-05-28 12:45:00;0;113;18;18;26;60;182;19;8;4
2020-05-28 13:00:00;0;141;16;29;36;81;188;18;18;5
2020-05-28 13:15:00;0;137;9;22;26;123;237;17;6;7
2020-05-28 13:30:00;0;112;13;26;29;173;229;17;11;11
2020-05-28 13:45:00;0;144;11;31;30;137;231;23;10;6
2020-05-28 14:00:00;0;116;23;41;52;107;209;19;6;7
2020-05-28 14:15:00;0;161;24;85;88;64;199;32;9;7
2020-05-28 14:30:00;0;175;19;63;70;46;210;28;17;9
2020-05-28 14:45:00;0;172;27;41;63;46;218;24;12;12
2020-05-28 15:00:00;0;136;20;50;56;62;197;21;10;6
2020-05-28 15:15:00;0;166;29;58;70;39;214;23;11;6
2020-05-28 15:30:00;0;160;20;56;63;41;210;20;5;3
2020-05-28 15:45:00;0;159;22;40;46;45;208;16;11;3
2020-05-28 16:00:00;0;159;30;52;53;35;187;18;13;2
2020-05-28 16:15:00;0;160;26;49;50;35;220;23;16;5
2020-05-28 16:30:00;0;176;21;43;51;39;213;16;14;4
2020-05-28 16:45:00;0;163;13;37;47;22;218;20;13;2
2020-05-28 17:00:00;0;169;22;40;56;26;208;29;12;2
2020-05-28 17:15:00;0;161;19;50;51;43;236;26;12;2
2020-05-28 17:30:00;0;155;16;34;44;53;205;30;7;2
2020-05-28 17:45:00;0;157;10;28;43;16;212;25;9;2
2020-05-28 18:00:00;0;144;10;28;36;23;197;19;7;4
2020-05-28 18:15:00;0;148;11;25;23;31;213;27;6;0
2020-05-28 18:30:00;0;135;7;18;32;24;207;19;8;4
2020-05-28 18:45:00;0;108;6;18;22;16;167;7;5;3
2020-05-28 19:00:00;0;105;7;15;19;24;174;11;8;4
2020-05-28 19:15:00;0;86;3;8;9;17;141;12;10;7
2020-05-28 19:30:00;0;92;8;9;11;22;135;9;4;1
