DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-05-07 00:00:00;0;10;1;0;0;0;10;13;0;0
2020-05-07 00:15:00;0;8;1;0;1;3;12;9;0;0
2020-05-07 00:30:00;0;10;0;0;0;3;16;6;1;0
2020-05-07 00:45:00;0;5;0;0;0;0;7;4;0;0
2020-05-07 01:00:00;0;8;0;0;1;0;5;3;1;1
2020-05-07 01:15:00;0;6;0;0;1;2;8;3;0;0
2020-05-07 01:30:00;0;9;0;0;0;1;7;2;0;0
2020-05-07 01:45:00;0;3;1;0;2;0;1;1;0;0
2020-05-07 02:00:00;0;4;0;0;2;0;3;7;0;0
2020-05-07 02:15:00;0;8;0;0;0;0;2;2;0;0
2020-05-07 02:30:00;0;8;1;0;1;1;7;5;1;1
2020-05-07 02:45:00;0;2;0;0;0;0;2;4;0;0
2020-05-07 03:00:00;0;2;0;0;0;1;7;2;0;0
2020-05-07 03:15:00;0;5;0;0;0;0;7;3;0;0
2020-05-07 03:30:00;0;6;0;0;0;0;6;1;0;0
2020-05-07 03:45:00;0;4;0;0;1;1;5;0;0;0
2020-05-07 04:00:00;0;6;0;0;1;1;8;2;0;0
2020-05-07 04:15:00;0;6;0;0;1;1;6;3;0;0
2020-05-07 04:30:00;0;14;0;0;1;10;11;3;3;2
2020-05-07 04:45:00;0;23;0;2;0;12;20;8;1;1
2020-05-07 05:00:00;0;28;2;4;5;44;35;25;1;0
2020-05-07 05:15:00;0;37;1;2;0;113;58;60;0;3
2020-05-07 05:30:00;0;60;0;6;6;138;51;86;5;6
2020-05-07 05:45:00;0;43;2;9;7;132;31;69;9;19
2020-05-07 06:00:00;0;64;15;29;26;77;35;63;9;14
2020-05-07 06:15:00;0;75;2;8;6;135;52;93;11;23
2020-05-07 06:30:00;0;90;3;5;6;176;56;130;24;38
2020-05-07 06:45:00;0;101;4;9;7;164;66;124;23;30
2020-05-07 07:00:00;0;77;11;18;12;131;60;122;12;17
2020-05-07 07:15:00;0;85;9;19;13;122;62;148;16;18
2020-05-07 07:30:00;0;68;13;16;11;137;77;128;16;18
2020-05-07 07:45:00;0;80;7;11;11;130;61;139;21;21
2020-05-07 08:00:00;0;76;8;8;8;104;67;108;10;7
2020-05-07 08:15:00;0;76;10;9;9;84;58;107;13;9
2020-05-07 08:30:00;0;93;8;14;7;75;54;95;6;11
