DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-27 00:00:00;24;5;13;5;3;2;3
2020-07-27 00:15:00;16;3;12;4;2;4;1
2020-07-27 00:30:00;13;8;14;2;4;4;3
2020-07-27 00:45:00;13;4;10;2;3;3;3
2020-07-27 01:00:00;14;4;8;1;3;0;6
2020-07-27 01:15:00;9;4;9;2;1;2;1
2020-07-27 01:30:00;6;3;5;1;0;2;2
2020-07-27 01:45:00;7;0;7;1;6;6;4
2020-07-27 02:00:00;6;1;6;1;1;2;0
2020-07-27 02:15:00;7;1;9;2;3;6;3
2020-07-27 02:30:00;4;1;5;1;3;1;5
2020-07-27 02:45:00;4;1;6;4;6;8;2
2020-07-27 03:00:00;11;2;7;4;1;4;3
2020-07-27 03:15:00;3;4;5;1;4;3;0
2020-07-27 03:30:00;9;3;9;0;4;7;3
2020-07-27 03:45:00;6;3;6;2;2;1;5
2020-07-27 04:00:00;7;2;7;1;0;2;2
2020-07-27 04:15:00;4;5;12;3;3;2;0
2020-07-27 04:30:00;7;8;17;3;2;2;1
2020-07-27 04:45:00;18;7;40;10;2;2;0
2020-07-27 05:00:00;30;19;65;19;2;1;2
2020-07-27 05:15:00;39;21;96;37;2;1;1
2020-07-27 05:30:00;44;27;100;40;2;0;0
2020-07-27 05:45:00;50;36;119;49;1;0;0
2020-07-27 06:00:00;49;31;100;38;2;0;1
2020-07-27 06:15:00;77;37;124;48;4;0;0
2020-07-27 06:30:00;98;39;171;77;3;0;0
2020-07-27 06:45:00;114;56;144;73;12;0;1
2020-07-27 07:00:00;110;76;153;73;8;2;0
2020-07-27 07:15:00;157;90;157;85;8;2;0
2020-07-27 07:30:00;148;87;156;89;14;0;0
2020-07-27 07:45:00;172;104;158;86;13;0;1
2020-07-27 08:00:00;154;85;141;88;11;1;0
2020-07-27 08:15:00;145;97;150;83;12;1;1
2020-07-27 08:30:00;123;81;157;88;12;1;0
2020-07-27 08:45:00;134;116;148;89;17;0;2
2020-07-27 09:00:00;123;109;134;77;12;0;1
2020-07-27 09:15:00;134;135;131;79;10;1;2
2020-07-27 09:30:00;160;94;143;71;14;2;1
2020-07-27 09:45:00;190;109;161;90;11;2;1
2020-07-27 10:00:00;176;110;155;89;12;1;1
2020-07-27 10:15:00;145;124;172;83;10;2;1
2020-07-27 10:30:00;147;144;186;96;13;1;2
2020-07-27 10:45:00;147;117;190;92;8;2;0
2020-07-27 11:00:00;139;106;168;87;10;5;0
2020-07-27 11:15:00;135;120;170;90;12;0;1
2020-07-27 11:30:00;142;125;182;79;15;2;4
2020-07-27 11:45:00;150;150;148;84;15;1;1
2020-07-27 12:00:00;155;121;163;85;8;3;1
2020-07-27 12:15:00;151;135;155;80;11;3;6
2020-07-27 12:30:00;137;111;157;73;12;2;2
2020-07-27 12:45:00;145;106;169;97;8;2;4
2020-07-27 13:00:00;174;100;166;85;9;5;0
2020-07-27 13:15:00;142;88;164;76;8;3;5
2020-07-27 13:30:00;116;87;180;100;9;1;3
2020-07-27 13:45:00;152;100;164;84;7;2;2
2020-07-27 14:00:00;137;115;154;82;10;0;0
2020-07-27 14:15:00;175;125;165;87;9;0;0
2020-07-27 14:30:00;170;131;166;83;16;0;2
2020-07-27 14:45:00;166;128;157;85;10;2;2
2020-07-27 15:00:00;166;110;173;91;9;5;3
2020-07-27 15:15:00;150;125;161;86;11;2;0
2020-07-27 15:30:00;176;141;148;77;16;4;6
2020-07-27 15:45:00;162;131;149;79;9;0;2
2020-07-27 16:00:00;194;117;163;100;11;7;5
2020-07-27 16:15:00;176;137;168;82;6;3;4
2020-07-27 16:30:00;225;157;188;105;14;2;6
2020-07-27 16:45:00;186;143;177;88;10;4;1
2020-07-27 17:00:00;222;143;184;96;14;5;4
2020-07-27 17:15:00;204;152;166;96;19;2;4
2020-07-27 17:30:00;196;140;164;100;10;2;7
2020-07-27 17:45:00;176;118;164;98;6;3;1
2020-07-27 18:00:00;152;106;149;81;6;4;3
2020-07-27 18:15:00;177;111;151;78;28;4;2
2020-07-27 18:30:00;151;119;152;76;18;4;2
2020-07-27 18:45:00;133;87;140;79;14;0;3
2020-07-27 19:00:00;102;69;133;53;7;0;1
2020-07-27 19:15:00;112;74;119;61;3;1;4
2020-07-27 19:30:00;82;66;117;40;3;0;0
2020-07-27 19:45:00;99;63;102;55;1;0;0
2020-07-27 20:00:00;83;51;93;48;2;1;0
2020-07-27 20:15:00;81;53;94;31;3;1;2
2020-07-27 20:30:00;86;46;90;45;4;0;0
2020-07-27 20:45:00;91;59;100;50;3;1;2
2020-07-27 21:00:00;79;46;113;42;6;0;2
2020-07-27 21:15:00;67;49;103;51;1;0;0
2020-07-27 21:30:00;65;39;83;39;4;0;1
2020-07-27 21:45:00;80;57;59;29;8;1;0
2020-07-27 22:00:00;54;58;55;26;3;3;2
2020-07-27 22:15:00;54;41;72;34;2;0;0
2020-07-27 22:30:00;37;24;57;23;4;1;1
2020-07-27 22:45:00;39;29;36;15;2;0;1
2020-07-27 23:00:00;26;21;41;11;0;1;3
2020-07-27 23:15:00;25;15;37;13;3;1;1
2020-07-27 23:30:00;28;14;27;5;3;2;3
2020-07-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
