DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-20 00:00:00;14;10;17;4;0;0;4
2020-07-20 00:15:00;21;5;24;10;5;7;1
2020-07-20 00:30:00;12;8;9;5;3;4;2
2020-07-20 00:45:00;9;8;15;3;2;1;4
2020-07-20 01:00:00;17;4;10;4;6;3;3
2020-07-20 01:15:00;10;3;6;4;1;3;3
2020-07-20 01:30:00;5;0;10;2;3;0;2
2020-07-20 01:45:00;6;2;9;2;6;4;3
2020-07-20 02:00:00;5;1;8;3;4;7;2
2020-07-20 02:15:00;1;1;2;1;5;6;2
2020-07-20 02:30:00;2;2;4;1;1;3;3
2020-07-20 02:45:00;6;2;12;4;5;5;3
2020-07-20 03:00:00;9;4;2;2;3;4;2
2020-07-20 03:15:00;5;2;8;0;3;4;1
2020-07-20 03:30:00;6;2;4;2;3;2;1
2020-07-20 03:45:00;9;3;4;0;2;7;3
2020-07-20 04:00:00;8;6;8;2;4;5;2
2020-07-20 04:15:00;7;6;16;1;3;2;1
2020-07-20 04:30:00;12;5;16;5;3;2;1
2020-07-20 04:45:00;12;5;41;7;2;0;1
2020-07-20 05:00:00;31;16;62;20;1;5;1
2020-07-20 05:15:00;31;21;94;35;1;1;1
2020-07-20 05:30:00;35;19;103;50;2;0;0
2020-07-20 05:45:00;50;34;107;54;3;1;0
2020-07-20 06:00:00;46;23;87;47;1;0;0
2020-07-20 06:15:00;81;38;141;75;5;0;1
2020-07-20 06:30:00;101;53;176;78;3;2;1
2020-07-20 06:45:00;112;58;147;78;7;1;1
2020-07-20 07:00:00;151;74;149;85;14;0;0
2020-07-20 07:15:00;181;103;170;88;10;2;0
2020-07-20 07:30:00;199;143;187;102;22;1;2
2020-07-20 07:45:00;154;110;172;106;12;0;0
2020-07-20 08:00:00;169;95;156;97;13;3;0
2020-07-20 08:15:00;160;102;148;78;8;1;2
2020-07-20 08:30:00;144;100;144;87;15;0;0
2020-07-20 08:45:00;141;94;145;95;9;3;1
2020-07-20 09:00:00;121;94;160;77;12;1;2
2020-07-20 09:15:00;116;99;146;82;10;0;2
2020-07-20 09:30:00;137;103;171;85;11;1;0
2020-07-20 09:45:00;168;141;166;71;12;3;1
2020-07-20 10:00:00;131;113;157;85;15;1;0
2020-07-20 10:15:00;161;121;148;84;21;1;1
2020-07-20 10:30:00;114;92;172;84;13;4;1
2020-07-20 10:45:00;151;133;175;100;17;0;1
2020-07-20 11:00:00;147;102;165;77;12;3;0
2020-07-20 11:15:00;124;118;162;81;8;1;1
2020-07-20 11:30:00;130;113;174;88;14;3;3
2020-07-20 11:45:00;150;128;175;80;11;2;0
2020-07-20 12:00:00;148;124;151;74;17;0;1
2020-07-20 12:15:00;149;117;144;84;19;3;5
2020-07-20 12:30:00;125;111;161;92;12;4;2
2020-07-20 12:45:00;155;110;163;88;17;2;1
2020-07-20 13:00:00;167;113;147;90;7;1;3
2020-07-20 13:15:00;130;125;183;100;17;3;4
2020-07-20 13:30:00;159;124;162;86;7;3;2
2020-07-20 13:45:00;159;116;168;99;12;0;2
2020-07-20 14:00:00;153;136;157;85;15;1;2
2020-07-20 14:15:00;170;172;162;82;10;2;0
2020-07-20 14:30:00;203;140;185;91;7;2;2
2020-07-20 14:45:00;172;142;178;85;4;0;2
2020-07-20 15:00:00;162;122;170;101;9;2;1
2020-07-20 15:15:00;153;123;175;95;10;2;1
2020-07-20 15:30:00;158;140;157;95;9;2;3
2020-07-20 15:45:00;181;129;184;106;14;4;0
2020-07-20 16:00:00;206;147;174;93;13;3;7
2020-07-20 16:15:00;197;149;175;81;15;2;3
2020-07-20 16:30:00;202;159;196;89;10;2;4
2020-07-20 16:45:00;188;145;159;99;8;2;4
2020-07-20 17:00:00;224;141;189;103;12;0;7
2020-07-20 17:15:00;189;156;180;104;13;3;3
2020-07-20 17:30:00;202;141;180;96;7;6;6
2020-07-20 17:45:00;173;129;155;84;7;3;3
2020-07-20 18:00:00;186;125;170;87;20;5;2
2020-07-20 18:15:00;166;116;162;85;14;5;2
2020-07-20 18:30:00;145;99;140;66;16;3;3
2020-07-20 18:45:00;126;84;142;60;10;3;0
2020-07-20 19:00:00;126;84;152;70;4;1;1
2020-07-20 19:15:00;98;74;133;63;10;0;1
2020-07-20 19:30:00;89;62;140;68;6;0;0
2020-07-20 19:45:00;90;70;123;58;4;0;0
2020-07-20 20:00:00;78;60;104;40;1;0;0
2020-07-20 20:15:00;96;62;117;50;12;3;1
2020-07-20 20:30:00;60;50;84;36;3;0;0
2020-07-20 20:45:00;74;56;99;33;4;0;2
2020-07-20 21:00:00;61;34;96;52;3;0;0
2020-07-20 21:15:00;77;41;102;35;5;0;1
2020-07-20 21:30:00;67;36;62;30;8;0;1
2020-07-20 21:45:00;65;57;62;30;6;1;0
2020-07-20 22:00:00;62;46;61;20;3;2;3
2020-07-20 22:15:00;60;38;83;40;0;0;0
2020-07-20 22:30:00;45;31;53;18;2;1;0
2020-07-20 22:45:00;40;24;50;16;3;0;1
2020-07-20 23:00:00;37;18;32;15;2;1;2
2020-07-20 23:15:00;42;16;31;9;1;2;3
2020-07-20 23:30:00;22;12;26;7;4;0;0
2020-07-20 23:45:00;22;17;28;6;4;2;1
