DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2019-10-16 00:00:00;0;10;13;0;4;6;5;9;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:15:00;5;12;4;0;10;8;3;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:30:00;10;11;5;0;12;13;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 00:45:00;5;10;3;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:00:00;4;7;3;0;4;5;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:15:00;1;4;2;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:30:00;3;4;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 01:45:00;2;3;6;1;4;7;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:00:00;3;5;6;1;11;14;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:15:00;4;5;2;0;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:30:00;4;3;2;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 02:45:00;4;5;2;0;6;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:00:00;2;5;3;0;8;7;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:15:00;3;2;2;0;8;9;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:30:00;8;5;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 03:45:00;5;6;4;0;7;7;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:00:00;6;7;3;0;12;11;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:15:00;6;10;3;0;7;6;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:30:00;19;24;6;0;9;8;1;6;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 04:45:00;23;30;11;7;15;16;3;10;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 05:00:00;62;93;43;5;37;31;22;40;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 05:15:00;65;86;46;5;47;40;23;46;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 05:30:00;68;98;51;8;49;43;28;53;0;0;0;0;0;0;0;0;0;0;0
2019-10-16 05:45:00;66;88;48;7;53;53;25;47;0;0;0;0;0;0;0;1;0;0;0
2019-10-16 06:00:00;68;79;53;12;73;71;31;58;6;2;0;0;0;0;0;2;0;0;0
2019-10-16 06:15:00;80;110;90;13;77;95;29;81;4;1;0;0;0;0;2;6;0;0;0
2019-10-16 06:30:00;83;131;84;24;72;77;47;90;10;6;0;0;0;0;0;8;0;0;0
2019-10-16 06:45:00;89;117;82;24;79;78;34;73;3;6;0;0;0;0;0;10;0;0;0
2019-10-16 07:00:00;86;120;82;16;76;70;36;78;10;6;0;0;0;0;0;20;0;3;0
2019-10-16 07:15:00;101;149;77;30;69;65;45;91;2;4;0;0;0;0;0;14;0;0;0
