DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-11-13 00:00:00;3;1;1;2;1;0;0;0;0;0;0;0
2020-11-13 00:15:00;3;5;5;4;4;0;0;0;0;0;0;0
2020-11-13 00:30:00;0;2;2;7;4;0;0;0;0;0;0;0
2020-11-13 00:45:00;1;4;4;6;3;0;0;0;0;0;0;0
2020-11-13 01:00:00;1;8;7;2;7;0;0;0;0;0;0;0
2020-11-13 01:15:00;0;1;2;1;1;0;0;0;0;0;0;0
2020-11-13 01:30:00;1;0;1;0;2;0;0;0;0;0;0;0
2020-11-13 01:45:00;0;1;2;2;0;0;0;0;0;0;0;0
2020-11-13 02:00:00;0;5;5;0;1;0;0;0;0;0;0;0
2020-11-13 02:15:00;0;2;2;1;2;0;0;0;0;0;0;0
2020-11-13 02:30:00;0;1;0;1;2;0;0;0;0;0;0;0
2020-11-13 02:45:00;0;2;1;0;0;0;0;0;0;0;0;0
2020-11-13 03:00:00;1;2;1;1;1;0;0;0;0;0;0;0
2020-11-13 03:15:00;1;0;0;4;1;0;0;0;0;0;0;0
2020-11-13 03:30:00;0;2;3;1;0;0;0;0;0;0;0;0
2020-11-13 03:45:00;1;5;2;5;1;0;0;0;0;0;0;0
2020-11-13 04:00:00;0;4;2;1;1;0;0;0;0;0;0;0
2020-11-13 04:15:00;0;1;2;5;3;0;0;0;0;0;0;0
2020-11-13 04:30:00;2;5;4;8;5;0;0;0;0;0;0;0
2020-11-13 04:45:00;4;10;8;7;5;0;0;0;0;0;0;0
2020-11-13 05:00:00;4;30;16;18;17;0;0;0;0;0;0;0
2020-11-13 05:15:00;12;25;15;36;20;0;0;0;0;0;0;0
2020-11-13 05:30:00;16;33;26;32;31;0;0;0;0;0;0;0
2020-11-13 05:45:00;16;30;25;50;30;0;0;0;0;0;0;0
2020-11-13 06:00:00;8;42;48;50;37;0;0;0;0;0;0;0
2020-11-13 06:15:00;18;38;50;53;42;0;0;0;0;0;0;0
2020-11-13 06:30:00;17;48;42;65;71;0;0;0;0;2;5;165
2020-11-13 06:45:00;11;52;42;73;83;6;0;0;0;10;0;0
2020-11-13 07:00:00;13;44;44;100;102;1;0;0;0;14;4;21
2020-11-13 07:15:00;16;63;42;112;169;4;1;0;0;10;8;8
2020-11-13 07:30:00;18;72;57;100;110;4;7;0;22;93;3;84
2020-11-13 07:45:00;31;71;76;97;85;0;5;0;0;3;3;6
2020-11-13 08:00:00;13;44;34;64;66;0;1;0;3;2;2;8
2020-11-13 08:15:00;14;51;44;60;50;9;0;0;0;7;2;4
2020-11-13 08:30:00;20;46;48;35;129;0;3;0;0;30;1;7
2020-11-13 08:45:00;16;59;40;53;59;2;2;0;0;10;1;0
2020-11-13 09:00:00;15;51;44;55;46;0;3;0;0;0;5;13
2020-11-13 09:15:00;23;52;35;46;46;0;0;0;0;0;10;0
2020-11-13 09:30:00;18;51;45;70;53;2;5;0;0;9;4;9
2020-11-13 09:45:00;18;68;48;52;47;1;1;0;0;7;2;9
2020-11-13 10:00:00;19;55;47;58;34;1;1;0;0;5;5;0
2020-11-13 10:15:00;19;54;40;56;39;3;0;0;0;3;4;3
2020-11-13 10:30:00;22;69;43;67;53;1;5;0;0;12;1;1
2020-11-13 10:45:00;27;65;74;65;67;3;1;0;0;20;0;1
2020-11-13 11:00:00;23;66;53;61;59;2;0;0;0;2;4;1
2020-11-13 11:15:00;20;80;58;56;50;3;2;0;0;4;7;48
2020-11-13 11:30:00;28;80;51;41;65;0;8;0;0;16;5;13
2020-11-13 11:45:00;15;67;61;44;53;1;1;0;0;0;5;24
2020-11-13 12:00:00;28;87;69;65;56;3;2;0;0;4;1;0
2020-11-13 12:15:00;30;85;70;72;56;2;5;0;1;12;9;11
2020-11-13 12:30:00;30;104;72;70;57;7;4;0;0;20;5;1
2020-11-13 12:45:00;24;98;74;78;73;4;2;0;0;13;6;7
2020-11-13 13:00:00;16;138;89;62;66;4;15;0;0;31;10;8
2020-11-13 13:15:00;25;120;130;70;64;8;3;0;0;77;8;2
2020-11-13 13:30:00;26;97;95;77;88;3;4;0;0;45;7;20
2020-11-13 13:45:00;26;105;80;86;73;1;2;0;0;40;8;15
2020-11-13 14:00:00;28;112;97;74;62;2;2;0;0;17;10;16
2020-11-13 14:15:00;22;116;93;74;63;5;1;0;0;15;8;0
2020-11-13 14:30:00;23;124;109;82;80;0;1;0;0;9;2;0
2020-11-13 14:45:00;22;78;62;68;63;7;9;0;0;128;6;17
2020-11-13 15:00:00;28;93;73;74;72;3;4;0;0;11;4;4
2020-11-13 15:15:00;23;104;93;59;67;2;2;0;0;17;5;22
2020-11-13 15:30:00;22;95;67;72;64;4;4;0;0;21;3;22
2020-11-13 15:45:00;23;93;83;71;58;7;0;0;0;26;7;0
2020-11-13 16:00:00;16;96;87;73;59;4;6;0;0;5;2;1
2020-11-13 16:15:00;29;85;75;66;59;1;1;0;0;7;7;8
2020-11-13 16:30:00;20;82;80;64;61;11;2;0;0;38;10;14
2020-11-13 16:45:00;30;74;69;66;69;2;8;0;0;61;3;8
2020-11-13 17:00:00;27;101;85;72;65;1;0;0;0;3;8;0
