DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-06-01 00:00:00;1;2;5;1;1;2;0;0;0;0;0;0
2020-06-01 00:15:00;2;2;7;0;5;6;0;0;0;0;0;0
2020-06-01 00:30:00;0;1;3;0;0;2;0;0;0;0;0;0
2020-06-01 00:45:00;3;6;10;1;0;4;0;0;0;0;0;0
2020-06-01 01:00:00;1;3;6;0;1;3;0;0;0;0;0;0
2020-06-01 01:15:00;2;5;8;1;0;4;1;0;0;0;0;0
2020-06-01 01:30:00;0;1;1;0;0;1;0;0;0;0;0;0
2020-06-01 01:45:00;3;5;4;0;0;0;0;0;0;0;0;0
2020-06-01 02:00:00;0;0;4;0;0;5;0;0;0;0;0;0
2020-06-01 02:15:00;2;2;3;2;0;1;0;0;0;0;0;0
2020-06-01 02:30:00;1;2;5;0;0;3;0;0;0;0;0;0
2020-06-01 02:45:00;1;2;5;0;0;6;0;0;0;0;0;0
2020-06-01 03:00:00;0;2;1;0;0;0;0;0;0;0;0;0
2020-06-01 03:15:00;
2020-06-01 03:30:00;
2020-06-01 03:45:00;3;2;3;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;0;0;1;0;0;1;0;0;0;0;0;0
2020-06-01 04:15:00;
2020-06-01 04:30:00;
2020-06-01 04:45:00;1;1;1;0;1;0;0;0;0;0;0;0
2020-06-01 05:00:00;5;5;9;0;0;4;0;0;0;0;0;0
2020-06-01 05:15:00;1;1;1;0;1;0;0;0;0;0;0;0
2020-06-01 05:30:00;
2020-06-01 05:45:00;2;1;4;0;1;4;0;0;0;0;0;0
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;
2020-06-01 06:30:00;
2020-06-01 06:45:00;2;0;5;0;1;5;0;0;0;0;0;0
2020-06-01 07:00:00;2;2;6;0;0;4;0;0;0;0;0;0
2020-06-01 07:15:00;1;1;3;0;1;4;0;0;0;0;0;0
2020-06-01 07:30:00;
2020-06-01 07:45:00;8;9;17;2;2;10;0;0;0;0;0;0
2020-06-01 08:00:00;7;8;9;1;3;3;0;0;0;0;0;0
2020-06-01 08:15:00;
2020-06-01 08:30:00;6;4;14;3;3;9;0;0;0;0;0;0
2020-06-01 08:45:00;11;8;9;1;0;6;0;0;0;0;0;0
2020-06-01 09:00:00;
2020-06-01 09:15:00;8;5;15;2;0;12;2;0;0;0;0;0
2020-06-01 09:30:00;11;17;27;9;5;17;1;0;0;0;0;0
2020-06-01 09:45:00;
2020-06-01 10:00:00;
2020-06-01 10:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 10:30:00;
2020-06-01 10:45:00;7;6;11;7;0;8;1;0;0;0;0;0
2020-06-01 11:00:00;11;13;35;7;4;32;1;4;0;0;0;0
2020-06-01 11:15:00;
2020-06-01 11:30:00;
2020-06-01 11:45:00;
2020-06-01 12:00:00;
2020-06-01 12:15:00;
2020-06-01 12:30:00;
2020-06-01 12:45:00;
2020-06-01 13:00:00;
2020-06-01 13:15:00;19;19;45;6;0;32;2;0;0;1;0;0
2020-06-01 13:30:00;0;0;6;0;0;4;0;0;0;0;0;0
2020-06-01 13:45:00;10;8;18;3;0;13;1;0;0;0;0;0
2020-06-01 14:00:00;
2020-06-01 14:15:00;6;5;14;4;0;12;0;1;1;0;0;0
2020-06-01 14:30:00;12;15;33;10;1;25;0;0;0;0;0;0
2020-06-01 14:45:00;21;16;38;16;0;25;3;1;2;0;0;0
2020-06-01 15:00:00;11;21;47;20;4;38;0;0;1;0;0;0
2020-06-01 15:15:00;25;23;42;19;0;38;2;0;0;0;0;0
2020-06-01 15:30:00;17;20;51;21;5;43;1;0;2;0;0;0
2020-06-01 15:45:00;21;23;46;15;1;43;3;0;13;8;0;0
2020-06-01 16:00:00;3;5;4;1;0;3;2;0;0;0;0;0
2020-06-01 16:15:00;16;15;30;16;2;23;1;8;4;0;0;0
2020-06-01 16:30:00;6;5;19;4;0;16;0;0;0;0;0;0
2020-06-01 16:45:00;16;21;34;11;0;32;2;0;3;0;0;0
2020-06-01 17:00:00;11;16;32;17;3;28;2;1;2;0;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;15;23;42;22;5;39;3;0;7;0;0;0
2020-06-01 17:45:00;26;32;49;19;1;35;5;0;0;0;0;0
2020-06-01 18:00:00;9;15;15;6;0;10;0;35;13;0;0;0
2020-06-01 18:15:00;2;1;5;2;0;4;0;0;0;0;0;0
2020-06-01 18:30:00;18;19;48;26;5;32;2;0;0;1;0;0
