DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-12-13 00:00:00;18;4;1;5;2;6;9;2;2
2019-12-13 00:15:00;13;7;3;6;3;5;5;0;0
2019-12-13 00:30:00;12;4;2;5;3;6;1;1;1
2019-12-13 00:45:00;13;6;1;10;1;7;5;2;2
2019-12-13 01:00:00;12;5;1;7;2;7;7;1;1
2019-12-13 01:15:00;8;8;1;4;0;7;6;0;0
2019-12-13 01:30:00;5;5;1;6;2;7;5;2;2
2019-12-13 01:45:00;3;1;0;5;1;5;3;5;5
2019-12-13 02:00:00;2;0;2;3;1;5;3;1;1
2019-12-13 02:15:00;3;1;2;5;1;8;3;1;1
2019-12-13 02:30:00;8;6;1;6;0;6;4;1;1
2019-12-13 02:45:00;6;4;1;2;1;5;3;5;5
2019-12-13 03:00:00;7;2;0;3;2;6;2;4;4
2019-12-13 03:15:00;1;1;1;5;3;4;2;0;0
2019-12-13 03:30:00;6;2;0;4;1;2;1;7;7
2019-12-13 03:45:00;3;1;0;6;0;2;1;6;6
2019-12-13 04:00:00;4;1;1;3;1;5;6;5;5
2019-12-13 04:15:00;5;4;1;5;0;8;3;8;8
2019-12-13 04:30:00;7;3;0;3;1;11;3;2;2
2019-12-13 04:45:00;11;4;1;12;2;8;3;1;1
2019-12-13 05:00:00;19;11;2;15;8;17;15;4;4
2019-12-13 05:15:00;32;12;1;21;12;24;24;7;7
2019-12-13 05:30:00;43;22;2;22;15;33;42;2;2
2019-12-13 05:45:00;36;24;12;53;42;45;45;14;14
2019-12-13 06:00:00;33;25;7;47;43;55;55;11;11
2019-12-13 06:15:00;40;22;7;53;40;66;81;12;12
2019-12-13 06:30:00;59;38;10;32;22;95;128;15;15
2019-12-13 06:45:00;60;43;13;34;39;114;124;22;22
2019-12-13 07:00:00;54;29;18;21;23;139;154;19;19
2019-12-13 07:15:00;65;35;14;27;24;172;153;18;18
2019-12-13 07:30:00;52;48;18;27;28;129;122;21;21
2019-12-13 07:45:00;81;62;26;36;29;105;121;26;26
2019-12-13 08:00:00;53;48;19;39;24;115;123;27;27
2019-12-13 08:15:00;55;40;18;31;18;92;94;15;15
2019-12-13 08:30:00;65;35;15;29;26;84;93;20;20
2019-12-13 08:45:00;72;53;16;33;33;83;85;15;15
2019-12-13 09:00:00;63;33;24;36;27;71;90;13;13
2019-12-13 09:15:00;52;37;17;36;22;65;80;10;10
2019-12-13 09:30:00;66;41;19;35;24;63;72;17;19
2019-12-13 09:45:00;68;51;17;50;45;69;69;35;33
2019-12-13 10:00:00;87;53;18;55;52;53;69;30;30
2019-12-13 10:15:00;71;43;26;44;46;63;66;25;25
2019-12-13 10:30:00;84;54;21;54;45;57;75;27;27
