DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-09-24 00:00:00;3;4;5;12;8;0;0;0;0;0;0;0;0
2020-09-24 00:15:00;1;5;4;6;7;1;0;0;0;0;0;0;0
2020-09-24 00:30:00;2;3;4;5;3;1;0;0;0;0;0;0;0
2020-09-24 00:45:00;1;6;3;9;6;1;0;0;0;0;0;0;0
2020-09-24 01:00:00;2;6;0;4;8;0;0;1;0;0;0;0;0
2020-09-24 01:15:00;2;4;2;6;3;0;0;0;0;0;0;0;0
2020-09-24 01:30:00;1;3;2;9;4;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;1;4;1;5;4;0;0;0;0;0;0;0;0
2020-09-24 02:00:00;2;2;0;4;3;1;0;0;0;0;0;0;0
2020-09-24 02:15:00;2;3;2;11;4;0;0;0;0;0;0;0;0
2020-09-24 02:30:00;1;0;5;8;4;0;0;0;0;0;0;0;0
2020-09-24 02:45:00;1;6;1;4;3;0;0;0;0;0;0;0;0
2020-09-24 03:00:00;2;4;1;4;2;0;0;0;0;0;0;0;0
2020-09-24 03:15:00;3;4;1;6;3;0;0;0;0;0;0;0;0
2020-09-24 03:30:00;0;0;1;3;2;1;0;0;0;0;0;0;0
2020-09-24 03:45:00;2;6;2;6;4;0;0;0;0;0;0;0;0
2020-09-24 04:00:00;1;5;1;5;3;0;0;0;0;0;0;0;0
2020-09-24 04:15:00;3;8;0;8;7;0;0;0;0;0;0;0;0
2020-09-24 04:30:00;1;11;3;16;11;0;0;0;0;0;0;0;0
2020-09-24 04:45:00;6;14;5;36;21;1;0;0;0;0;0;0;0
2020-09-24 05:00:00;6;18;2;76;50;1;0;0;0;0;0;0;0
2020-09-24 05:15:00;6;26;8;96;92;1;0;0;0;0;0;0;0
2020-09-24 05:30:00;15;34;13;89;91;0;0;0;1;0;0;0;0
2020-09-24 05:45:00;36;74;12;61;68;1;0;0;0;0;0;0;0
2020-09-24 06:00:00;34;80;19;51;60;1;0;0;0;0;0;0;0
2020-09-24 06:15:00;25;65;22;67;73;6;0;0;3;0;0;0;0
2020-09-24 06:30:00;32;59;33;104;125;2;0;0;0;0;0;0;6
2020-09-24 06:45:00;28;58;37;107;109;16;0;0;0;1;3;0;0
2020-09-24 07:00:00;24;48;31;100;105;8;0;0;0;0;0;0;0
2020-09-24 07:15:00;40;101;44;104;116;10;0;2;4;0;0;1;0
2020-09-24 07:30:00;45;80;55;139;138;15;0;1;30;0;0;0;0
2020-09-24 07:45:00;37;87;47;148;152;37;0;2;5;0;0;0;0
2020-09-24 08:00:00;54;79;49;109;125;25;0;0;5;0;0;3;1
2020-09-24 08:15:00;54;80;36;96;111;25;0;3;6;0;1;0;0
2020-09-24 08:30:00;41;75;49;89;84;30;0;0;0;0;0;0;1
2020-09-24 08:45:00;43;65;46;92;96;18;0;0;5;11;0;0;0
2020-09-24 09:00:00;37;60;35;85;69;14;0;1;4;0;0;0;0
2020-09-24 09:15:00;36;45;37;92;76;10;0;0;4;0;0;0;0
2020-09-24 09:30:00;36;65;38;98;101;16;0;2;4;0;0;0;0
2020-09-24 09:45:00;42;65;41;91;84;24;0;0;0;0;0;0;0
2020-09-24 10:00:00;46;67;45;93;78;22;0;2;1;0;0;0;0
2020-09-24 10:15:00;39;61;41;109;76;21;0;1;2;3;0;2;0
2020-09-24 10:30:00;42;61;40;89;77;19;0;0;2;0;0;8;1
2020-09-24 10:45:00;48;83;46;91;83;25;0;1;5;0;0;0;0
2020-09-24 11:00:00;45;74;39;99;79;15;0;0;2;1;0;0;0
2020-09-24 11:15:00;55;78;38;93;98;18;0;1;3;0;1;0;0
2020-09-24 11:30:00;50;70;42;77;85;22;0;1;12;0;0;0;0
2020-09-24 11:45:00;40;73;43;104;90;22;0;1;2;0;0;0;0
2020-09-24 12:00:00;55;98;33;100;92;28;0;0;2;0;0;0;0
2020-09-24 12:15:00;53;73;40;89;88;25;0;0;39;0;0;0;0
2020-09-24 12:30:00;29;71;38;80;91;23;0;0;3;0;1;0;0
2020-09-24 12:45:00;57;103;45;106;94;29;0;1;3;0;0;3;3
2020-09-24 13:00:00;47;76;37;95;93;23;0;1;52;4;5;4;5
2020-09-24 13:15:00;48;94;39;103;123;26;0;1;6;0;0;1;0
2020-09-24 13:30:00;52;82;53;122;129;15;0;4;41;0;0;10;0
2020-09-24 13:45:00;45;80;40;114;122;17;0;0;6;0;0;0;0
2020-09-24 14:00:00;69;123;38;114;106;23;0;1;2;9;1;0;1
2020-09-24 14:15:00;71;132;49;106;102;23;0;0;2;0;0;8;0
2020-09-24 14:30:00;83;134;46;98;87;33;0;0;15;0;0;0;0
2020-09-24 14:45:00;84;131;44;113;105;22;0;0;11;0;0;0;0
2020-09-24 15:00:00;83;123;46;108;94;18;0;0;1;0;0;1;0
2020-09-24 15:15:00;65;106;60;108;105;37;0;1;6;0;0;0;0
