DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-01-30 00:00:00;10;1;2;1;0;8;10;9;6;7;3;0;2
2020-01-30 00:15:00;8;6;2;5;3;9;6;4;5;4;0;1;2
2020-01-30 00:30:00;7;2;1;1;2;6;2;2;2;2;2;2;1
2020-01-30 00:45:00;3;6;0;1;1;6;2;1;2;5;5;1;0
2020-01-30 01:00:00;5;2;1;0;0;7;5;2;1;5;6;0;1
2020-01-30 01:15:00;4;1;1;1;2;4;6;2;1;1;2;0;1
2020-01-30 01:30:00;9;1;0;1;2;7;3;0;1;3;2;0;0
2020-01-30 01:45:00;3;2;1;0;2;4;6;1;0;0;1;0;1
2020-01-30 02:00:00;4;0;1;0;0;5;7;1;0;0;1;0;1
2020-01-30 02:15:00;7;0;2;1;0;10;13;6;3;2;0;0;2
2020-01-30 02:30:00;3;0;1;0;2;10;8;0;2;2;1;0;1
2020-01-30 02:45:00;5;1;1;0;2;8;6;2;0;3;1;1;1
2020-01-30 03:00:00;8;0;0;0;1;10;15;3;0;4;3;0;0
2020-01-30 03:15:00;7;0;0;1;0;7;6;2;1;1;0;0;0
2020-01-30 03:30:00;7;1;1;1;3;7;10;2;1;3;6;1;1
2020-01-30 03:45:00;9;2;1;0;3;10;9;0;0;2;4;1;1
2020-01-30 04:00:00;4;1;0;3;3;8;2;1;2;2;2;0;0
2020-01-30 04:15:00;12;3;1;3;5;20;7;1;0;3;2;0;1
2020-01-30 04:30:00;10;2;2;4;7;22;15;3;0;1;2;1;2
2020-01-30 04:45:00;20;11;0;6;9;22;15;4;2;1;1;0;1
2020-01-30 05:00:00;25;13;2;7;10;27;17;7;5;3;3;1;2
2020-01-30 05:15:00;20;11;3;16;19;33;32;19;9;4;5;0;3
2020-01-30 05:30:00;34;24;5;21;27;49;43;13;3;10;8;2;5
2020-01-30 05:45:00;40;43;5;24;32;56;59;26;13;12;4;4;4
2020-01-30 06:00:00;33;40;7;20;25;52;61;25;13;12;7;1;6
2020-01-30 06:15:00;55;46;12;36;42;71;83;33;18;13;5;2;11
2020-01-30 06:30:00;42;40;15;53;55;88;85;49;32;15;6;3;15
2020-01-30 06:45:00;55;55;20;87;44;91;143;76;50;29;12;1;15
2020-01-30 07:00:00;65;67;16;56;60;83;98;64;50;39;18;8;14
2020-01-30 07:15:00;55;66;23;66;59;103;128;85;63;49;22;10;21
2020-01-30 07:30:00;75;67;21;107;79;108;116;83;62;41;24;7;21
2020-01-30 07:45:00;54;52;21;117;61;123;152;107;101;72;31;12;19
2020-01-30 08:00:00;39;44;22;116;47;98;113;81;71;59;39;10;18
2020-01-30 08:15:00;65;70;16;92;40;103;125;84;63;53;32;11;16
2020-01-30 08:30:00;60;57;18;94;40;93;110;83;70;59;36;10;14
2020-01-30 08:45:00;55;50;17;96;28;91;95;94;70;51;42;19;17
2020-01-30 09:00:00;62;52;11;80;24;70;87;63;51;53;36;18;11
2020-01-30 09:15:00;61;55;16;54;29;87;83;72;43;50;40;9;15
2020-01-30 09:30:00;63;41;12;61;30;74;78;60;52;50;37;23;13
2020-01-30 09:45:00;76;57;22;63;48;89;81;62;46;59;39;23;18
2020-01-30 10:00:00;64;55;15;57;37;85;76;60;47;55;48;24;11
2020-01-30 10:15:00;68;59;22;70;33;88;83;63;49;64;65;26;17
2020-01-30 10:30:00;70;61;17;60;34;87;70;57;38;63;60;24;18
2020-01-30 10:45:00;71;52;17;61;43;78;80;69;61;76;64;26;18
2020-01-30 11:00:00;65;52;19;61;36;73;87;60;42;67;46;25;19
2020-01-30 11:15:00;78;45;19;54;35;73;66;62;42;83;62;20;16
2020-01-30 11:30:00;72;59;25;54;27;103;95;62;48;84;76;35;23
2020-01-30 11:45:00;77;57;19;65;37;87;86;66;45;94;57;22;16
2020-01-30 12:00:00;88;65;23;74;33;82;104;77;57;93;69;34;21
2020-01-30 12:15:00;76;57;13;75;32;118;107;67;58;102;77;34;12
2020-01-30 12:30:00;77;62;20;62;31;109;106;51;44;95;76;40;18
2020-01-30 12:45:00;77;51;24;80;36;106;112;57;59;100;78;35;23
2020-01-30 13:00:00;81;66;18;66;33;104;106;62;44;94;81;27;17
2020-01-30 13:15:00;81;54;19;53;39;112;124;76;54;95;55;35;16
2020-01-30 13:30:00;68;55;21;61;31;93;110;63;41;87;65;31;18
2020-01-30 13:45:00;84;65;24;64;45;91;90;64;43;89;60;28;24
2020-01-30 14:00:00;66;69;14;58;38;73;98;69;45;83;78;27;16
2020-01-30 14:15:00;75;83;26;69;24;93;99;59;44;93;75;25;23
2020-01-30 14:30:00;83;75;22;58;29;99;101;59;52;103;74;16;23
2020-01-30 14:45:00;76;58;19;77;47;99;116;66;48;87;75;37;19
2020-01-30 15:00:00;89;93;32;60;38;93;95;65;47;97;88;43;30
2020-01-30 15:15:00;98;96;27;62;42;91;100;62;45;93;74;21;25
2020-01-30 15:30:00;88;101;36;82;35;102;90;60;44;97;71;28;33
2020-01-30 15:45:00;97;111;23;80;34;106;95;73;53;105;82;27;22
2020-01-30 16:00:00;86;104;28;69;37;92;82;59;43;118;84;30;26
