DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-04-13 00:00:00;0;4;2;9;1;0;1;1;0;0;0;0;0
2020-04-13 00:15:00;0;2;1;2;3;0;0;0;0;0;0;0;0
2020-04-13 00:30:00;0;5;2;5;3;0;0;0;0;0;0;0;0
2020-04-13 00:45:00;0;4;1;1;1;0;0;0;0;0;0;0;0
2020-04-13 01:00:00;0;6;0;1;2;0;0;0;0;0;0;0;0
2020-04-13 01:15:00;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-04-13 01:30:00;0;2;2;3;1;0;0;0;0;0;0;0;0
2020-04-13 01:45:00;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-04-13 02:00:00;0;3;0;1;0;0;0;0;0;0;0;0;0
2020-04-13 02:15:00;0;2;2;1;2;0;0;0;0;0;0;0;0
2020-04-13 02:30:00;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 02:45:00;0;3;0;1;2;0;1;0;0;0;0;0;0
2020-04-13 03:00:00;0;0;1;5;2;0;0;0;0;0;0;0;0
2020-04-13 03:15:00;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-04-13 03:30:00;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:45:00;0;2;0;2;0;0;0;0;0;0;0;0;0
2020-04-13 04:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-04-13 04:15:00;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-04-13 04:30:00;0;1;0;3;1;0;0;0;0;0;0;0;0
2020-04-13 04:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-04-13 05:00:00;0;5;1;7;2;0;0;0;0;0;0;0;0
2020-04-13 05:15:00;0;6;2;2;4;0;0;0;0;0;0;0;0
2020-04-13 05:30:00;0;6;1;7;10;0;0;1;0;0;0;0;0
2020-04-13 05:45:00;0;4;1;12;5;0;0;0;0;0;0;0;0
2020-04-13 06:00:00;0;12;1;5;4;0;0;0;0;0;0;0;0
2020-04-13 06:15:00;0;8;1;7;2;1;4;4;0;0;0;0;0
2020-04-13 06:30:00;0;11;3;8;2;1;0;0;0;0;0;0;0
2020-04-13 06:45:00;0;7;3;7;2;0;0;0;0;0;0;0;0
2020-04-13 07:00:00;0;4;3;5;2;0;0;0;0;0;0;0;0
2020-04-13 07:15:00;0;5;2;4;1;0;0;0;0;0;0;0;0
2020-04-13 07:30:00;0;6;1;6;1;0;0;0;0;0;0;0;0
2020-04-13 07:45:00;0;10;2;8;3;0;1;1;0;0;0;0;0
2020-04-13 08:00:00;0;7;4;7;1;0;0;0;0;0;0;0;0
2020-04-13 08:15:00;0;9;3;4;2;0;0;0;0;0;0;0;0
2020-04-13 08:30:00;0;6;1;6;7;1;0;0;0;0;0;0;0
2020-04-13 08:45:00;0;10;1;16;3;1;0;1;0;0;0;0;0
2020-04-13 09:00:00;0;11;4;6;2;0;0;0;0;0;0;0;0
2020-04-13 09:15:00;0;19;4;11;3;1;0;0;0;0;0;0;0
2020-04-13 09:30:00;0;7;5;11;2;0;0;2;0;0;0;0;0
2020-04-13 09:45:00;0;17;9;14;7;0;0;1;0;0;0;0;0
2020-04-13 10:00:00;1;11;6;16;7;0;0;2;0;0;0;0;0
2020-04-13 10:15:00;1;25;8;17;9;1;1;2;0;0;0;0;0
2020-04-13 10:30:00;0;28;16;23;6;1;0;0;0;0;0;0;0
2020-04-13 10:45:00;0;26;17;21;7;0;0;1;0;0;0;0;0
2020-04-13 11:00:00;2;25;17;32;11;1;1;1;0;0;0;0;0
2020-04-13 11:15:00;1;20;18;24;13;2;0;1;0;0;0;0;0
2020-04-13 11:30:00;0;25;15;16;13;1;0;2;0;0;0;0;0
2020-04-13 11:45:00;0;35;17;20;4;1;0;0;0;0;0;0;0
2020-04-13 12:00:00;1;34;19;26;20;0;0;0;0;0;0;0;0
2020-04-13 12:15:00;0;28;20;31;9;1;1;3;0;0;0;0;0
2020-04-13 12:30:00;0;27;25;22;14;1;0;1;0;0;1;0;0
2020-04-13 12:45:00;3;31;19;30;13;1;0;3;0;0;0;0;0
2020-04-13 13:00:00;0;33;19;23;16;1;0;2;0;0;0;0;0
2020-04-13 13:15:00;2;36;20;26;14;1;2;2;0;0;0;0;0
2020-04-13 13:30:00;2;24;12;29;11;3;1;2;0;0;0;0;0
2020-04-13 13:45:00;0;37;22;29;13;0;3;3;0;0;0;2;0
2020-04-13 14:00:00;1;45;16;28;7;2;1;2;0;0;0;0;0
2020-04-13 14:15:00;0;23;16;27;14;0;0;0;0;0;0;0;0
2020-04-13 14:30:00;2;30;17;29;17;1;2;3;0;0;2;0;0
2020-04-13 14:45:00;2;28;18;28;17;1;0;2;0;0;0;0;0
2020-04-13 15:00:00;1;29;15;35;16;1;2;1;0;0;0;0;0
2020-04-13 15:15:00;2;26;11;18;8;1;1;2;0;0;0;0;0
2020-04-13 15:30:00;1;25;18;29;14;0;0;1;0;0;0;0;0
2020-04-13 15:45:00;0;38;19;32;15;0;1;2;1;0;0;0;0
2020-04-13 16:00:00;2;36;18;31;19;0;3;2;0;0;0;0;0
2020-04-13 16:15:00;1;34;12;33;14;3;2;2;0;0;5;0;0
2020-04-13 16:30:00;1;28;13;32;14;1;0;1;0;0;0;0;0
2020-04-13 16:45:00;2;37;11;27;13;0;0;2;0;0;0;0;0
2020-04-13 17:00:00;2;27;23;30;15;2;1;2;0;0;0;0;0
2020-04-13 17:15:00;4;36;18;35;25;2;2;4;0;0;0;0;0
2020-04-13 17:30:00;1;30;14;41;23;2;0;0;0;0;0;0;0
2020-04-13 17:45:00;2;32;12;37;12;1;6;7;0;0;0;0;0
2020-04-13 18:00:00;0;37;16;27;15;0;1;2;0;0;0;0;0
2020-04-13 18:15:00;4;36;19;43;20;3;0;0;0;0;0;0;0
2020-04-13 18:30:00;2;26;12;30;17;0;2;3;0;0;0;0;0
2020-04-13 18:45:00;0;30;23;32;13;0;2;2;0;0;0;0;0
2020-04-13 19:00:00;2;27;12;26;21;2;1;2;0;0;0;0;0
2020-04-13 19:15:00;2;24;13;30;14;4;1;2;0;0;0;0;0
2020-04-13 19:30:00;1;20;11;22;11;2;1;4;0;0;0;0;0
2020-04-13 19:45:00;1;23;16;28;16;2;2;3;0;0;0;0;0
2020-04-13 20:00:00;1;27;8;28;17;1;0;1;0;0;0;0;0
2020-04-13 20:15:00;1;19;5;24;14;0;1;2;0;0;1;0;0
2020-04-13 20:30:00;1;18;10;16;9;0;1;2;0;0;0;0;0
2020-04-13 20:45:00;2;14;7;20;13;0;0;0;0;0;0;0;0
2020-04-13 21:00:00;1;15;9;20;17;1;0;3;0;0;0;0;0
2020-04-13 21:15:00;0;19;6;25;9;1;0;1;0;0;0;0;0
2020-04-13 21:30:00;2;14;9;22;5;0;1;2;0;0;0;0;0
2020-04-13 21:45:00;2;16;7;14;9;0;0;0;0;0;0;0;0
2020-04-13 22:00:00;0;15;7;11;12;2;0;0;0;0;0;0;0
2020-04-13 22:15:00;0;12;5;14;4;0;0;0;0;0;0;0;0
2020-04-13 22:30:00;1;11;8;12;1;0;1;1;0;0;0;0;0
2020-04-13 22:45:00;0;8;3;8;3;0;3;3;0;0;0;0;0
2020-04-13 23:00:00;0;6;3;8;2;0;1;2;0;0;0;0;0
2020-04-13 23:15:00;0;6;2;3;1;0;0;1;0;0;0;0;0
2020-04-13 23:30:00;0;10;0;3;1;1;1;1;0;0;0;0;0
2020-04-13 23:45:00;0;4;2;7;2;0;1;1;0;0;0;0;0
