2020-08-10 09:15:00;0;0
2020-08-10 09:30:00;0;0
2020-08-10 09:45:00;3;0
2020-08-10 10:00:00;2;0
2020-08-10 10:15:00;6;0
2020-08-10 10:30:00;5;0
2020-08-10 10:45:00;17;9
2020-08-10 11:00:00;2;1
2020-08-10 11:15:00;3;0
2020-08-10 11:30:00;9;0
2020-08-10 11:45:00;1;1
2020-08-10 12:00:00;18;0
2020-08-10 12:15:00;5;0
2020-08-10 12:30:00;1;0
2020-08-10 12:45:00;6;0
2020-08-10 13:00:00;0;0
2020-08-10 13:15:00;5;0
2020-08-10 13:30:00;0;0
2020-08-10 13:45:00;0;0
2020-08-10 14:00:00;13;0
2020-08-10 14:15:00;16;0
2020-08-10 14:30:00;5;0
2020-08-10 14:45:00;4;0
2020-08-10 15:00:00;0;0
2020-08-10 15:15:00;2;0
2020-08-10 15:30:00;2;0
2020-08-10 15:45:00;13;0
2020-08-10 16:00:00;0;0
2020-08-10 16:15:00;40;0
2020-08-10 16:30:00;8;9
2020-08-10 16:45:00;9;0
2020-08-10 17:00:00;4;0
2020-08-10 17:15:00;6;0
2020-08-10 17:30:00;6;0
2020-08-10 17:45:00;8;3
2020-08-10 18:00:00;22;8
2020-08-10 18:15:00;16;0
2020-08-10 18:30:00;8;0
2020-08-10 18:45:00;2;0
2020-08-10 19:00:00;17;0
2020-08-10 19:15:00;0;0
2020-08-10 19:30:00;1;1
2020-08-10 19:45:00;0;0
2020-08-10 20:00:00;13;0
2020-08-10 20:15:00;0;0
2020-08-10 20:30:00;0;0
2020-08-10 20:45:00;0;0
2020-08-10 21:00:00;2;0
2020-08-10 21:15:00;0;0
2020-08-10 21:30:00;11;0
2020-08-10 21:45:00;0;0
2020-08-10 22:00:00;0;0
2020-08-10 22:15:00;0;0
2020-08-10 22:30:00;0;0
2020-08-10 22:45:00;0;0
2020-08-10 23:00:00;0;0
2020-08-10 23:15:00;0;0
2020-08-10 23:30:00;0;0
2020-08-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
