DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-07-17 00:00:00;10;7;5;0;0;7;5;7;0;0;0
2020-07-17 00:15:00;5;6;5;0;0;6;3;6;1;1;0
2020-07-17 00:30:00;2;5;4;0;0;3;1;3;0;1;0
2020-07-17 00:45:00;4;2;2;0;0;10;1;10;0;0;0
2020-07-17 01:00:00;2;2;1;0;0;6;3;6;0;1;0
2020-07-17 01:15:00;7;1;1;0;0;2;3;2;2;2;0
2020-07-17 01:30:00;5;4;4;0;0;3;4;3;0;0;0
2020-07-17 01:45:00;3;5;6;0;0;6;4;6;0;1;0
2020-07-17 02:00:00;4;1;0;0;0;3;1;3;1;1;0
2020-07-17 02:15:00;4;3;3;0;0;4;5;4;0;3;0
2020-07-17 02:30:00;4;3;1;0;0;5;4;5;3;3;0
2020-07-17 02:45:00;3;1;1;0;0;6;2;6;1;1;0
2020-07-17 03:00:00;6;3;4;0;0;5;5;5;4;7;0
2020-07-17 03:15:00;4;3;2;0;0;6;6;6;1;3;0
2020-07-17 03:30:00;7;2;2;0;0;3;2;3;2;4;0
2020-07-17 03:45:00;10;2;2;0;0;5;8;5;1;4;0
2020-07-17 04:00:00;10;4;3;0;0;3;2;3;3;5;0
2020-07-17 04:15:00;4;1;1;0;0;8;3;8;0;1;0
2020-07-17 04:30:00;8;1;0;0;0;9;6;8;4;6;0
2020-07-17 04:45:00;14;4;2;0;0;6;10;6;3;3;0
2020-07-17 05:00:00;52;6;4;0;0;20;5;20;3;5;0
2020-07-17 05:15:00;43;3;2;0;0;27;6;27;6;6;0
2020-07-17 05:30:00;73;1;1;0;1;47;5;47;1;3;0
2020-07-17 05:45:00;71;5;2;0;1;40;9;41;1;3;0
2020-07-17 06:00:00;68;9;6;0;2;66;13;66;3;7;0
2020-07-17 06:15:00;97;3;1;0;0;62;15;64;11;12;0
2020-07-17 06:30:00;133;3;3;0;2;76;10;76;11;6;0
2020-07-17 06:45:00;159;2;1;0;3;68;14;69;6;2;0
2020-07-17 07:00:00;130;2;0;0;1;50;14;50;6;5;0
2020-07-17 07:15:00;151;1;1;0;0;52;21;52;9;8;1
2020-07-17 07:30:00;135;3;2;0;1;51;14;53;9;8;0
2020-07-17 07:45:00;142;2;1;0;1;53;12;52;10;7;3
2020-07-17 08:00:00;104;3;2;0;0;42;22;42;11;7;0
2020-07-17 08:15:00;128;1;0;0;2;60;40;60;18;10;0
2020-07-17 08:30:00;100;3;5;2;1;51;25;52;23;8;1
2020-07-17 08:45:00;106;3;0;0;1;73;27;73;19;11;0
2020-07-17 09:00:00;94;2;2;0;2;70;36;70;23;16;0
2020-07-17 09:15:00;91;4;1;0;0;62;31;62;32;18;0
2020-07-17 09:30:00;103;2;0;0;1;62;30;64;34;16;0
2020-07-17 09:45:00;86;3;3;0;0;78;43;78;36;12;0
2020-07-17 10:00:00;111;3;1;0;0;91;32;92;39;5;0
2020-07-17 10:15:00;100;2;2;1;0;91;36;91;30;8;9
2020-07-17 10:30:00;120;2;1;0;0;95;31;97;31;17;73
2020-07-17 10:45:00;116;1;0;0;2;113;34;111;33;17;89
2020-07-17 11:00:00;85;1;1;0;2;97;31;96;31;18;81
2020-07-17 11:15:00;109;4;2;0;2;100;31;100;22;11;20
2020-07-17 11:30:00;94;4;1;0;1;129;37;128;25;21;66
2020-07-17 11:45:00;105;3;1;1;0;115;30;113;28;10;109
2020-07-17 12:00:00;111;5;2;0;4;137;23;138;40;15;112
2020-07-17 12:15:00;107;3;1;1;1;134;36;134;25;13;65
2020-07-17 12:30:00;111;3;1;0;3;113;41;115;29;20;74
2020-07-17 12:45:00;92;6;1;2;6;119;27;120;23;13;78
2020-07-17 13:00:00;135;3;0;1;1;122;26;121;18;11;36
