DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-08-22 00:00:00;0;8;9;2;5;6;3;13;3;1;8;9;5
2020-08-22 00:15:00;0;14;12;1;11;10;4;9;6;5;13;13;9
2020-08-22 00:30:00;0;22;11;4;7;8;6;18;5;1;9;10;7
2020-08-22 00:45:00;0;16;12;4;5;10;3;11;4;1;13;5;3
2020-08-22 01:00:00;0;17;9;3;6;13;5;10;8;0;10;3;6
2020-08-22 01:15:00;0;12;7;1;4;8;3;6;5;1;13;7;7
2020-08-22 01:30:00;0;15;11;1;1;10;5;14;4;0;6;5;13
2020-08-22 01:45:00;0;7;7;2;3;4;1;10;1;0;7;7;0
2020-08-22 02:00:00;0;15;10;3;2;11;3;5;2;1;3;6;6
2020-08-22 02:15:00;0;8;5;1;9;1;1;4;1;6;4;5;5
2020-08-22 02:30:00;0;13;5;0;5;1;1;3;4;0;6;9;4
2020-08-22 02:45:00;0;4;2;0;2;2;0;5;2;0;6;6;3
2020-08-22 03:00:00;0;8;5;1;2;2;3;6;1;1;2;0;1
2020-08-22 03:15:00;0;6;3;1;0;0;1;6;3;1;2;2;2
2020-08-22 03:30:00;0;4;3;0;2;4;0;5;0;0;2;4;2
2020-08-22 03:45:00;0;2;0;0;2;6;2;4;0;0;3;3;1
2020-08-22 04:00:00;0;3;2;1;1;4;2;4;2;1;2;1;0
2020-08-22 04:15:00;0;1;0;0;1;2;0;5;5;2;5;4;0
2020-08-22 04:30:00;0;7;4;1;3;5;0;1;2;2;1;2;4
2020-08-22 04:45:00;0;7;1;0;3;2;1;4;2;0;4;1;0
2020-08-22 05:00:00;0;8;4;0;3;4;1;6;5;0;6;1;2
2020-08-22 05:15:00;0;5;3;0;4;8;5;8;7;1;9;7;5
2020-08-22 05:30:00;0;8;7;2;5;13;5;8;8;0;13;5;5
2020-08-22 05:45:00;0;7;7;1;9;11;5;13;8;1;3;5;7
2020-08-22 06:00:00;0;9;5;0;3;10;4;19;7;0;10;9;3
2020-08-22 06:15:00;0;8;4;1;7;14;6;14;9;2;11;5;4
2020-08-22 06:30:00;0;5;5;4;4;8;5;14;9;2;18;4;9
2020-08-22 06:45:00;0;8;4;1;7;15;7;17;2;3;12;5;4
2020-08-22 07:00:00;0;8;9;1;10;12;5;15;5;1;11;10;5
2020-08-22 07:15:00;0;14;12;5;4;12;5;21;9;1;11;12;8
2020-08-22 07:30:00;0;19;7;0;6;11;3;18;11;2;20;10;7
2020-08-22 07:45:00;0;14;9;2;18;20;8;25;14;3;13;11;10
2020-08-22 08:00:00;0;17;9;1;17;11;6;25;12;3;20;13;11
2020-08-22 08:15:00;0;19;25;1;17;28;11;28;14;6;25;15;27
2020-08-22 08:30:00;0;22;17;6;18;29;8;33;18;4;19;14;16
2020-08-22 08:45:00;0;26;16;3;21;38;12;45;27;7;31;29;15
2020-08-22 09:00:00;0;34;23;1;31;32;16;37;29;6;19;17;18
2020-08-22 09:15:00;0;28;27;7;29;42;14;51;20;3;35;28;21
2020-08-22 09:30:00;0;30;27;5;26;35;13;45;17;12;38;29;33
2020-08-22 09:45:00;0;44;26;7;38;49;17;63;35;12;46;34;24
2020-08-22 10:00:00;0;43;29;8;34;42;18;58;29;7;47;47;27
2020-08-22 10:15:00;0;34;30;6;37;40;30;51;32;18;53;49;22
2020-08-22 10:30:00;0;43;36;9;47;48;23;65;41;22;49;42;20
2020-08-22 10:45:00;0;38;32;5;49;49;22;63;33;12;49;29;29
2020-08-22 11:00:00;0;46;36;3;45;47;43;57;33;13;52;44;32
2020-08-22 11:15:00;0;46;34;4;49;55;17;65;38;17;51;49;35
2020-08-22 11:30:00;0;49;38;9;40;45;11;60;29;11;53;51;34
2020-08-22 11:45:00;0;42;42;7;40;41;21;57;30;11;69;61;40
2020-08-22 12:00:00;0;53;42;10;44;58;26;65;39;9;54;62;40
2020-08-22 12:15:00;0;46;38;6;44;64;24;69;37;14;60;46;32
2020-08-22 12:30:00;0;51;44;7;36;49;8;69;40;17;47;46;30
2020-08-22 12:45:00;0;60;46;8;40;60;16;49;33;11;51;44;41
2020-08-22 13:00:00;0;45;38;10;43;48;16;72;41;5;55;47;29
2020-08-22 13:15:00;0;48;46;5;36;53;22;67;56;20;53;43;32
2020-08-22 13:30:00;0;65;48;6;38;46;24;65;40;15;65;54;35
2020-08-22 13:45:00;0;53;43;8;45;60;21;81;38;10;56;60;41
2020-08-22 14:00:00;0;48;50;8;37;52;21;64;41;13;48;49;31
2020-08-22 14:15:00;0;65;46;4;44;62;21;56;39;14;48;44;31
