DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-10-02 00:00:00;12;13;17;10;0;0
2019-10-02 00:15:00;12;10;15;13;0;0
2019-10-02 00:30:00;14;14;13;10;0;0
2019-10-02 00:45:00;11;8;8;7;0;0
2019-10-02 01:00:00;5;7;14;7;0;0
2019-10-02 01:15:00;12;10;11;8;0;0
2019-10-02 01:30:00;4;6;5;7;0;0
2019-10-02 01:45:00;10;6;8;6;0;0
2019-10-02 02:00:00;3;3;10;9;0;0
2019-10-02 02:15:00;8;12;8;5;0;0
2019-10-02 02:30:00;7;6;2;2;0;0
2019-10-02 02:45:00;9;9;9;4;0;0
2019-10-02 03:00:00;5;5;8;3;0;0
2019-10-02 03:15:00;4;4;11;5;0;0
2019-10-02 03:30:00;5;6;17;11;0;0
2019-10-02 03:45:00;4;2;20;13;0;0
2019-10-02 04:00:00;8;4;9;5;0;0
2019-10-02 04:15:00;16;14;14;9;0;0
2019-10-02 04:30:00;16;17;25;4;0;0
2019-10-02 04:45:00;23;18;48;21;0;0
2019-10-02 05:00:00;28;20;99;52;0;0
2019-10-02 05:15:00;37;42;155;142;0;0
2019-10-02 05:30:00;52;70;139;130;0;0
2019-10-02 05:45:00;100;114;129;114;0;0
2019-10-02 06:00:00;125;175;138;141;0;0
2019-10-02 06:15:00;102;95;153;130;0;0
2019-10-02 06:30:00;78;113;177;160;8;3
2019-10-02 06:45:00;79;93;146;154;5;0
2019-10-02 07:00:00;69;80;154;178;5;0
2019-10-02 07:15:00;78;94;158;177;6;0
2019-10-02 07:30:00;86;95;176;160;9;2
2019-10-02 07:45:00;96;115;171;160;22;0
2019-10-02 08:00:00;88;100;135;140;14;2
2019-10-02 08:15:00;92;107;129;130;2;0
2019-10-02 08:30:00;91;93;130;136;4;0
2019-10-02 08:45:00;91;120;121;133;14;2
2019-10-02 09:00:00;107;98;109;114;15;7
2019-10-02 09:15:00;89;97;113;131;20;3
2019-10-02 09:30:00;90;105;120;103;10;0
2019-10-02 09:45:00;71;82;124;101;8;0
2019-10-02 10:00:00;117;110;122;99;9;4
2019-10-02 10:15:00;121;110;125;117;7;0
2019-10-02 10:30:00;101;106;102;79;9;0
2019-10-02 10:45:00;101;122;110;96;32;1
2019-10-02 11:00:00;122;123;101;84;13;1
2019-10-02 11:15:00;123;137;120;92;17;13
2019-10-02 11:30:00;131;133;134;108;25;0
2019-10-02 11:45:00;85;97;109;125;6;0
2019-10-02 12:00:00;98;88;124;115;4;0
2019-10-02 12:15:00;115;152;96;78;22;11
2019-10-02 12:30:00;128;145;108;95;8;0
2019-10-02 12:45:00;121;137;127;122;6;2
2019-10-02 13:00:00;141;160;126;128;22;0
2019-10-02 13:15:00;125;152;129;162;30;0
2019-10-02 13:30:00;131;167;168;181;65;0
2019-10-02 13:45:00;139;151;136;146;28;3
2019-10-02 14:00:00;141;168;136;117;25;0
2019-10-02 14:15:00;167;211;107;94;21;11
2019-10-02 14:30:00;199;228;103;104;15;2
2019-10-02 14:45:00;165;210;102;95;29;0
2019-10-02 15:00:00;166;188;110;110;7;0
2019-10-02 15:15:00;145;191;99;93;6;0
2019-10-02 15:30:00;148;206;119;114;3;0
2019-10-02 15:45:00;140;182;117;108;2;0
2019-10-02 16:00:00;161;192;123;105;7;1
2019-10-02 16:15:00;188;219;113;96;20;0
2019-10-02 16:30:00;186;222;127;107;50;5
2019-10-02 16:45:00;145;189;119;114;20;3
2019-10-02 17:00:00;179;200;136;114;20;0
2019-10-02 17:15:00;194;232;133;125;55;6
2019-10-02 17:30:00;168;205;117;129;14;1
2019-10-02 17:45:00;174;197;114;115;9;0
2019-10-02 18:00:00;165;196;106;93;14;11
2019-10-02 18:15:00;152;158;104;94;19;0
2019-10-02 18:30:00;140;168;112;97;14;0
2019-10-02 18:45:00;116;119;107;100;12;0
2019-10-02 19:00:00;116;126;82;76;7;0
2019-10-02 19:15:00;96;95;85;65;7;0
2019-10-02 19:30:00;91;102;63;60;9;0
2019-10-02 19:45:00;74;88;72;58;6;0
2019-10-02 20:00:00;60;72;58;52;1;0
2019-10-02 20:15:00;76;85;67;52;6;1
2019-10-02 20:30:00;63;58;76;48;3;0
2019-10-02 20:45:00;63;53;78;56;0;0
2019-10-02 21:00:00;57;45;108;112;0;0
2019-10-02 21:15:00;41;45;121;109;1;0
2019-10-02 21:30:00;45;59;71;61;6;0
2019-10-02 21:45:00;96;116;49;39;3;0
2019-10-02 22:00:00;138;164;46;38;3;0
2019-10-02 22:15:00;102;95;51;45;0;0
2019-10-02 22:30:00;42;33;35;27;0;0
2019-10-02 22:45:00;35;35;17;14;0;0
2019-10-02 23:00:00;42;35;21;14;0;0
2019-10-02 23:15:00;35;24;16;19;0;0
2019-10-02 23:30:00;26;10;27;12;0;0
2019-10-02 23:45:00;20;16;31;17;0;0
