DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-04-30 00:00:00;3;1;0;2;0;0;0;0
2020-04-30 00:15:00;3;1;0;1;0;0;0;0
2020-04-30 00:30:00;6;2;1;0;0;0;0;0
2020-04-30 00:45:00;2;5;0;0;0;0;0;0
2020-04-30 01:00:00;3;1;1;1;0;0;0;0
2020-04-30 01:15:00;2;1;0;0;0;0;0;0
2020-04-30 01:30:00;0;1;0;0;0;0;0;0
2020-04-30 01:45:00;1;0;0;0;0;0;0;0
2020-04-30 02:00:00;4;0;0;0;0;0;0;0
2020-04-30 02:15:00;0;0;0;1;0;0;0;0
2020-04-30 02:30:00;1;2;1;1;0;0;0;0
2020-04-30 02:45:00;3;0;1;1;0;0;0;0
2020-04-30 03:00:00;0;0;0;2;0;0;0;0
2020-04-30 03:15:00;3;0;1;0;0;0;0;0
2020-04-30 03:30:00;0;1;0;1;0;0;0;0
2020-04-30 03:45:00;4;0;0;0;0;0;0;0
2020-04-30 04:00:00;0;3;0;0;0;0;0;0
2020-04-30 04:15:00;2;2;0;2;0;0;0;0
2020-04-30 04:30:00;2;0;0;0;0;0;0;0
2020-04-30 04:45:00;7;3;0;0;0;0;0;0
2020-04-30 05:00:00;3;5;2;3;0;0;0;0
2020-04-30 05:15:00;13;9;1;1;0;0;0;0
2020-04-30 05:30:00;17;14;0;0;0;0;0;0
2020-04-30 05:45:00;20;27;2;3;0;0;0;0
2020-04-30 06:00:00;26;29;1;1;0;0;0;0
2020-04-30 06:15:00;26;27;4;2;0;0;0;0
2020-04-30 06:30:00;48;34;2;2;0;0;0;0
2020-04-30 06:45:00;36;31;2;1;0;0;0;0
2020-04-30 07:00:00;40;32;2;2;0;0;0;0
2020-04-30 07:15:00;42;53;0;0;0;0;0;0
2020-04-30 07:30:00;57;42;2;2;0;0;0;0
2020-04-30 07:45:00;57;60;1;1;0;0;0;0
2020-04-30 08:00:00;37;33;1;1;0;0;0;0
2020-04-30 08:15:00;33;41;2;1;0;0;0;0
2020-04-30 08:30:00;36;36;0;1;0;0;0;0
2020-04-30 08:45:00;32;37;4;1;0;0;0;0
2020-04-30 09:00:00;37;33;1;2;0;0;0;0
2020-04-30 09:15:00;36;39;2;2;0;0;0;0
2020-04-30 09:30:00;28;29;2;0;0;0;0;0
2020-04-30 09:45:00;28;33;1;0;0;0;0;0
2020-04-30 10:00:00;37;39;2;2;0;0;0;0
2020-04-30 10:15:00;46;53;3;2;0;0;1;0
2020-04-30 10:30:00;31;45;1;0;0;0;0;0
2020-04-30 10:45:00;42;46;1;0;0;0;0;0
2020-04-30 11:00:00;79;99;3;3;0;0;3;2
2020-04-30 11:15:00;36;38;1;3;0;0;0;0
2020-04-30 11:30:00;69;43;2;3;0;0;0;0
2020-04-30 11:45:00;53;37;1;0;0;0;0;0
2020-04-30 12:00:00;52;47;1;1;0;0;0;0
2020-04-30 12:15:00;47;36;2;1;0;0;0;0
2020-04-30 12:30:00;79;49;0;0;0;0;1;0
2020-04-30 12:45:00;48;47;2;2;0;0;0;0
2020-04-30 13:00:00;82;52;3;4;0;0;0;0
2020-04-30 13:15:00;57;40;1;0;0;0;0;0
2020-04-30 13:30:00;46;50;0;0;0;0;0;0
2020-04-30 13:45:00;71;59;2;2;0;0;0;0
2020-04-30 14:00:00;45;47;2;2;0;0;0;0
2020-04-30 14:15:00;58;59;4;2;0;0;0;0
2020-04-30 14:30:00;57;50;2;2;0;0;0;0
2020-04-30 14:45:00;41;40;4;2;0;0;0;0
2020-04-30 15:00:00;
2020-04-30 15:15:00;
2020-04-30 15:30:00;
2020-04-30 15:45:00;
2020-04-30 16:00:00;
2020-04-30 16:15:00;30;25;1;1;0;0;0;0
2020-04-30 16:30:00;66;57;1;2;0;0;0;0
2020-04-30 16:45:00;48;67;2;1;0;0;0;0
2020-04-30 17:00:00;60;56;1;0;0;0;0;0
2020-04-30 17:15:00;126;53;2;5;0;0;1;0
2020-04-30 17:30:00;63;55;1;1;0;0;0;0
2020-04-30 17:45:00;56;55;4;1;0;0;0;0
2020-04-30 18:00:00;65;50;1;2;0;0;0;0
2020-04-30 18:15:00;39;37;4;2;0;0;0;0
2020-04-30 18:30:00;40;41;0;0;0;0;0;0
2020-04-30 18:45:00;40;45;3;4;0;0;0;0
2020-04-30 19:00:00;44;31;1;1;0;0;0;0
2020-04-30 19:15:00;
2020-04-30 19:30:00;
2020-04-30 19:45:00;
2020-04-30 20:00:00;
2020-04-30 20:15:00;
2020-04-30 20:30:00;
2020-04-30 20:45:00;
2020-04-30 21:00:00;
2020-04-30 21:15:00;
2020-04-30 21:30:00;
2020-04-30 21:45:00;
2020-04-30 22:00:00;
2020-04-30 22:15:00;
2020-04-30 22:30:00;
2020-04-30 22:45:00;
2020-04-30 23:00:00;
2020-04-30 23:15:00;
2020-04-30 23:30:00;
2020-04-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
