DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-09-05 00:00:00;4;0;3;1;11;2;10;4;0;0;0;0;0;0;0
2019-09-05 00:15:00;8;1;5;5;6;2;8;12;0;0;0;0;0;0;0
2019-09-05 00:30:00;6;1;5;7;10;0;6;9;0;1;0;1;0;0;0
2019-09-05 00:45:00;7;3;1;1;3;1;4;5;0;0;0;0;0;0;0
2019-09-05 01:00:00;1;3;6;3;1;2;3;8;0;0;0;0;0;0;0
2019-09-05 01:15:00;4;2;4;3;1;2;4;6;0;0;0;0;0;0;0
2019-09-05 01:30:00;3;1;7;1;3;0;3;7;0;0;0;0;0;0;0
2019-09-05 01:45:00;3;2;2;1;3;0;2;5;0;0;1;0;0;0;0
2019-09-05 02:00:00;2;1;1;2;9;1;3;6;0;1;0;0;0;0;0
2019-09-05 02:15:00;2;0;5;4;3;0;0;8;0;0;0;0;0;0;0
2019-09-05 02:30:00;3;1;4;3;4;0;1;6;0;0;0;0;0;0;0
2019-09-05 02:45:00;1;0;3;4;4;0;1;5;0;0;0;0;0;0;0
2019-09-05 03:00:00;2;0;1;3;2;0;1;3;0;0;0;0;0;0;0
2019-09-05 03:15:00;5;0;5;4;6;1;0;6;0;0;0;0;0;0;0
2019-09-05 03:30:00;6;0;4;4;4;1;3;7;0;0;0;0;0;0;0
2019-09-05 03:45:00;2;6;7;8;6;0;2;12;0;0;0;0;0;0;0
2019-09-05 04:00:00;7;0;5;5;4;1;5;9;0;0;0;0;0;0;0
2019-09-05 04:15:00;11;3;4;5;4;0;3;11;0;0;5;0;0;0;0
2019-09-05 04:30:00;17;2;6;1;6;0;2;9;0;1;0;0;0;0;0
2019-09-05 04:45:00;16;4;7;4;6;0;3;15;0;0;0;0;0;0;0
2019-09-05 05:00:00;25;3;8;9;6;3;6;14;0;1;0;0;0;0;0
2019-09-05 05:15:00;38;9;4;9;25;1;13;17;0;1;3;0;0;0;0
2019-09-05 05:30:00;71;15;21;17;21;2;17;27;0;0;1;0;0;0;0
2019-09-05 05:45:00;104;37;19;38;20;5;24;41;0;0;4;0;0;8;0
2019-09-05 06:00:00;70;32;17;32;38;2;23;41;0;5;2;0;0;9;0
2019-09-05 06:15:00;112;28;28;40;44;1;24;37;0;0;0;0;0;0;0
2019-09-05 06:30:00;128;40;18;55;47;6;32;30;0;0;0;2;0;0;0
2019-09-05 06:45:00;109;44;37;80;34;5;55;38;0;0;1;0;0;1;0
2019-09-05 07:00:00;138;45;33;64;34;3;49;30;0;3;0;0;0;0;0
2019-09-05 07:15:00;173;34;36;51;46;8;36;41;0;0;2;2;2;8;0
2019-09-05 07:30:00;167;37;37;65;39;6;38;49;0;0;4;0;0;0;0
2019-09-05 07:45:00;145;45;41;51;45;5;50;42;0;0;0;0;0;0;0
