DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-02 00:00:00;4;7;0;4;4;0;0;0;1;0;0;0;0;0
2020-04-02 00:15:00;3;11;0;2;9;0;0;1;1;0;0;0;0;0
2020-04-02 00:30:00;6;12;0;2;2;0;0;0;0;0;0;0;0;0
2020-04-02 00:45:00;7;6;0;2;6;3;0;1;0;0;0;0;0;0
2020-04-02 01:00:00;4;6;0;0;2;0;1;0;0;0;0;0;0;0
2020-04-02 01:15:00;3;3;0;3;5;0;0;0;0;0;0;0;0;0
2020-04-02 01:30:00;2;1;0;3;4;0;0;1;0;0;0;0;0;0
2020-04-02 01:45:00;1;1;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-02 02:00:00;1;1;0;1;7;3;0;0;0;0;0;0;0;0
2020-04-02 02:15:00;1;0;0;3;6;3;0;0;1;0;0;0;0;0
2020-04-02 02:30:00;4;5;0;2;5;0;0;0;0;0;0;0;0;0
2020-04-02 02:45:00;4;7;0;4;1;1;1;1;0;0;0;0;0;0
2020-04-02 03:00:00;1;4;0;3;5;2;0;0;1;0;0;0;0;0
2020-04-02 03:15:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 03:30:00;7;2;0;2;7;1;0;0;0;0;0;0;0;0
2020-04-02 03:45:00;7;7;0;3;4;0;0;0;0;0;0;0;0;0
2020-04-02 04:00:00;2;6;0;7;5;1;0;0;2;0;0;0;0;0
2020-04-02 04:15:00;5;7;0;11;13;0;0;0;0;0;0;0;0;0
2020-04-02 04:30:00;5;8;0;7;11;1;0;0;1;0;0;0;0;0
2020-04-02 04:45:00;7;14;0;4;13;2;0;0;0;0;0;0;0;0
2020-04-02 05:00:00;12;19;0;6;14;1;1;0;0;0;0;0;0;0
2020-04-02 05:15:00;23;24;0;10;30;2;2;3;1;0;0;0;0;0
2020-04-02 05:30:00;45;68;0;31;39;5;0;2;2;0;0;0;0;0
2020-04-02 05:45:00;54;82;0;15;26;10;1;1;2;0;0;0;0;0
2020-04-02 06:00:00;29;37;0;17;37;12;0;3;1;0;0;0;0;0
2020-04-02 06:15:00;53;80;0;28;53;22;3;5;0;2;0;0;0;0
2020-04-02 06:30:00;71;114;0;40;67;17;2;0;3;3;0;0;0;0
2020-04-02 06:45:00;86;115;0;43;59;25;1;12;8;0;0;0;0;0
2020-04-02 07:00:00;87;121;0;44;55;34;3;12;3;1;0;0;0;0
2020-04-02 07:15:00;79;117;0;53;67;40;2;19;3;10;0;0;0;0
2020-04-02 07:30:00;96;144;0;51;61;42;10;19;7;10;0;2;0;0
