DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-08-28 00:00:00;6;3;2;2;0;6;2;1;1;2;0
2020-08-28 00:15:00;7;6;3;4;1;14;8;3;1;5;2
2020-08-28 00:30:00;10;5;5;28;3;6;7;2;2;6;4
2020-08-28 00:45:00;8;4;0;3;4;10;7;0;5;4;0
2020-08-28 01:00:00;9;8;0;0;0;16;7;3;0;3;0
2020-08-28 01:15:00;8;13;5;0;0;8;6;1;0;0;0
2020-08-28 01:30:00;8;5;0;3;5;6;4;1;0;1;0
2020-08-28 01:45:00;8;5;0;2;1;9;10;3;0;1;1
2020-08-28 02:00:00;7;3;0;6;4;8;1;0;0;2;1
2020-08-28 02:15:00;10;6;1;1;0;4;5;1;1;4;2
2020-08-28 02:30:00;4;2;1;4;2;4;3;1;0;1;0
2020-08-28 02:45:00;5;3;0;3;2;2;3;1;1;5;4
2020-08-28 03:00:00;5;3;0;1;0;7;4;0;2;1;0
2020-08-28 03:15:00;5;5;2;2;1;7;5;0;0;1;1
2020-08-28 03:30:00;5;6;2;1;1;8;4;1;1;2;0
2020-08-28 03:45:00;8;3;0;3;1;10;5;2;2;1;0
2020-08-28 04:00:00;6;3;0;2;1;9;4;0;1;2;0
2020-08-28 04:15:00;9;6;0;2;1;9;6;1;0;1;0
2020-08-28 04:30:00;11;11;2;7;3;18;14;2;0;0;0
2020-08-28 04:45:00;16;19;3;3;3;41;16;4;2;7;4
2020-08-28 05:00:00;26;20;3;5;5;85;54;3;2;8;6
2020-08-28 05:15:00;37;24;10;15;9;130;131;2;3;9;6
2020-08-28 05:30:00;36;34;14;15;9;95;102;5;9;20;9
2020-08-28 05:45:00;66;82;11;31;12;86;83;10;10;17;12
2020-08-28 06:00:00;70;70;9;24;11;74;76;6;9;11;4
2020-08-28 06:15:00;64;59;20;30;16;90;93;6;5;31;13
