DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-07-24 00:00:00;10;12;1;0;16;6;0;0;8;0;0
2020-07-24 00:15:00;13;11;0;0;21;15;0;0;19;0;0
2020-07-24 00:30:00;13;10;2;0;13;8;1;0;11;1;0
2020-07-24 00:45:00;5;10;0;0;11;1;0;0;1;0;0
2020-07-24 01:00:00;13;12;2;0;11;8;0;0;8;0;0
2020-07-24 01:15:00;7;8;0;0;8;2;0;0;5;0;0
2020-07-24 01:30:00;6;5;1;0;7;3;0;0;5;0;0
2020-07-24 01:45:00;8;7;0;0;4;1;0;0;2;0;0
2020-07-24 02:00:00;7;7;0;0;5;7;0;0;8;0;0
2020-07-24 02:15:00;5;4;1;0;4;3;0;0;3;0;0
2020-07-24 02:30:00;7;8;0;0;7;3;0;0;6;0;0
2020-07-24 02:45:00;3;4;0;0;3;4;1;0;5;0;0
2020-07-24 03:00:00;9;9;2;1;5;3;0;0;4;0;0
2020-07-24 03:15:00;5;6;0;0;7;5;1;0;8;0;0
2020-07-24 03:30:00;10;6;0;0;5;3;0;0;2;0;0
2020-07-24 03:45:00;5;6;0;0;3;2;0;0;1;0;0
2020-07-24 04:00:00;10;7;0;1;7;6;1;0;9;0;0
2020-07-24 04:15:00;6;6;0;1;6;5;0;0;9;0;0
2020-07-24 04:30:00;15;9;1;0;17;6;1;0;9;0;0
2020-07-24 04:45:00;9;17;2;1;17;4;0;0;5;0;0
2020-07-24 05:00:00;27;35;4;1;32;11;0;0;21;0;0
2020-07-24 05:15:00;32;22;3;0;33;11;0;0;18;0;0
2020-07-24 05:30:00;57;64;8;1;42;20;1;0;29;0;0
2020-07-24 05:45:00;57;84;15;5;75;34;1;0;34;0;0
2020-07-24 06:00:00;60;88;20;13;69;30;1;0;35;0;0
2020-07-24 06:15:00;69;83;30;6;81;51;6;0;54;0;0
2020-07-24 06:30:00;99;103;28;13;120;84;7;0;90;0;10
2020-07-24 06:45:00;83;102;12;4;103;101;10;0;95;1;6
2020-07-24 07:00:00;76;86;14;9;105;96;5;0;97;1;4
2020-07-24 07:15:00;67;89;13;12;124;140;10;0;139;3;5
2020-07-24 07:30:00;75;118;15;15;121;118;13;0;125;2;7
2020-07-24 07:45:00;87;122;10;10;115;104;8;0;109;4;1
2020-07-24 08:00:00;69;95;13;12;82;77;4;0;79;5;2
2020-07-24 08:15:00;74;103;11;9;80;88;6;0;89;5;1
2020-07-24 08:30:00;61;101;9;8;92;84;7;0;89;3;1
2020-07-24 08:45:00;73;121;14;13;89;82;5;0;91;9;0
2020-07-24 09:00:00;81;96;10;6;81;65;3;0;75;3;5
2020-07-24 09:15:00;80;108;12;15;82;88;6;0;96;5;5
2020-07-24 09:30:00;97;104;13;12;83;77;6;0;78;3;11
2020-07-24 09:45:00;104;157;18;13;77;79;7;0;82;6;5
2020-07-24 10:00:00;98;122;5;29;89;96;7;0;96;8;8
2020-07-24 10:15:00;104;124;10;26;93;92;8;0;105;4;12
2020-07-24 10:30:00;107;107;11;29;96;95;9;0;95;10;11
2020-07-24 10:45:00;99;126;10;36;96;130;10;0;124;10;19
2020-07-24 11:00:00;97;121;17;38;106;99;11;0;102;10;12
2020-07-24 11:15:00;104;116;18;37;85;104;9;0;105;6;24
2020-07-24 11:30:00;85;117;8;55;86;81;5;0;83;6;9
2020-07-24 11:45:00;99;137;14;33;114;104;7;0;112;5;11
2020-07-24 12:00:00;86;123;39;43;109;120;8;0;129;5;22
2020-07-24 12:15:00;105;143;19;24;106;118;4;0;113;3;15
2020-07-24 12:30:00;106;105;4;23;104;112;5;0;121;3;9
2020-07-24 12:45:00;114;137;20;16;110;117;10;0;120;5;4
2020-07-24 13:00:00;109;129;14;11;127;122;11;0;109;7;10
2020-07-24 13:15:00;104;164;17;9;113;134;11;0;127;9;2
2020-07-24 13:30:00;108;133;14;10;116;115;11;0;116;12;8
2020-07-24 13:45:00;92;135;9;8;93;97;10;0;92;8;5
2020-07-24 14:00:00;78;141;21;19;103;115;7;0;119;7;10
2020-07-24 14:15:00;122;139;17;17;105;111;9;0;100;8;5
2020-07-24 14:30:00;115;144;13;5;102;116;9;0;118;2;8
2020-07-24 14:45:00;89;129;10;7;109;118;8;0;115;15;1
2020-07-24 15:00:00;97;133;10;3;99;98;9;0;98;5;13
2020-07-24 15:15:00;114;141;11;5;113;127;12;0;133;13;9
2020-07-24 15:30:00;116;124;11;12;108;122;8;0;126;8;1
2020-07-24 15:45:00;102;125;20;6;97;112;9;0;115;8;3
2020-07-24 16:00:00;112;130;17;6;110;113;5;0;116;14;2
2020-07-24 16:15:00;114;123;13;4;109;105;11;0;114;8;1
2020-07-24 16:30:00;104;112;13;9;119;121;11;0;125;13;63
2020-07-24 16:45:00;92;137;15;5;96;99;7;0;102;8;3
2020-07-24 17:00:00;86;133;12;4;100;111;7;0;116;14;0
2020-07-24 17:15:00;77;160;15;6;114;129;4;0;129;1;11
2020-07-24 17:30:00;74;105;9;5;115;114;2;0;120;4;0
2020-07-24 17:45:00;92;108;17;4;100;108;1;0;105;5;3
2020-07-24 18:00:00;81;105;13;3;112;108;3;0;107;5;32
2020-07-24 18:15:00;69;92;9;2;112;97;3;0;94;2;3
2020-07-24 18:30:00;72;95;9;2;82;95;5;0;92;1;9
2020-07-24 18:45:00;65;90;9;1;104;98;5;0;104;0;3
2020-07-24 19:00:00;69;97;6;2;75;82;6;0;78;1;1
2020-07-24 19:15:00;56;74;10;2;94;77;4;0;71;2;1
2020-07-24 19:30:00;57;59;5;3;75;84;4;0;79;1;0
2020-07-24 19:45:00;50;38;1;1;74;80;5;0;82;0;1
2020-07-24 20:00:00;44;60;3;2;71;64;2;0;65;1;6
2020-07-24 20:15:00;53;61;9;1;63;42;1;0;47;0;8
2020-07-24 20:30:00;54;63;7;0;62;50;2;0;45;1;0
2020-07-24 20:45:00;43;35;2;1;55;45;0;0;45;0;0
2020-07-24 21:00:00;53;52;3;0;57;42;0;0;46;0;0
2020-07-24 21:15:00;36;33;2;0;49;35;1;0;39;0;0
2020-07-24 21:30:00;35;44;3;1;42;40;0;0;35;0;0
2020-07-24 21:45:00;36;29;0;2;48;33;1;0;29;0;0
2020-07-24 22:00:00;45;45;4;2;52;37;2;0;41;0;0
2020-07-24 22:15:00;40;48;4;1;34;26;1;0;29;0;0
2020-07-24 22:30:00;36;44;2;0;41;33;1;0;37;0;0
2020-07-24 22:45:00;21;26;2;0;39;31;2;0;37;0;0
2020-07-24 23:00:00;30;33;0;0;35;28;1;0;34;0;0
2020-07-24 23:15:00;28;23;1;0;28;24;0;0;24;0;0
2020-07-24 23:30:00;23;22;1;0;41;15;1;0;18;0;0
2020-07-24 23:45:00;16;35;2;0;24;13;1;0;16;0;0
