DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-11-06 00:00:00;4;4;9;16;4;1;1;5;0;3;1
2019-11-06 00:15:00;8;14;6;11;8;1;2;4;0;0;1
2019-11-06 00:30:00;9;15;9;17;8;2;1;2;0;5;3
2019-11-06 00:45:00;12;14;11;13;5;1;1;2;0;0;0
2019-11-06 01:00:00;4;7;7;9;5;1;2;0;0;0;1
2019-11-06 01:15:00;6;8;8;8;5;1;0;2;0;0;0
2019-11-06 01:30:00;6;7;5;5;1;1;0;1;0;2;0
2019-11-06 01:45:00;7;7;6;6;1;0;0;1;0;0;1
2019-11-06 02:00:00;8;10;7;8;4;1;0;0;0;2;1
2019-11-06 02:15:00;13;14;3;3;0;0;0;1;0;1;2
2019-11-06 02:30:00;6;8;5;1;2;2;0;1;0;1;0
2019-11-06 02:45:00;4;5;7;9;4;1;1;1;0;0;1
2019-11-06 03:00:00;5;6;4;8;1;2;0;1;0;3;1
2019-11-06 03:15:00;9;9;8;5;6;2;0;0;0;1;2
2019-11-06 03:30:00;6;11;4;6;2;4;1;1;0;0;0
2019-11-06 03:45:00;5;9;4;11;7;1;0;2;0;0;1
2019-11-06 04:00:00;8;10;8;6;3;3;0;0;0;3;1
2019-11-06 04:15:00;20;23;16;14;9;2;0;2;0;2;2
2019-11-06 04:30:00;31;34;16;8;6;3;1;6;0;3;4
2019-11-06 04:45:00;35;37;26;19;10;5;0;4;0;5;8
2019-11-06 05:00:00;49;54;45;21;22;10;5;7;0;9;14
2019-11-06 05:15:00;77;83;78;21;26;18;4;12;0;18;30
2019-11-06 05:30:00;94;110;100;40;32;22;8;22;0;25;30
2019-11-06 05:45:00;96;109;100;47;43;16;8;33;0;27;25
2019-11-06 06:00:00;116;128;110;60;45;18;14;41;0;15;22
2019-11-06 06:15:00;137;160;123;81;64;30;13;41;0;25;44
2019-11-06 06:30:00;176;197;144;82;78;40;29;35;0;37;40
2019-11-06 06:45:00;149;174;144;121;74;45;18;41;0;31;43
2019-11-06 07:00:00;162;201;189;127;104;51;24;30;0;25;48
2019-11-06 07:15:00;153;193;176;143;98;65;46;43;0;48;84
2019-11-06 07:30:00;152;175;147;145;120;92;67;50;0;43;71
2019-11-06 07:45:00;159;182;146;153;116;66;45;51;0;33;63
2019-11-06 08:00:00;161;183;166;117;81;62;41;39;0;40;58
2019-11-06 08:15:00;137;170;156;129;91;38;18;33;0;30;35
2019-11-06 08:30:00;140;166;143;124;92;18;3;50;0;27;41
2019-11-06 08:45:00;137;166;127;114;109;31;19;42;0;40;55
2019-11-06 09:00:00;122;156;111;131;90;29;14;38;0;26;41
2019-11-06 09:15:00;115;142;116;105;87;38;16;35;0;24;27
2019-11-06 09:30:00;120;144;112;115;90;31;15;50;0;19;26
2019-11-06 09:45:00;100;129;99;114;100;34;14;44;0;36;37
2019-11-06 10:00:00;119;157;113;129;96;24;7;40;0;27;26
2019-11-06 10:15:00;95;130;92;119;91;29;17;47;0;21;23
2019-11-06 10:30:00;124;158;116;101;76;30;21;36;0;18;28
2019-11-06 10:45:00;99;130;96;123;96;25;14;40;0;23;29
2019-11-06 11:00:00;104;139;110;109;93;20;9;41;0;26;30
2019-11-06 11:15:00;110;141;122;118;84;26;17;57;0;25;24
2019-11-06 11:30:00;114;148;107;121;97;28;17;54;0;21;29
2019-11-06 11:45:00;93;149;110;125;94;22;13;48;0;29;28
2019-11-06 12:00:00;126;168;104;146;108;17;11;77;0;27;30
2019-11-06 12:15:00;99;134;99;122;97;30;20;60;0;16;16
2019-11-06 12:30:00;102;146;117;126;99;28;11;51;0;24;31
2019-11-06 12:45:00;125;165;126;110;84;36;18;55;0;29;35
2019-11-06 13:00:00;116;166;135;116;108;28;34;63;0;30;31
2019-11-06 13:15:00;133;180;136;138;103;30;41;51;0;31;31
2019-11-06 13:30:00;128;175;130;144;114;30;16;62;0;25;38
2019-11-06 13:45:00;115;162;124;115;96;28;19;71;0;29;33
2019-11-06 14:00:00;114;162;112;156;103;39;7;52;0;27;35
2019-11-06 14:15:00;131;185;132;150;119;43;9;59;0;29;29
2019-11-06 14:30:00;130;177;106;154;124;30;15;75;0;39;44
2019-11-06 14:45:00;114;159;119;159;132;33;25;75;0;25;29
2019-11-06 15:00:00;117;168;110;157;133;22;9;74;0;33;36
2019-11-06 15:15:00;110;168;115;179;130;27;18;95;0;34;44
2019-11-06 15:30:00;120;168;94;178;164;37;12;84;0;36;37
2019-11-06 15:45:00;125;190;120;192;151;33;24;108;0;27;35
2019-11-06 16:00:00;138;209;129;198;171;29;31;83;0;34;38
2019-11-06 16:15:00;124;196;111;168;155;51;20;94;0;33;34
2019-11-06 16:30:00;124;195;139;205;157;28;33;93;0;33;25
2019-11-06 16:45:00;117;182;105;193;158;37;17;130;0;36;36
2019-11-06 17:00:00;113;176;128;175;151;50;19;92;0;40;31
2019-11-06 17:15:00;138;196;117;231;175;27;31;126;0;38;41
2019-11-06 17:30:00;131;188;127;207;179;24;32;100;0;32;44
2019-11-06 17:45:00;100;155;106;207;158;34;23;89;0;32;35
2019-11-06 18:00:00;135;186;125;201;166;51;19;79;0;32;41
2019-11-06 18:15:00;116;173;100;192;161;22;7;89;0;39;41
2019-11-06 18:30:00;96;153;93;155;129;29;16;62;0;33;33
2019-11-06 18:45:00;92;129;94;138;113;27;18;63;0;39;32
2019-11-06 19:00:00;78;111;78;122;92;28;14;47;0;30;30
2019-11-06 19:15:00;76;108;66;113;84;33;16;50;0;30;22
2019-11-06 19:30:00;74;108;87;87;69;25;10;37;0;19;17
2019-11-06 19:45:00;74;119;75;80;67;15;34;42;0;11;12
2019-11-06 20:00:00;70;107;51;84;57;7;9;36;0;24;25
2019-11-06 20:15:00;68;106;63;87;72;24;13;28;0;19;18
2019-11-06 20:30:00;61;84;58;67;56;21;8;31;0;28;14
2019-11-06 20:45:00;63;83;57;66;47;10;4;33;0;21;17
2019-11-06 21:00:00;67;94;73;62;50;10;3;30;0;24;18
2019-11-06 21:15:00;76;108;66;72;38;16;5;20;0;22;14
2019-11-06 21:30:00;72;98;61;54;41;23;7;29;0;19;18
2019-11-06 21:45:00;59;73;38;55;45;12;6;31;0;16;8
2019-11-06 22:00:00;48;75;36;78;65;8;4;45;0;12;13
2019-11-06 22:15:00;52;92;35;59;48;18;3;31;0;14;6
2019-11-06 22:30:00;61;82;37;52;40;4;3;32;0;17;16
2019-11-06 22:45:00;27;41;25;43;34;7;2;18;0;13;16
2019-11-06 23:00:00;40;55;27;39;17;9;0;22;0;9;4
2019-11-06 23:15:00;32;41;29;42;19;2;2;10;0;4;2
2019-11-06 23:30:00;18;29;15;21;12;3;2;7;0;3;1
2019-11-06 23:45:00;17;21;10;17;8;5;3;4;0;4;2
