DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-25 00:00:00;2;6;0;1;0;1;4;5;2;0;3;0;0;0;0;0;0;0
2020-09-25 00:15:00;1;1;1;3;1;6;10;11;2;1;3;2;0;0;0;0;0;0
2020-09-25 00:30:00;0;1;0;2;0;5;1;2;0;0;0;0;0;0;0;0;0;0
2020-09-25 00:45:00;2;2;0;0;0;1;2;2;2;0;2;0;0;0;0;0;0;0
2020-09-25 01:00:00;0;0;0;0;0;1;2;5;4;0;4;1;0;0;0;0;0;0
2020-09-25 01:15:00;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-09-25 01:30:00;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 01:45:00;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 02:00:00;0;0;0;0;0;0;2;1;4;0;4;1;0;0;0;0;0;0
2020-09-25 02:15:00;1;1;0;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 02:30:00;0;0;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 02:45:00;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 03:00:00;1;3;0;0;0;2;2;3;1;0;1;0;0;0;0;0;0;0
2020-09-25 03:15:00;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0
2020-09-25 03:30:00;0;0;0;1;0;2;4;5;1;0;1;0;0;0;0;0;0;0
2020-09-25 03:45:00;1;3;1;1;1;1;1;0;2;0;2;0;0;0;0;0;0;0
2020-09-25 04:00:00;0;0;2;1;2;2;2;2;1;0;2;2;0;0;0;0;0;0
2020-09-25 04:15:00;0;1;1;1;1;0;1;1;0;0;254;1;0;0;0;0;0;0
2020-09-25 04:30:00;0;0;1;0;1;2;1;2;1;0;0;1;0;0;0;0;0;0
2020-09-25 04:45:00;0;4;1;2;1;3;1;4;0;0;259;0;0;0;0;0;0;0
2020-09-25 05:00:00;2;1;2;1;3;3;3;4;2;0;257;0;0;0;0;0;0;0
2020-09-25 05:15:00;6;7;0;1;0;2;2;3;1;1;255;1;0;0;0;0;0;0
2020-09-25 05:30:00;16;18;4;4;5;7;6;3;4;4;0;12;0;0;0;0;0;0
2020-09-25 05:45:00;24;24;7;4;12;6;11;10;1;0;0;254;0;0;0;0;0;0
2020-09-25 06:00:00;29;28;10;7;7;10;17;12;6;6;0;0;0;0;0;0;0;0
2020-09-25 06:15:00;33;35;11;11;17;14;22;22;12;8;0;0;0;0;0;0;0;0
2020-09-25 06:30:00;40;34;7;8;7;17;22;20;20;4;4;0;0;0;0;0;0;1
2020-09-25 06:45:00;32;42;12;11;18;17;27;27;4;0;5;0;0;0;0;0;0;1
2020-09-25 07:00:00;21;26;28;14;31;20;22;25;16;8;23;15;0;0;0;0;0;0
2020-09-25 07:15:00;61;60;33;32;44;43;38;29;14;4;19;11;2;0;0;0;0;3
2020-09-25 07:30:00;18;14;21;10;19;8;8;10;3;1;3;4;0;0;0;0;0;0
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;27;42;17;17;20;21;42;23;16;4;15;12;0;0;0;0;0;0
2020-09-25 09:30:00;17;45;19;17;30;26;40;34;19;9;26;17;0;0;0;1;0;4
2020-09-25 09:45:00;21;61;20;13;21;17;38;28;17;7;27;11;0;0;0;0;0;0
2020-09-25 10:00:00;15;41;16;20;16;25;31;33;14;7;23;13;0;0;0;1;0;0
2020-09-25 10:15:00;12;42;17;8;15;16;49;34;27;9;36;12;0;0;0;0;0;2
2020-09-25 10:30:00;22;51;16;6;18;14;46;45;13;11;29;13;0;0;0;0;0;0
2020-09-25 10:45:00;26;44;29;24;36;27;41;41;19;5;23;255;0;0;0;4;0;1
2020-09-25 11:00:00;22;46;25;21;23;24;50;42;11;4;21;8;0;0;0;1;0;1
2020-09-25 11:15:00;22;51;26;11;25;18;41;36;22;7;30;10;0;0;0;0;0;0
2020-09-25 11:30:00;22;50;24;17;27;24;49;38;20;19;28;28;0;0;2;1;0;2
2020-09-25 11:45:00;16;37;25;14;26;18;44;31;20;9;23;13;1;0;0;0;0;0
2020-09-25 12:00:00;11;47;26;19;26;24;50;46;28;18;272;22;2;0;4;0;0;1
2020-09-25 12:15:00;25;50;17;15;24;26;62;60;33;6;38;13;0;1;0;1;0;9
2020-09-25 12:30:00;21;49;24;18;24;33;60;45;27;10;254;260;0;0;0;0;0;3
2020-09-25 12:45:00;28;50;24;33;30;38;66;61;23;15;0;0;0;0;0;29;0;2
2020-09-25 13:00:00;22;58;18;19;24;31;79;57;38;25;0;0;0;1;0;1;0;2
2020-09-25 13:15:00;26;46;19;19;20;26;69;60;22;9;0;0;0;2;0;2;0;0
2020-09-25 13:30:00;16;43;13;18;22;16;45;33;28;8;0;0;6;0;0;0;0;0
2020-09-25 13:45:00;23;53;19;21;22;30;48;34;23;8;28;0;0;1;0;5;0;0
2020-09-25 14:00:00;14;51;26;18;28;26;41;51;36;18;51;21;1;0;1;4;0;1
2020-09-25 14:15:00;22;67;13;12;14;14;48;37;26;10;36;16;0;0;0;0;0;0
2020-09-25 14:30:00;18;50;25;22;28;32;52;42;14;11;27;12;0;0;0;0;0;1
2020-09-25 14:45:00;27;48;28;18;28;24;45;44;18;11;23;20;0;0;0;0;0;3
2020-09-25 15:00:00;9;41;22;17;26;25;49;41;23;12;39;19;3;0;1;5;0;0
2020-09-25 15:15:00;18;55;22;20;22;21;41;51;25;9;36;21;1;0;0;1;0;2
2020-09-25 15:30:00;18;49;19;19;19;25;51;47;25;14;37;22;1;0;0;0;0;0
2020-09-25 15:45:00;31;68;18;18;19;24;52;41;29;6;41;16;0;2;0;0;0;0
2020-09-25 16:00:00;12;42;17;15;15;21;41;39;25;10;36;16;0;3;0;1;2;0
2020-09-25 16:15:00;12;49;11;14;15;17;35;43;21;3;30;12;3;0;0;2;0;0
2020-09-25 16:30:00;14;47;28;13;28;21;44;44;18;8;28;254;0;0;0;0;0;4
2020-09-25 16:45:00;18;51;25;22;31;28;49;32;16;14;23;0;0;0;0;0;0;0
2020-09-25 17:00:00;27;39;8;20;10;27;60;41;15;9;22;0;0;0;0;0;2;1
2020-09-25 17:15:00;12;46;13;18;14;26;52;35;13;7;23;11;0;0;0;1;0;4
2020-09-25 17:30:00;15;37;13;13;19;20;55;48;15;8;28;9;0;0;0;1;0;0
2020-09-25 17:45:00;15;39;13;29;18;28;41;33;16;7;22;7;1;0;0;0;0;0
2020-09-25 18:00:00;15;39;11;18;14;27;39;45;15;4;19;5;1;0;0;0;0;0
2020-09-25 18:15:00;12;44;12;17;15;21;35;37;17;8;21;9;0;0;0;1;0;2
2020-09-25 18:30:00;17;38;16;20;18;25;28;36;7;8;14;12;0;0;0;0;0;0
2020-09-25 18:45:00;17;40;16;23;20;23;42;19;15;16;27;23;1;1;1;0;0;0
2020-09-25 19:00:00;12;17;12;21;17;28;39;26;20;6;27;8;3;0;2;0;0;1
2020-09-25 19:15:00;20;28;15;18;18;31;38;25;6;3;15;255;0;0;0;20;0;0
2020-09-25 19:30:00;17;25;18;19;24;25;41;35;14;2;20;0;0;0;0;0;0;0
2020-09-25 19:45:00;14;21;15;22;19;24;43;25;13;7;18;0;0;0;0;5;0;0
2020-09-25 20:00:00;14;38;14;15;12;21;37;36;18;9;25;0;0;0;0;0;0;0
2020-09-25 20:15:00;8;26;14;9;14;15;31;36;9;4;15;0;0;0;0;0;0;0
2020-09-25 20:30:00;11;30;14;11;15;14;20;20;8;6;12;5;1;0;1;0;0;0
2020-09-25 20:45:00;17;28;9;11;11;11;25;17;10;7;12;254;0;0;0;0;0;0
2020-09-25 21:00:00;9;24;8;11;7;14;16;29;7;2;9;0;1;0;0;20;0;0
2020-09-25 21:15:00;6;18;6;11;6;12;15;20;14;7;20;9;2;0;2;0;0;0
2020-09-25 21:30:00;5;13;4;3;3;7;25;22;12;3;19;3;0;0;0;0;0;0
2020-09-25 21:45:00;9;14;2;6;1;7;25;24;14;5;19;13;0;0;0;0;0;2
2020-09-25 22:00:00;4;15;5;7;7;8;15;22;11;4;14;6;0;0;0;0;0;0
2020-09-25 22:15:00;7;15;4;8;4;11;17;13;9;3;10;7;0;0;0;0;0;0
2020-09-25 22:30:00;4;12;6;8;6;9;12;18;9;2;14;7;0;0;0;0;0;0
2020-09-25 22:45:00;4;8;4;6;5;8;18;16;13;4;21;6;0;0;0;0;0;0
2020-09-25 23:00:00;9;20;5;9;4;12;21;21;9;6;13;10;0;1;0;0;0;0
2020-09-25 23:15:00;6;13;4;4;4;3;16;13;5;3;7;6;0;0;0;0;0;0
2020-09-25 23:30:00;1;7;3;6;3;7;14;10;6;2;8;3;0;0;0;0;0;0
2020-09-25 23:45:00;2;14;9;4;9;9;12;7;3;2;6;1;0;0;0;0;0;0
