DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-18 00:00:00;3;8;0;0;0;0;5;7;0;0;0;1;0;0;0;0;0;0
2020-09-18 00:15:00;0;4;0;1;0;2;4;7;0;0;0;0;0;0;0;0;0;0
2020-09-18 00:30:00;2;3;1;0;1;0;3;4;2;0;2;1;0;0;0;0;0;0
2020-09-18 00:45:00;2;2;0;0;0;0;2;2;2;0;2;1;0;0;0;0;0;0
2020-09-18 01:00:00;0;0;1;0;1;1;1;1;1;1;3;2;0;0;0;0;0;0
2020-09-18 01:15:00;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0
2020-09-18 01:30:00;1;1;0;0;0;0;3;5;1;0;1;1;0;0;0;0;0;0
2020-09-18 01:45:00;2;2;0;0;0;2;5;4;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:00:00;0;1;1;0;1;2;1;1;2;0;2;3;0;0;0;0;0;0
2020-09-18 02:15:00;1;0;1;2;1;3;2;5;0;0;0;0;0;0;0;0;0;0
2020-09-18 02:30:00;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2020-09-18 02:45:00;1;1;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;0
2020-09-18 03:00:00;2;2;0;0;0;2;1;2;5;4;6;5;0;0;0;0;0;0
2020-09-18 03:15:00;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-18 03:30:00;1;1;2;1;2;1;2;2;1;0;1;1;0;0;0;0;0;0
2020-09-18 03:45:00;0;0;2;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-09-18 04:00:00;1;3;2;1;2;2;0;0;1;0;1;3;0;0;0;0;0;0
2020-09-18 04:15:00;1;2;2;1;3;1;0;0;1;0;1;1;0;0;0;0;0;0
2020-09-18 04:30:00;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-18 04:45:00;0;1;1;2;1;3;1;3;0;0;0;0;0;0;0;0;0;0
2020-09-18 05:00:00;0;0;4;0;3;1;3;4;2;1;5;2;0;0;0;0;0;0
2020-09-18 05:15:00;5;5;0;1;0;2;4;4;1;4;2;5;0;0;0;0;0;0
2020-09-18 05:30:00;11;11;5;4;6;5;7;10;1;4;1;6;0;0;0;0;0;0
2020-09-18 05:45:00;24;20;2;4;5;7;9;8;6;3;5;7;0;0;0;0;0;0
2020-09-18 06:00:00;27;25;8;6;9;9;18;14;3;3;4;10;0;0;0;0;0;0
2020-09-18 06:15:00;34;33;10;12;13;17;16;20;7;1;9;3;0;0;0;0;0;0
2020-09-18 06:30:00;23;27;10;8;13;10;20;25;5;2;9;8;0;0;0;0;0;0
2020-09-18 06:45:00;28;26;17;10;19;11;10;14;8;2;9;6;0;0;0;0;0;0
2020-09-18 07:00:00;32;32;29;16;28;24;23;34;16;6;17;14;0;1;0;3;0;1
2020-09-18 07:15:00;88;60;70;35;68;37;30;47;5;3;5;12;0;1;0;0;0;1
2020-09-18 07:30:00;85;52;63;47;50;46;52;59;10;1;12;5;2;0;7;0;0;2
2020-09-18 07:45:00;48;45;46;28;44;38;52;50;18;9;26;10;1;1;0;1;0;1
2020-09-18 08:00:00;24;48;30;19;29;17;40;38;20;2;23;11;0;0;0;0;0;1
2020-09-18 08:15:00;33;50;17;9;20;13;26;27;17;4;21;11;0;1;0;0;0;0
2020-09-18 08:30:00;22;43;25;20;30;23;39;33;17;5;23;11;0;0;0;0;0;0
2020-09-18 08:45:00;33;53;25;12;22;16;35;33;21;9;18;9;0;0;0;1;0;0
2020-09-18 09:00:00;23;29;12;19;16;21;28;36;17;1;18;6;0;0;0;1;0;0
2020-09-18 09:15:00;24;31;25;26;24;30;41;28;17;2;22;10;1;0;0;0;0;0
2020-09-18 09:30:00;19;30;22;15;24;20;42;30;18;8;19;13;0;0;0;0;0;0
2020-09-18 09:45:00;19;32;15;22;15;23;35;28;20;9;29;16;0;0;0;6;0;0
2020-09-18 10:00:00;19;39;16;17;18;22;35;37;22;10;25;15;0;0;0;3;0;0
2020-09-18 10:15:00;16;30;12;20;14;24;34;33;24;6;28;9;0;0;0;4;0;1
2020-09-18 10:30:00;26;43;17;18;20;21;43;35;21;2;24;5;0;1;0;0;1;0
2020-09-18 10:45:00;27;45;24;21;23;24;38;32;21;12;29;14;0;0;0;5;0;0
2020-09-18 11:00:00;24;48;19;22;23;26;55;39;27;12;25;15;0;2;0;0;0;0
2020-09-18 11:15:00;23;58;21;19;24;23;49;46;29;16;31;21;0;0;0;0;0;0
2020-09-18 11:30:00;16;42;17;14;20;32;40;33;26;13;33;14;0;0;0;6;0;3
2020-09-18 11:45:00;11;32;17;14;20;19;40;35;21;13;23;13;2;0;0;5;0;1
2020-09-18 12:00:00;10;40;28;22;27;22;49;39;36;20;45;260;3;2;0;0;2;14
2020-09-18 12:15:00;18;35;16;19;18;21;51;35;22;24;30;4;2;2;0;0;0;0
2020-09-18 12:30:00;20;45;23;16;21;29;46;40;33;10;35;18;0;1;0;1;1;0
2020-09-18 12:45:00;31;48;16;17;19;25;77;61;44;28;51;40;0;0;0;5;0;2
2020-09-18 13:00:00;24;52;24;21;25;26;63;60;63;40;68;51;1;1;0;1;0;3
2020-09-18 13:15:00;17;47;12;16;13;22;56;61;43;20;39;26;0;3;0;4;1;0
2020-09-18 13:30:00;17;28;15;21;21;24;36;35;32;7;33;14;0;1;0;0;0;0
2020-09-18 13:45:00;15;36;17;16;21;19;60;39;36;16;43;23;3;0;10;6;0;0
2020-09-18 14:00:00;12;25;12;14;15;16;43;41;41;15;42;20;0;0;0;0;0;1
2020-09-18 14:15:00;16;44;18;16;17;22;46;53;29;14;42;21;0;0;0;2;0;4
2020-09-18 14:30:00;19;30;29;23;28;29;55;43;33;9;43;15;2;3;0;0;3;10
2020-09-18 14:45:00;22;44;15;25;16;31;42;41;26;8;33;14;0;0;0;1;0;1
2020-09-18 15:00:00;13;21;28;18;27;21;40;25;46;13;46;18;0;0;0;11;0;8
2020-09-18 15:15:00;17;34;18;14;19;24;60;43;36;7;40;11;0;0;0;0;0;0
2020-09-18 15:30:00;14;47;20;24;21;23;52;44;32;8;34;14;2;0;3;1;0;0
2020-09-18 15:45:00;22;38;25;13;21;17;62;34;33;7;39;14;0;1;0;0;1;1
2020-09-18 16:00:00;16;42;15;11;15;14;36;35;25;8;32;11;0;1;0;0;0;0
