DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-09-28 00:00:00;0;0;0;0;0;0;0;0
2020-09-28 00:15:00;0;5;1;0;1;0;0;0
2020-09-28 00:30:00;0;1;2;0;0;0;0;0
2020-09-28 00:45:00;0;4;1;0;0;0;0;0
2020-09-28 01:00:00;0;3;1;0;0;0;0;0
2020-09-28 01:15:00;0;1;0;0;0;0;0;0
2020-09-28 01:30:00;0;1;1;0;0;0;0;0
2020-09-28 01:45:00;0;0;0;0;0;0;0;0
2020-09-28 02:00:00;0;3;0;0;0;0;0;0
2020-09-28 02:15:00;0;0;0;0;0;0;0;0
2020-09-28 02:30:00;0;0;0;0;0;0;0;0
2020-09-28 02:45:00;0;0;1;1;0;0;0;0
2020-09-28 03:00:00;0;1;0;0;0;0;0;0
2020-09-28 03:15:00;0;0;0;0;0;0;0;0
2020-09-28 03:30:00;0;1;0;0;0;0;0;0
2020-09-28 03:45:00;0;0;0;0;0;0;0;0
2020-09-28 04:00:00;0;1;1;0;0;0;0;0
2020-09-28 04:15:00;0;1;1;0;0;0;0;0
2020-09-28 04:30:00;0;3;0;0;0;0;0;0
2020-09-28 04:45:00;1;3;1;1;0;0;0;0
2020-09-28 05:00:00;3;1;11;2;0;0;0;0
2020-09-28 05:15:00;1;8;23;2;2;0;0;0
2020-09-28 05:30:00;7;32;39;10;4;0;0;0
2020-09-28 05:45:00;4;15;23;5;6;0;0;0
2020-09-28 06:00:00;3;7;26;1;258;0;0;0
2020-09-28 06:15:00;6;13;28;2;10;0;0;0
2020-09-28 06:30:00;1;19;80;3;4;0;0;0
2020-09-28 06:45:00;3;30;95;7;259;0;0;0
2020-09-28 07:00:00;3;13;47;13;11;0;0;0
2020-09-28 07:15:00;0;17;54;6;11;0;0;0
2020-09-28 07:30:00;6;17;68;11;7;0;0;0
2020-09-28 07:45:00;2;27;87;14;279;0;0;0
2020-09-28 08:00:00;4;18;53;14;263;0;2;0
2020-09-28 08:15:00;2;19;52;11;17;0;0;1
2020-09-28 08:30:00;4;22;47;5;12;1;0;0
2020-09-28 08:45:00;5;16;36;6;11;0;1;0
2020-09-28 09:00:00;1;23;25;13;12;0;0;0
2020-09-28 09:15:00;1;6;20;2;11;0;0;0
2020-09-28 09:30:00;4;28;30;8;5;0;0;0
2020-09-28 09:45:00;6;17;28;3;257;0;0;0
2020-09-28 10:00:00;3;15;18;9;10;0;0;0
2020-09-28 10:15:00;3;14;9;4;266;0;0;0
2020-09-28 10:30:00;7;23;14;6;11;0;0;0
2020-09-28 10:45:00;5;21;6;3;6;0;0;0
2020-09-28 11:00:00;3;23;8;2;264;0;0;0
2020-09-28 11:15:00;1;12;15;2;266;0;0;0
2020-09-28 11:30:00;2;24;17;3;6;0;0;0
2020-09-28 11:45:00;1;20;10;5;7;0;0;0
2020-09-28 12:00:00;2;22;9;2;19;0;4;0
2020-09-28 12:15:00;3;15;20;3;10;0;0;0
2020-09-28 12:30:00;4;26;14;5;261;1;0;0
2020-09-28 12:45:00;3;21;23;7;13;0;0;0
2020-09-28 13:00:00;7;23;24;7;15;0;0;0
2020-09-28 13:15:00;9;35;29;2;273;0;0;0
2020-09-28 13:30:00;3;28;27;9;4;0;0;0
2020-09-28 13:45:00;7;31;34;6;16;0;1;0
2020-09-28 14:00:00;7;56;38;7;17;0;0;0
2020-09-28 14:15:00;4;49;28;9;17;0;0;0
2020-09-28 14:30:00;8;40;22;2;10;0;0;0
2020-09-28 14:45:00;4;38;23;7;10;0;3;0
2020-09-28 15:00:00;8;63;26;2;260;0;0;0
2020-09-28 15:15:00;3;82;17;3;13;0;2;0
2020-09-28 15:30:00;7;50;21;7;10;2;0;0
2020-09-28 15:45:00;4;36;12;5;5;0;0;0
2020-09-28 16:00:00;6;64;12;5;16;0;0;0
2020-09-28 16:15:00;5;48;17;3;10;0;0;0
2020-09-28 16:30:00;3;46;9;4;14;0;0;0
2020-09-28 16:45:00;3;45;10;3;14;0;0;0
2020-09-28 17:00:00;3;54;10;6;9;0;0;0
2020-09-28 17:15:00;3;46;14;3;18;0;0;0
2020-09-28 17:30:00;5;53;14;7;10;0;0;0
2020-09-28 17:45:00;1;40;7;2;11;0;0;0
2020-09-28 18:00:00;0;26;10;4;9;0;0;0
2020-09-28 18:15:00;0;37;9;5;4;0;0;0
2020-09-28 18:30:00;2;37;12;3;10;0;0;0
2020-09-28 18:45:00;2;29;8;6;6;0;0;0
2020-09-28 19:00:00;1;30;13;7;5;0;0;0
2020-09-28 19:15:00;0;11;3;2;0;0;0;0
2020-09-28 19:30:00;0;14;7;1;263;1;0;0
2020-09-28 19:45:00;0;6;7;1;255;0;0;0
2020-09-28 20:00:00;0;9;1;0;1;0;0;0
2020-09-28 20:15:00;1;11;7;0;0;0;0;0
2020-09-28 20:30:00;0;10;2;1;1;0;0;0
2020-09-28 20:45:00;1;12;4;0;4;0;0;0
2020-09-28 21:00:00;1;15;13;2;1;0;0;0
2020-09-28 21:15:00;1;22;11;2;0;0;0;0
2020-09-28 21:30:00;4;13;6;0;3;0;0;0
2020-09-28 21:45:00;2;31;11;1;11;0;0;0
2020-09-28 22:00:00;1;49;18;1;11;0;0;0
2020-09-28 22:15:00;0;4;6;0;4;0;0;0
2020-09-28 22:30:00;0;5;0;0;0;0;0;0
2020-09-28 22:45:00;0;5;3;3;0;0;0;0
2020-09-28 23:00:00;0;0;0;0;1;0;0;0
2020-09-28 23:15:00;0;3;1;1;0;0;0;0
2020-09-28 23:30:00;0;1;1;1;0;0;0;0
2020-09-28 23:45:00;1;2;2;0;0;0;0;0
