DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-11-13 00:00:00;11;8;1;0;0;5;17;7
2019-11-13 00:15:00;7;12;2;1;1;6;18;12
2019-11-13 00:30:00;8;8;4;0;0;5;16;14
2019-11-13 00:45:00;5;4;2;1;0;3;16;4
2019-11-13 01:00:00;5;7;4;1;0;4;13;9
2019-11-13 01:15:00;7;4;1;2;2;4;10;3
2019-11-13 01:30:00;4;2;0;1;2;3;9;4
2019-11-13 01:45:00;6;4;3;1;1;1;7;4
2019-11-13 02:00:00;7;2;0;1;1;3;11;6
2019-11-13 02:15:00;11;8;1;1;2;3;5;1
2019-11-13 02:30:00;5;1;0;0;0;1;9;5
2019-11-13 02:45:00;9;4;0;0;0;5;8;4
2019-11-13 03:00:00;7;6;0;1;1;1;9;8
2019-11-13 03:15:00;8;10;1;1;1;4;8;2
2019-11-13 03:30:00;6;3;0;2;1;2;4;2
2019-11-13 03:45:00;5;1;1;0;0;2;8;6
2019-11-13 04:00:00;8;6;2;2;2;2;8;5
2019-11-13 04:15:00;15;11;3;2;2;6;12;5
2019-11-13 04:30:00;19;10;2;4;2;12;15;5
2019-11-13 04:45:00;29;20;3;1;1;7;25;12
2019-11-13 05:00:00;25;18;2;2;2;12;30;21
2019-11-13 05:15:00;38;25;8;3;5;13;46;24
2019-11-13 05:30:00;59;38;10;4;6;24;72;31
2019-11-13 05:45:00;106;73;23;8;13;40;81;37
2019-11-13 06:00:00;70;63;14;8;7;52;85;60
2019-11-13 06:15:00;105;80;20;2;13;73;74;59
2019-11-13 06:30:00;130;128;35;23;20;93;98;76
2019-11-13 06:45:00;165;167;32;18;22;117;103;80
2019-11-13 07:00:00;122;166;28;26;29;149;127;84
2019-11-13 07:15:00;155;179;40;28;26;171;139;103
2019-11-13 07:30:00;153;188;36;34;41;180;135;105
2019-11-13 07:45:00;194;255;51;32;41;151;117;103
2019-11-13 08:00:00;154;201;37;38;49;140;116;74
2019-11-13 08:15:00;145;191;31;23;38;141;105;88
2019-11-13 08:30:00;131;194;29;27;39;122;96;67
2019-11-13 08:45:00;110;236;29;24;35;122;110;62
2019-11-13 09:00:00;83;228;26;22;26;100;102;61
2019-11-13 09:15:00;123;128;21;22;18;86;109;74
2019-11-13 09:30:00;113;110;21;22;16;86;106;84
2019-11-13 09:45:00;109;106;23;15;20;72;107;78
2019-11-13 10:00:00;120;117;21;14;21;84;111;74
2019-11-13 10:15:00;108;117;29;16;23;74;116;82
2019-11-13 10:30:00;114;135;27;13;14;65;122;87
2019-11-13 10:45:00;126;108;22;19;22;81;113;92
2019-11-13 11:00:00;111;115;28;15;19;73;122;76
2019-11-13 11:15:00;131;122;25;19;25;69;106;94
2019-11-13 11:30:00;122;117;25;18;20;72;125;116
2019-11-13 11:45:00;121;131;37;15;21;70;119;96
2019-11-13 12:00:00;118;134;24;14;14;50;145;108
2019-11-13 12:15:00;114;107;40;17;17;64;116;96
2019-11-13 12:30:00;115;109;31;16;11;74;121;103
2019-11-13 12:45:00;100;97;27;17;15;75;119;86
2019-11-13 13:00:00;116;120;39;16;26;72;118;101
2019-11-13 13:15:00;119;122;44;15;16;91;142;105
2019-11-13 13:30:00;125;123;32;18;15;72;131;104
2019-11-13 13:45:00;152;142;33;21;25;82;130;99
2019-11-13 14:00:00;123;135;41;22;16;76;133;100
2019-11-13 14:15:00;137;135;41;16;16;65;126;112
2019-11-13 14:30:00;135;125;45;13;12;59;145;114
2019-11-13 14:45:00;122;131;33;20;24;77;140;105
2019-11-13 15:00:00;150;147;39;17;18;81;158;96
2019-11-13 15:15:00;138;123;37;16;12;72;153;147
2019-11-13 15:30:00;150;142;38;16;20;100;147;115
2019-11-13 15:45:00;165;165;60;21;17;98;143;116
2019-11-13 16:00:00;169;147;70;21;21;102;181;133
2019-11-13 16:15:00;173;161;63;19;20;97;176;140
2019-11-13 16:30:00;169;146;70;23;19;109;218;150
2019-11-13 16:45:00;173;139;72;21;23;94;179;140
2019-11-13 17:00:00;160;151;71;21;27;109;182;154
2019-11-13 17:15:00;131;130;61;14;12;90;212;157
2019-11-13 17:30:00;127;122;57;15;20;84;167;129
2019-11-13 17:45:00;129;121;41;27;20;86;154;108
2019-11-13 18:00:00;102;95;39;14;16;81;155;113
2019-11-13 18:15:00;104;104;38;17;21;87;163;123
2019-11-13 18:30:00;81;74;34;10;15;84;131;90
2019-11-13 18:45:00;77;74;29;16;7;76;132;80
2019-11-13 19:00:00;67;65;32;14;10;78;108;82
2019-11-13 19:15:00;71;72;22;13;8;76;90;55
2019-11-13 19:30:00;65;54;16;11;11;67;100;43
2019-11-13 19:45:00;49;45;17;6;6;46;82;51
2019-11-13 20:00:00;36;44;15;7;7;31;87;44
2019-11-13 20:15:00;43;36;18;8;9;36;62;37
2019-11-13 20:30:00;45;41;20;4;4;30;54;36
2019-11-13 20:45:00;33;24;11;6;2;25;53;22
2019-11-13 21:00:00;50;38;14;3;2;26;65;23
2019-11-13 21:15:00;33;19;17;5;4;25;59;26
2019-11-13 21:30:00;43;35;20;5;6;22;32;30
2019-11-13 21:45:00;34;25;12;6;6;26;35;27
2019-11-13 22:00:00;41;39;11;3;2;15;44;19
2019-11-13 22:15:00;43;43;14;6;6;29;34;22
2019-11-13 22:30:00;31;23;17;6;7;22;23;14
2019-11-13 22:45:00;27;27;11;2;2;13;25;13
2019-11-13 23:00:00;17;21;7;4;4;17;33;17
2019-11-13 23:15:00;16;18;5;2;3;14;31;16
2019-11-13 23:30:00;14;8;3;2;1;20;22;12
2019-11-13 23:45:00;18;8;3;2;2;10;26;9
