DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-12-24 00:00:00;3;2;1;0;0;0;0
2020-12-24 00:15:00;0;0;0;0;1;1;0
2020-12-24 00:30:00;0;0;0;1;1;0;0
2020-12-24 00:45:00;1;1;1;2;1;1;0
2020-12-24 01:00:00;0;0;0;4;2;1;0
2020-12-24 01:15:00;0;0;0;0;2;1;0
2020-12-24 01:30:00;1;1;0;0;1;1;0
2020-12-24 01:45:00;0;1;1;0;0;1;0
2020-12-24 02:00:00;0;0;0;0;1;0;0
2020-12-24 02:15:00;2;2;2;0;2;6;0
2020-12-24 02:30:00;0;0;0;0;2;0;0
2020-12-24 02:45:00;1;0;0;0;3;1;0
2020-12-24 03:00:00;1;0;0;0;1;1;0
2020-12-24 03:15:00;1;1;0;0;2;1;0
2020-12-24 03:30:00;0;0;0;0;1;0;0
2020-12-24 03:45:00;2;4;0;1;0;0;0
2020-12-24 04:00:00;1;0;0;1;2;1;0
2020-12-24 04:15:00;4;2;1;0;1;0;0
2020-12-24 04:30:00;3;2;0;0;6;1;0
2020-12-24 04:45:00;4;3;2;0;4;1;0
2020-12-24 05:00:00;5;1;1;2;8;3;0
2020-12-24 05:15:00;7;6;3;1;9;5;0
2020-12-24 05:30:00;9;8;5;1;6;1;0
2020-12-24 05:45:00;9;4;1;1;14;2;0
2020-12-24 06:00:00;10;3;1;3;7;2;0
2020-12-24 06:15:00;5;2;1;3;4;7;0
2020-12-24 06:30:00;7;8;7;2;4;2;0
2020-12-24 06:45:00;15;6;7;4;9;9;0
2020-12-24 07:00:00;10;7;4;3;8;4;0
2020-12-24 07:15:00;9;10;8;3;11;2;0
2020-12-24 07:30:00;12;15;10;6;12;10;0
2020-12-24 07:45:00;9;9;9;11;10;9;0
2020-12-24 08:00:00;11;10;6;2;20;13;0
2020-12-24 08:15:00;9;10;7;4;15;7;0
2020-12-24 08:30:00;13;12;7;6;21;8;0
2020-12-24 08:45:00;19;16;16;12;25;18;0
2020-12-24 09:00:00;23;16;11;14;19;16;0
2020-12-24 09:15:00;18;17;16;8;22;14;0
2020-12-24 09:30:00;20;8;6;9;26;7;0
2020-12-24 09:45:00;32;19;15;13;35;14;0
2020-12-24 10:00:00;28;23;20;15;36;13;0
2020-12-24 10:15:00;40;27;19;10;24;12;0
2020-12-24 10:30:00;38;22;18;21;28;15;0
2020-12-24 10:45:00;27;18;14;77;21;11;0
2020-12-24 11:00:00;38;15;12;11;41;18;1
2020-12-24 11:15:00;33;15;13;13;39;19;0
2020-12-24 11:30:00;31;16;15;17;50;23;0
2020-12-24 11:45:00;36;28;24;11;38;13;0
2020-12-24 12:00:00;36;25;20;11;48;21;0
2020-12-24 12:15:00;40;18;14;8;36;11;0
2020-12-24 12:30:00;27;11;8;11;33;15;0
2020-12-24 12:45:00;34;13;10;6;39;17;0
2020-12-24 13:00:00;33;22;17;10;34;12;0
2020-12-24 13:15:00;31;18;19;13;39;16;0
2020-12-24 13:30:00;26;15;8;7;45;9;0
2020-12-24 13:45:00;38;15;13;6;39;22;0
2020-12-24 14:00:00;34;15;11;8;40;11;0
2020-12-24 14:15:00;31;14;10;9;49;19;0
2020-12-24 14:30:00;39;21;16;4;33;14;0
2020-12-24 14:45:00;26;13;10;8;38;11;0
2020-12-24 15:00:00;26;14;10;8;29;7;0
2020-12-24 15:15:00;22;7;1;1;24;10;0
2020-12-24 15:30:00;29;12;8;8;28;11;0
2020-12-24 15:45:00;36;21;20;9;32;11;0
2020-12-24 16:00:00;28;15;14;6;33;12;0
2020-12-24 16:15:00;25;13;9;5;26;11;0
2020-12-24 16:30:00;25;17;12;3;21;7;0
2020-12-24 16:45:00;17;9;6;1;23;7;0
2020-12-24 17:00:00;13;6;6;5;23;4;0
2020-12-24 17:15:00;10;9;8;3;23;8;0
2020-12-24 17:30:00;13;5;4;2;11;9;0
2020-12-24 17:45:00;12;9;9;0;8;4;0
2020-12-24 18:00:00;13;5;2;6;10;3;0
2020-12-24 18:15:00;8;4;5;1;5;4;0
2020-12-24 18:30:00;12;3;4;3;2;4;0
2020-12-24 18:45:00;6;4;4;2;7;2;0
2020-12-24 19:00:00;4;4;3;1;15;5;0
2020-12-24 19:15:00;8;4;2;0;10;3;0
2020-12-24 19:30:00;12;5;4;0;9;2;0
2020-12-24 19:45:00;20;11;9;9;14;4;0
2020-12-24 20:00:00;14;10;10;3;20;7;0
2020-12-24 20:15:00;22;13;12;3;31;5;0
2020-12-24 20:30:00;36;17;16;10;28;4;0
2020-12-24 20:45:00;30;23;18;4;21;8;0
2020-12-24 21:00:00;5;2;2;1;7;1;0
2020-12-24 21:15:00;3;3;2;0;2;0;0
2020-12-24 21:30:00;1;1;0;1;5;1;0
2020-12-24 21:45:00;0;0;0;1;0;0;0
2020-12-24 22:00:00;0;2;2;0;3;0;0
2020-12-24 22:15:00;0;2;2;3;0;0;0
2020-12-24 22:30:00;1;2;2;0;2;0;0
2020-12-24 22:45:00;3;1;1;0;1;0;0
2020-12-24 23:00:00;0;0;0;0;0;0;0
2020-12-24 23:15:00;0;0;0;2;1;1;0
2020-12-24 23:30:00;0;0;0;0;0;0;0
2020-12-24 23:45:00;4;0;0;0;0;0;0
