DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-01 00:00:00;14;7;9;1;1;25;12;0;0
2019-11-01 00:15:00;27;34;31;14;3;32;17;3;6
2019-11-01 00:30:00;19;16;14;4;1;24;10;0;0
2019-11-01 00:45:00;18;17;14;2;0;20;11;1;2
2019-11-01 01:00:00;13;11;11;3;0;21;13;0;1
2019-11-01 01:15:00;18;14;8;2;0;20;10;3;3
2019-11-01 01:30:00;17;14;11;4;1;7;9;0;1
2019-11-01 01:45:00;12;5;5;3;0;15;7;2;3
2019-11-01 02:00:00;11;14;8;4;1;13;8;0;0
2019-11-01 02:15:00;14;9;8;4;0;14;11;1;2
2019-11-01 02:30:00;13;8;6;3;1;18;9;0;0
2019-11-01 02:45:00;13;5;6;3;2;6;11;3;6
2019-11-01 03:00:00;17;11;10;5;2;6;4;0;1
2019-11-01 03:15:00;15;12;7;3;0;11;8;1;4
2019-11-01 03:30:00;17;15;5;4;0;11;3;2;3
2019-11-01 03:45:00;20;9;6;4;0;12;6;2;2
2019-11-01 04:00:00;7;6;9;2;4;6;5;1;3
2019-11-01 04:15:00;6;3;7;2;0;6;8;0;0
2019-11-01 04:30:00;4;3;5;3;2;5;4;0;0
2019-11-01 04:45:00;10;2;7;4;0;6;6;1;2
2019-11-01 05:00:00;1;4;7;4;1;6;3;3;2
2019-11-01 05:15:00;7;8;8;1;0;4;6;0;0
2019-11-01 05:30:00;10;6;9;2;1;19;10;3;3
2019-11-01 05:45:00;9;11;10;4;0;20;15;2;4
2019-11-01 06:00:00;12;11;10;2;2;9;10;0;0
2019-11-01 06:15:00;11;6;12;3;0;9;14;0;0
2019-11-01 06:30:00;16;10;7;1;3;15;12;2;2
2019-11-01 06:45:00;10;7;6;1;0;8;4;1;1
2019-11-01 07:00:00;8;8;13;5;1;20;12;1;3
2019-11-01 07:15:00;12;8;3;2;1;16;2;1;2
2019-11-01 07:30:00;15;5;12;2;1;16;17;2;6
2019-11-01 07:45:00;16;9;16;6;3;27;18;2;3
2019-11-01 08:00:00;16;12;15;4;2;22;18;2;3
2019-11-01 08:15:00;19;14;15;3;2;34;13;5;7
2019-11-01 08:30:00;31;23;29;9;3;23;15;4;9
2019-11-01 08:45:00;31;22;29;7;2;42;24;10;14
2019-11-01 09:00:00;29;24;20;8;4;49;22;7;5
2019-11-01 09:15:00;25;13;32;3;9;41;34;5;5
2019-11-01 09:30:00;29;29;24;9;8;42;29;12;16
2019-11-01 09:45:00;34;40;32;15;10;63;46;5;5
2019-11-01 10:00:00;38;40;45;11;9;68;43;11;19
2019-11-01 10:15:00;47;46;46;11;8;63;36;10;14
2019-11-01 10:30:00;41;46;39;13;6;65;31;8;13
2019-11-01 10:45:00;43;38;33;12;10;61;37;5;9
2019-11-01 11:00:00;29;36;51;8;8;72;53;8;15
2019-11-01 11:15:00;48;40;46;16;7;64;45;10;13
2019-11-01 11:30:00;56;69;51;16;8;64;32;10;17
2019-11-01 11:45:00;44;59;36;11;9;62;48;9;10
2019-11-01 12:00:00;50;58;48;25;10;75;57;10;16
2019-11-01 12:15:00;58;53;45;13;8;69;53;9;11
2019-11-01 12:30:00;55;56;39;9;10;61;43;7;11
