DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-04-17 00:00:00;3;4;1;0;2;3;4;5;0;1;0;0
2020-04-17 00:15:00;3;1;0;1;0;2;4;2;2;3;0;0
2020-04-17 00:30:00;2;1;1;0;2;7;4;3;1;0;0;0
2020-04-17 00:45:00;2;0;0;1;1;2;1;0;1;0;0;0
2020-04-17 01:00:00;5;1;0;1;2;5;2;0;1;3;0;0
2020-04-17 01:15:00;2;4;1;1;1;5;2;0;0;0;0;0
2020-04-17 01:30:00;1;0;0;0;0;0;3;3;1;1;0;0
2020-04-17 01:45:00;2;1;0;3;3;4;4;3;2;0;0;0
2020-04-17 02:00:00;0;1;0;1;1;5;3;0;0;2;0;0
2020-04-17 02:15:00;2;1;1;0;1;2;1;0;0;0;0;0
2020-04-17 02:30:00;0;1;1;0;1;3;5;4;0;2;0;0
2020-04-17 02:45:00;4;2;0;1;1;0;1;0;3;2;0;0
2020-04-17 03:00:00;3;1;0;1;2;2;1;0;0;0;0;0
2020-04-17 03:15:00;1;2;0;0;0;3;0;1;2;0;0;0
2020-04-17 03:30:00;0;2;0;0;0;4;5;3;1;1;0;0
2020-04-17 03:45:00;3;4;0;0;0;2;2;1;3;0;0;0
2020-04-17 04:00:00;1;1;0;0;0;1;2;2;3;1;0;0
2020-04-17 04:15:00;2;3;0;0;0;2;1;0;3;0;0;0
2020-04-17 04:30:00;8;6;0;1;1;2;3;2;5;4;0;0
2020-04-17 04:45:00;3;2;0;0;0;10;9;8;8;11;0;0
2020-04-17 05:00:00;16;7;1;2;3;12;5;3;9;0;0;0
2020-04-17 05:15:00;24;14;0;4;7;13;11;6;17;5;0;0
2020-04-17 05:30:00;28;11;3;3;3;28;26;10;29;6;0;0
2020-04-17 05:45:00;33;10;1;8;8;37;29;13;29;11;0;0
2020-04-17 06:00:00;35;10;1;4;6;35;31;14;31;9;1;1
2020-04-17 06:15:00;32;22;3;9;9;53;52;24;32;11;2;10
2020-04-17 06:30:00;47;24;1;6;12;66;67;32;51;7;0;2
2020-04-17 06:45:00;47;28;4;14;15;78;74;46;53;19;2;0
2020-04-17 07:00:00;47;16;1;8;12;57;75;49;41;18;0;0
2020-04-17 07:15:00;47;24;7;13;17;65;64;48;41;20;1;1
2020-04-17 07:30:00;41;24;2;7;13;71;71;42;44;5;4;3
2020-04-17 07:45:00;44;35;0;10;11;75;79;49;61;21;6;1
2020-04-17 08:00:00;33;10;3;8;15;54;60;47;31;23;2;0
2020-04-17 08:15:00;51;21;2;8;12;47;46;37;33;21;5;0
2020-04-17 08:30:00;43;22;1;13;12;47;54;32;45;13;2;8
2020-04-17 08:45:00;43;17;3;5;8;45;45;39;45;13;6;11
2020-04-17 09:00:00;40;24;3;2;8;44;41;23;43;12;3;0
2020-04-17 09:15:00;44;32;1;4;7;56;51;40;48;16;2;3
2020-04-17 09:30:00;38;24;5;7;12;52;59;40;54;11;2;2
2020-04-17 09:45:00;48;25;7;9;10;54;65;35;45;20;3;6
2020-04-17 10:00:00;61;21;2;7;11;51;52;45;61;18;6;3
2020-04-17 10:15:00;45;29;2;10;12;38;44;22;40;22;7;19
2020-04-17 10:30:00;61;25;6;10;15;40;52;43;54;16;1;2
2020-04-17 10:45:00;44;33;3;10;12;38;62;41;52;17;1;0
2020-04-17 11:00:00;59;30;8;7;12;48;58;38;45;22;1;4
2020-04-17 11:15:00;69;30;3;18;19;51;58;30;47;20;3;3
2020-04-17 11:30:00;60;32;0;10;8;52;60;43;47;13;13;0
2020-04-17 11:45:00;57;37;6;10;15;68;73;44;54;19;2;1
2020-04-17 12:00:00;58;37;5;8;16;44;44;38;58;18;2;0
2020-04-17 12:15:00;63;66;4;13;18;61;66;42;60;19;4;0
2020-04-17 12:30:00;72;47;4;11;9;52;54;46;81;16;3;0
2020-04-17 12:45:00;38;79;9;9;15;48;69;53;68;17;5;3
2020-04-17 13:00:00;85;37;6;13;8;61;64;53;70;24;2;5
2020-04-17 13:15:00;87;63;4;15;17;51;77;63;70;12;5;0
2020-04-17 13:30:00;61;39;4;13;11;48;73;55;73;18;4;2
2020-04-17 13:45:00;73;47;8;16;20;55;62;49;75;21;5;2
2020-04-17 14:00:00;81;48;3;14;19;62;58;41;56;11;2;4
2020-04-17 14:15:00;92;48;7;14;23;58;63;52;54;21;1;0
2020-04-17 14:30:00;95;37;4;20;17;54;56;43;61;13;11;24
2020-04-17 14:45:00;75;44;6;21;17;58;60;57;53;20;6;6
2020-04-17 15:00:00;71;51;6;16;10;56;60;52;58;17;2;3
2020-04-17 15:15:00;75;42;5;16;20;49;65;53;54;15;4;2
2020-04-17 15:30:00;64;40;5;15;14;43;67;39;65;21;5;4
2020-04-17 15:45:00;57;37;7;8;13;53;44;42;55;14;11;15
