DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-06-08 00:00:00;1;3;3;1;0;0;0;3;0;0
2020-06-08 00:15:00;5;7;2;1;0;0;1;5;0;0
2020-06-08 00:30:00;6;4;5;3;1;0;2;2;0;0
2020-06-08 00:45:00;4;4;2;0;0;0;1;3;0;0
2020-06-08 01:00:00;1;2;3;1;0;0;0;0;0;0
2020-06-08 01:15:00;3;4;2;0;0;0;0;1;0;0
2020-06-08 01:30:00;5;4;0;0;0;0;0;1;0;0
2020-06-08 01:45:00;3;4;2;1;0;0;0;0;0;0
2020-06-08 02:00:00;0;1;1;1;0;0;0;0;0;0
2020-06-08 02:15:00;1;4;2;0;0;0;0;1;0;0
2020-06-08 02:30:00;3;3;1;0;0;1;0;1;0;0
2020-06-08 02:45:00;1;2;4;1;0;0;0;1;0;0
2020-06-08 03:00:00;3;2;2;0;0;0;0;1;0;0
2020-06-08 03:15:00;1;3;2;1;0;0;0;1;0;0
2020-06-08 03:30:00;3;3;5;1;0;0;1;0;0;0
2020-06-08 03:45:00;2;3;3;1;0;0;0;0;0;0
2020-06-08 04:00:00;7;6;3;0;0;0;0;2;0;0
2020-06-08 04:15:00;8;6;4;2;1;0;0;1;0;0
2020-06-08 04:30:00;7;4;7;1;0;0;0;1;0;0
2020-06-08 04:45:00;32;7;26;0;0;2;0;1;0;0
2020-06-08 05:00:00;58;6;42;0;0;1;1;2;0;0
2020-06-08 05:15:00;144;9;124;6;0;6;1;5;1;0
2020-06-08 05:30:00;158;16;149;4;27;39;5;9;0;0
2020-06-08 05:45:00;60;16;52;2;4;3;4;7;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;39;20;54;2;1;0;1;4;0;0
2020-06-08 06:30:00;44;19;68;4;1;3;6;4;0;0
2020-06-08 06:45:00;62;29;68;3;1;2;4;7;0;0
2020-06-08 07:00:00;48;20;58;0;5;1;6;3;0;0
2020-06-08 07:15:00;53;23;53;4;3;2;5;2;0;0
2020-06-08 07:30:00;39;33;64;5;6;2;5;5;4;0
2020-06-08 07:45:00;55;33;59;3;2;1;4;6;0;0
2020-06-08 08:00:00;53;35;50;6;4;4;4;7;0;0
2020-06-08 08:15:00;42;31;47;3;2;1;8;7;1;0
2020-06-08 08:30:00;36;29;51;4;8;4;5;7;1;1
2020-06-08 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 09:00:00;39;45;45;6;4;4;9;12;3;4
2020-06-08 09:15:00;26;28;33;2;3;4;12;4;0;0
2020-06-08 09:30:00;32;48;46;4;5;2;9;7;0;0
2020-06-08 09:45:00;43;48;41;7;2;2;16;8;0;3
2020-06-08 10:00:00;45;43;45;1;7;2;10;7;4;0
2020-06-08 10:15:00;39;43;49;4;4;2;8;8;2;0
2020-06-08 10:30:00;38;40;53;4;4;3;6;11;2;13
2020-06-08 10:45:00;22;39;50;3;5;2;7;11;4;0
2020-06-08 11:00:00;30;47;64;4;3;6;12;11;3;0
2020-06-08 11:15:00;37;46;59;2;7;1;10;6;1;0
2020-06-08 11:30:00;24;38;62;4;6;2;13;11;2;1
2020-06-08 11:45:00;38;43;61;3;7;2;15;15;6;0
2020-06-08 12:00:00;48;43;77;5;8;5;23;16;1;0
2020-06-08 12:15:00;39;56;76;3;6;8;11;9;0;0
2020-06-08 12:30:00;48;54;55;7;4;3;11;13;2;0
2020-06-08 12:45:00;37;44;56;1;8;7;13;11;2;1
2020-06-08 13:00:00;58;48;70;6;3;6;16;14;1;1
2020-06-08 13:15:00;79;53;117;7;7;5;8;9;4;44
2020-06-08 13:30:00;100;44;123;7;18;9;11;18;2;0
2020-06-08 13:45:00;120;59;109;12;9;8;44;21;1;1
2020-06-08 14:00:00;82;72;119;12;18;5;60;66;0;3
2020-06-08 14:15:00;50;66;50;8;42;4;144;61;7;23
2020-06-08 14:30:00;71;66;62;9;52;3;135;70;3;0
2020-06-08 14:45:00;33;63;71;7;27;2;48;26;2;6
2020-06-08 15:00:00;43;82;61;6;10;2;44;22;1;2
2020-06-08 15:15:00;35;67;57;7;7;3;47;26;0;6
2020-06-08 15:30:00;45;62;63;10;6;6;37;21;2;12
2020-06-08 15:45:00;29;52;63;4;8;2;15;11;2;1
2020-06-08 16:00:00;46;55;72;2;16;9;33;18;1;0
2020-06-08 16:15:00;43;56;57;3;12;3;21;18;0;1
2020-06-08 16:30:00;33;68;73;6;7;4;28;16;0;3
2020-06-08 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 17:00:00;47;46;69;3;9;4;20;15;0;0
2020-06-08 17:15:00;27;51;60;4;7;2;29;16;3;0
2020-06-08 17:30:00;33;40;77;3;4;5;15;21;0;11
2020-06-08 17:45:00;27;33;66;2;4;3;11;12;2;5
2020-06-08 18:00:00;22;43;48;8;4;5;10;10;1;0
2020-06-08 18:15:00;25;31;47;3;3;4;11;8;4;19
2020-06-08 18:30:00;23;29;56;4;4;2;11;8;6;0
2020-06-08 18:45:00;29;35;40;8;2;1;7;7;0;0
2020-06-08 19:00:00;31;38;45;7;4;2;11;13;0;0
2020-06-08 19:15:00;24;24;39;2;1;0;6;2;1;1
2020-06-08 19:30:00;32;29;43;6;6;2;6;9;4;28
2020-06-08 19:45:00;20;26;47;6;2;1;2;5;0;1
2020-06-08 20:00:00;17;27;36;2;2;1;5;4;0;0
2020-06-08 20:15:00;22;18;29;4;0;0;1;13;0;0
2020-06-08 20:30:00;25;11;19;1;5;1;4;3;0;0
2020-06-08 20:45:00;42;18;40;3;1;0;3;10;0;0
2020-06-08 21:00:00;91;12;73;3;0;2;4;6;0;0
2020-06-08 21:15:00;152;12;106;4;0;2;3;8;0;0
2020-06-08 21:30:00;118;14;70;5;1;8;11;12;0;0
2020-06-08 21:45:00;39;22;19;10;21;5;71;55;0;0
2020-06-08 22:00:00;24;48;18;15;79;0;155;62;1;2
2020-06-08 22:15:00;10;16;11;6;27;0;18;29;1;2
2020-06-08 22:30:00;11;18;13;7;4;0;4;9;0;0
2020-06-08 22:45:00;7;6;8;2;2;2;4;5;0;0
2020-06-08 23:00:00;12;11;10;3;2;1;2;5;0;0
2020-06-08 23:15:00;8;8;10;3;2;0;0;3;0;0
2020-06-08 23:45:00;7;7;4;3;0;0;0;2;0;0
