DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-02-07 00:00:00;0;3;0;0;2;7;2;4;2;0;2;6;3
2020-02-07 00:15:00;0;7;4;1;1;5;3;5;1;2;4;7;2
2020-02-07 00:30:00;0;2;0;2;1;11;1;5;1;0;2;6;3
2020-02-07 00:45:00;0;5;3;1;1;7;1;6;2;1;4;6;1
2020-02-07 01:00:00;0;3;3;0;4;5;0;9;1;0;3;5;1
2020-02-07 01:15:00;0;7;0;0;1;5;1;5;2;1;2;3;2
2020-02-07 01:30:00;0;2;1;0;0;7;2;1;1;2;5;4;1
2020-02-07 01:45:00;0;1;1;0;1;4;3;5;0;1;4;2;0
2020-02-07 02:00:00;0;2;2;0;2;3;3;2;1;0;3;1;0
2020-02-07 02:15:00;0;1;2;1;1;1;1;1;0;0;2;0;0
2020-02-07 02:30:00;0;1;0;0;1;1;0;0;0;0;4;4;3
2020-02-07 02:45:00;0;4;1;2;2;6;1;2;0;0;2;4;0
2020-02-07 03:00:00;0;3;2;1;1;4;4;2;0;1;6;3;0
2020-02-07 03:15:00;0;0;0;0;1;1;1;1;1;1;0;1;1
2020-02-07 03:30:00;0;3;1;1;2;4;0;2;1;1;4;3;1
2020-02-07 03:45:00;0;1;1;0;0;2;1;4;1;0;1;3;3
2020-02-07 04:00:00;0;6;2;0;3;3;2;2;2;0;1;2;0
2020-02-07 04:15:00;0;5;2;0;1;3;1;4;3;2;3;2;2
2020-02-07 04:30:00;0;9;6;0;6;11;4;11;1;1;15;7;5
2020-02-07 04:45:00;0;6;3;2;5;9;3;14;3;1;23;24;6
2020-02-07 05:00:00;0;11;8;1;5;13;6;30;18;3;55;62;11
2020-02-07 05:15:00;0;13;11;0;5;19;12;56;39;4;64;91;20
2020-02-07 05:30:00;0;20;18;1;20;50;18;45;37;3;59;104;25
2020-02-07 05:45:00;0;27;18;4;40;80;15;63;54;0;45;104;25
2020-02-07 06:00:00;0;32;24;1;43;73;29;54;37;2;48;88;14
2020-02-07 06:15:00;0;38;26;1;33;70;17;79;69;8;56;95;27
2020-02-07 06:30:00;0;31;37;2;28;47;18;105;120;3;63;100;31
2020-02-07 06:45:00;0;39;29;3;33;49;15;103;111;6;59;110;44
2020-02-07 07:00:00;0;36;30;2;30;53;11;115;130;6;81;97;41
2020-02-07 07:15:00;0;43;48;3;40;73;22;120;163;9;70;72;59
2020-02-07 07:30:00;0;58;63;9;49;65;31;152;179;8;89;111;65
2020-02-07 07:45:00;0;71;63;12;44;67;22;103;126;6;71;75;67
2020-02-07 08:00:00;0;62;46;11;52;61;24;118;109;55;81;87;42
2020-02-07 08:15:00;0;48;35;5;40;56;23;77;71;6;81;88;56
2020-02-07 08:30:00;0;55;54;7;49;70;21;88;93;18;72;68;60
2020-02-07 08:45:00;0;45;32;8;44;63;15;93;83;16;77;59;45
2020-02-07 09:00:00;0;43;34;7;35;40;19;60;43;4;50;40;42
2020-02-07 09:15:00;0;56;45;4;42;54;19;70;54;11;48;40;37
2020-02-07 09:30:00;0;63;42;7;40;57;21;64;50;12;55;49;39
2020-02-07 09:45:00;0;60;32;7;45;59;22;58;41;17;66;55;57
2020-02-07 10:00:00;0;53;51;5;43;63;23;58;49;13;50;53;37
2020-02-07 10:15:00;0;55;42;6;50;55;18;56;32;10;57;51;37
2020-02-07 10:30:00;0;59;54;10;50;52;21;60;44;17;63;48;45
2020-02-07 10:45:00;0;44;41;16;39;55;26;64;36;6;57;46;53
2020-02-07 11:00:00;0;50;54;9;47;58;27;66;40;11;60;52;46
2020-02-07 11:15:00;0;57;63;15;40;58;27;74;52;20;65;60;45
2020-02-07 11:30:00;0;71;62;20;53;65;19;73;42;14;64;59;52
2020-02-07 11:45:00;0;70;70;11;53;69;25;72;37;14;72;53;47
2020-02-07 12:00:00;0;137;86;14;65;83;28;76;60;12;66;64;45
2020-02-07 12:15:00;0;75;85;11;71;95;37;78;63;10;61;56;47
2020-02-07 12:30:00;0;99;97;21;51;73;26;71;47;19;57;60;47
