DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2019-12-06 00:00:00;11;6;15;3;5;8;2;0;8;3;0;0;0;0
2019-12-06 00:15:00;5;5;14;2;5;6;3;2;7;4;0;0;0;0
2019-12-06 00:30:00;7;9;21;6;6;1;3;2;3;7;0;0;0;0
2019-12-06 00:45:00;11;2;8;2;4;7;1;0;3;3;0;0;0;0
2019-12-06 01:00:00;3;3;14;2;5;2;2;2;0;5;0;0;0;0
2019-12-06 01:15:00;2;2;8;2;5;8;4;0;4;1;0;0;0;0
2019-12-06 01:30:00;5;2;10;1;6;7;4;1;1;2;0;0;0;0
2019-12-06 01:45:00;4;1;7;1;11;6;1;1;3;4;0;0;0;0
2019-12-06 02:00:00;5;0;8;2;7;2;5;1;4;1;0;0;0;0
2019-12-06 02:15:00;1;1;6;0;3;2;4;1;5;2;0;0;0;0
2019-12-06 02:30:00;2;2;8;1;5;3;0;0;1;4;0;0;0;0
2019-12-06 02:45:00;1;3;3;1;11;4;5;0;1;2;0;0;0;0
2019-12-06 03:00:00;1;1;5;0;4;2;0;0;1;0;0;0;0;0
2019-12-06 03:15:00;3;2;3;0;3;2;1;1;2;0;0;0;0;0
2019-12-06 03:30:00;1;3;5;0;3;2;2;1;3;3;0;0;0;0
2019-12-06 03:45:00;4;4;7;0;6;3;2;0;1;5;0;0;0;0
2019-12-06 04:00:00;10;4;4;0;4;4;1;1;1;1;0;0;0;0
2019-12-06 04:15:00;5;2;6;0;8;0;0;0;5;0;0;0;0;0
2019-12-06 04:30:00;11;7;6;1;6;8;3;0;4;4;0;0;0;0
2019-12-06 04:45:00;18;15;10;2;9;6;6;0;4;9;0;0;0;0
2019-12-06 05:00:00;36;45;37;3;12;16;5;1;9;18;0;0;0;0
2019-12-06 05:15:00;85;80;31;18;14;9;9;2;16;21;0;0;0;0
2019-12-06 05:30:00;89;62;33;17;19;17;8;5;14;17;0;0;0;0
2019-12-06 05:45:00;90;80;53;40;20;21;16;10;49;55;0;0;0;0
2019-12-06 06:00:00;79;49;39;30;28;36;28;5;43;62;0;0;0;0
2019-12-06 06:15:00;78;57;61;38;39;40;18;4;29;37;0;0;0;0
2019-12-06 06:30:00;119;63;76;55;44;39;21;10;24;28;0;0;0;0
2019-12-06 06:45:00;132;100;102;71;43;50;30;12;27;30;0;0;0;0
2019-12-06 07:00:00;108;73;85;63;36;45;37;16;23;28;0;0;0;0
2019-12-06 07:15:00;129;74;96;67;63;65;63;25;44;41;0;0;0;0
2019-12-06 07:30:00;134;98;78;57;81;57;76;53;49;49;0;0;0;0
2019-12-06 07:45:00;166;102;98;77;74;57;59;35;67;48;0;0;0;0
2019-12-06 08:00:00;121;75;93;69;53;56;43;24;30;37;0;0;0;0
2019-12-06 08:15:00;96;52;79;63;60;52;41;18;53;50;0;0;0;0
2019-12-06 08:30:00;97;56;88;61;63;61;48;25;48;50;0;0;0;0
2019-12-06 08:45:00;82;56;78;50;44;58;30;14;37;47;0;0;0;0
2019-12-06 09:00:00;75;40;106;64;68;55;34;18;45;42;0;0;0;0
2019-12-06 09:15:00;65;50;93;50;52;60;35;22;33;44;0;0;0;0
2019-12-06 09:30:00;41;27;76;41;48;42;35;15;32;33;0;0;0;0
2019-12-06 09:45:00;78;53;109;66;68;76;37;12;43;52;0;0;0;0
2019-12-06 10:00:00;46;50;89;52;62;57;42;24;34;38;0;0;0;0
2019-12-06 10:15:00;63;41;90;56;73;60;48;10;36;55;0;0;0;0
2019-12-06 10:30:00;52;48;107;77;84;59;49;23;40;46;0;0;0;0
2019-12-06 10:45:00;74;50;108;71;78;76;43;18;37;62;0;0;0;0
2019-12-06 11:00:00;67;55;102;56;58;57;43;24;45;48;0;0;0;0
2019-12-06 11:15:00;52;47;103;52;82;64;38;16;48;49;0;0;0;0
2019-12-06 11:30:00;70;51;100;70;76;74;37;20;53;46;0;0;0;0
2019-12-06 11:45:00;82;42;99;67;69;53;39;23;58;70;0;0;0;0
2019-12-06 12:00:00;63;46;100;60;84;76;38;21;61;65;0;0;0;0
2019-12-06 12:15:00;66;46;87;61;83;68;43;25;74;68;0;0;0;0
2019-12-06 12:30:00;80;51;97;64;66;53;35;17;66;66;0;0;0;0
2019-12-06 12:45:00;95;41;96;72;75;79;49;19;73;91;0;0;0;0
2019-12-06 13:00:00;80;56;91;57;60;64;39;20;89;86;0;0;0;0
2019-12-06 13:15:00;108;90;85;54;81;70;56;32;81;73;0;0;0;0
2019-12-06 13:30:00;90;74;106;73;78;73;45;22;70;66;0;0;0;0
2019-12-06 13:45:00;101;82;100;67;89;67;54;25;66;61;0;0;0;0
2019-12-06 14:00:00;80;64;106;70;73;65;45;31;87;79;0;0;0;0
2019-12-06 14:15:00;78;46;92;59;64;61;46;29;75;81;0;0;0;0
2019-12-06 14:30:00;84;46;86;68;59;56;58;35;65;70;0;0;0;0
2019-12-06 14:45:00;74;53;98;63;72;68;60;35;70;85;0;0;0;0
2019-12-06 15:00:00;68;45;89;52;69;68;54;24;79;73;0;0;0;0
2019-12-06 15:15:00;73;59;102;72;74;68;47;24;69;77;0;0;0;0
2019-12-06 15:30:00;74;57;97;63;78;65;48;26;68;84;0;0;0;0
2019-12-06 15:45:00;61;47;98;68;70;72;42;19;71;75;0;0;0;0
2019-12-06 16:00:00;64;44;107;71;82;62;49;23;73;69;0;0;0;0
